gamma,angle_rew_weight,final_mean_return
0.0011668085277693407,3.7373737373737375,"[313.359375, 256.375, 287.2265625, 716.9921875, 463.234375, 620.28125, 235.421875, 350.21875, 286.4296875, 303.7578125]"
0.0007361005980518546,6.0606060606060606,"[569.5546875, 972.84375, 311.953125, 988.203125, 929.234375, 901.65625, 567.5625, 799.3046875, 919.6640625, 470.6796875]"
0.014700866253334402,1.8181818181818181,"[369.578125, 422.4296875, 401.453125, 456.4375, 429.6484375, 632.890625, 299.6640625, 496.8125, 407.46875, 448.484375]"
0.2,3.8383838383838382,"[1000.0, 1000.0, 998.203125, 952.4453125, 878.1484375, 971.328125, 1000.0, 991.5234375, 1000.0, 990.984375]"
0.015874010519682,2.727272727272727,"[864.171875, 565.5625, 543.1640625, 893.5546875, 860.5, 881.265625, 490.296875, 800.4453125, 715.390625, 792.078125]"
0.007366298109070191,7.373737373737374,"[881.09375, 457.96875, 866.4453125, 937.2265625, 740.0625, 910.546875, 884.5859375, 866.5078125, 391.046875, 766.4296875]"
0.006317740971984859,4.94949494949495,"[356.2265625, 338.65625, 508.4765625, 538.234375, 753.3203125, 490.6328125, 354.109375, 695.7734375, 392.234375, 688.4765625]"
0.0013604640471757009,0.20202020202020202,"[322.609375, 243.3828125, 247.453125, 222.1875, 297.5859375, 306.203125, 262.6484375, 254.890625, 227.5, 256.703125]"
0.000464381325261801,6.8686868686868685,"[777.4296875, 962.2109375, 966.0234375, 988.2890625, 843.25, 876.765625, 993.625, 987.71875, 959.5625, 578.09375]"
0.011676473941879328,6.565656565656566,"[978.515625, 990.421875, 958.125, 903.2734375, 868.84375, 891.484375, 694.3125, 992.296875, 979.5625, 913.6796875]"
0.1082131644095978,7.474747474747475,"[998.9765625, 1000.0, 992.328125, 988.5703125, 845.71875, 952.0546875, 974.578125, 997.0625, 979.28125, 991.8828125]"
0.00015851210158739011,0.7070707070707071,"[238.25, 689.6328125, 599.9921875, 242.4453125, 285.453125, 289.8984375, 782.328125, 230.8828125, 441.234375, 273.3515625]"
0.0003163414201363777,1.5151515151515151,"[238.2109375, 202.8671875, 217.4140625, 261.21875, 251.2578125, 340.78125, 233.6015625, 259.578125, 525.3828125, 352.640625]"
0.010813542142817668,4.545454545454545,"[717.75, 678.4921875, 519.0, 931.921875, 770.5546875, 888.84375, 775.234375, 792.421875, 563.1640625, 796.0703125]"
0.003165688509340163,4.040404040404041,"[322.265625, 273.2890625, 274.359375, 334.984375, 406.1015625, 731.703125, 324.875, 381.84375, 275.3515625, 329.984375]"
0.00015851210158739011,6.96969696969697,"[951.28125, 1000.0, 839.8671875, 935.34375, 884.1328125, 961.09375, 935.421875, 927.546875, 920.53125, 984.3828125]"
0.001080577342992131,1.4141414141414141,"[247.203125, 257.2265625, 269.8828125, 241.90625, 616.46875, 443.34375, 234.2734375, 245.1328125, 231.6015625, 280.1796875]"
0.02516222768095133,5.252525252525253,"[956.859375, 963.875, 932.3046875, 915.3671875, 914.671875, 889.6015625, 759.25, 982.7109375, 907.9921875, 960.1171875]"
0.018508624236576895,5.353535353535354,"[969.4921875, 917.234375, 982.4765625, 980.8984375, 782.6328125, 935.6328125, 990.2734375, 954.1015625, 867.28125, 904.28125]"
0.003418313712493245,10.0,"[994.4609375, 780.7578125, 980.421875, 993.9140625, 1000.0, 981.9765625, 993.71875, 977.125, 994.6484375, 794.59375]"
0.003165688509340163,0.5050505050505051,"[235.734375, 207.4296875, 227.4296875, 223.7421875, 212.7421875, 257.6015625, 244.2109375, 231.8125, 238.5546875, 267.53125]"
0.012608268587175545,1.4141414141414141,"[298.0546875, 335.8515625, 354.4140625, 316.9140625, 333.8671875, 327.109375, 261.6640625, 267.2890625, 253.4921875, 324.34375]"
0.0002512608634965109,0.20202020202020202,"[224.6640625, 209.5859375, 523.1875, 268.6484375, 253.34375, 263.703125, 721.109375, 234.65625, 651.734375, 257.078125]"
0.00011659702640128823,0.6060606060606061,"[613.3359375, 661.125, 286.6171875, 281.9609375, 292.1953125, 268.0078125, 546.0390625, 621.375, 385.09375, 238.15625]"
0.12617333187632818,0.10101010101010101,"[925.2578125, 973.21875, 952.5546875, 939.9140625, 941.3984375, 972.5390625, 972.640625, 988.3203125, 976.9921875, 971.9453125]"
0.006821903207721965,6.565656565656566,"[582.203125, 370.5546875, 434.4609375, 979.2421875, 846.2890625, 910.6328125, 537.015625, 953.421875, 542.2578125, 709.484375]"
0.0003688446891546225,0.6060606060606061,"[220.21875, 253.78125, 231.3984375, 262.546875, 286.0078125, 351.1484375, 268.8515625, 235.3359375, 190.265625, 239.65625]"
0.0009267623509309258,1.6161616161616161,"[268.9375, 250.328125, 248.6640625, 272.8828125, 287.3515625, 346.4296875, 242.0625, 258.640625, 262.390625, 316.8828125]"
0.00010798010298258111,2.525252525252525,"[899.015625, 522.6875, 466.6640625, 304.3828125, 248.4375, 676.71875, 720.234375, 308.15625, 818.8203125, 316.3203125]"
0.054223364435148066,4.545454545454545,"[999.2734375, 981.046875, 983.265625, 944.4609375, 851.2578125, 936.1328125, 949.75, 1000.0, 989.328125, 869.78125]"
0.034207712781635105,2.0202020202020203,"[923.015625, 968.578125, 860.890625, 976.0625, 774.5, 858.40625, 646.0390625, 968.2421875, 819.0, 974.2421875]"
0.0002929626953471313,5.252525252525253,"[289.6015625, 720.15625, 933.703125, 965.6953125, 742.9765625, 720.8203125, 796.1171875, 914.7265625, 820.8515625, 757.171875]"
0.021580505487636795,3.6363636363636362,"[917.984375, 907.2578125, 846.484375, 881.953125, 883.75, 864.6796875, 911.8203125, 881.2109375, 803.40625, 850.5859375]"
0.17153096109987098,6.161616161616162,"[1000.0, 1000.0, 995.0078125, 991.953125, 968.8046875, 933.671875, 974.1328125, 988.0, 1000.0, 995.6875]"
0.0005414548164181544,8.282828282828282,"[644.3515625, 905.640625, 873.9453125, 1000.0, 881.6171875, 990.96875, 948.734375, 1000.0, 973.203125, 953.2890625]"
0.0005014394332495677,3.0303030303030303,"[341.5, 613.421875, 222.921875, 653.953125, 246.0703125, 450.0625, 599.4296875, 246.1484375, 239.359375, 273.3515625]"
0.0013604640471757009,8.383838383838384,"[978.1875, 813.171875, 987.0390625, 994.140625, 953.34375, 993.8984375, 713.8671875, 1000.0, 584.046875, 915.8125]"
0.0015862606242654862,8.787878787878787,"[595.578125, 967.078125, 379.3125, 983.3515625, 978.8828125, 812.5703125, 966.1015625, 1000.0, 981.4921875, 848.21875]"
0.00012590158918273834,6.161616161616162,"[981.8203125, 892.3828125, 636.2890625, 994.1171875, 881.3125, 860.8984375, 945.125, 944.8203125, 819.3046875, 860.890625]"
0.034207712781635105,4.747474747474747,"[986.890625, 988.640625, 926.7578125, 965.15625, 914.109375, 916.296875, 940.328125, 987.5859375, 919.8125, 944.484375]"
0.002156500152519066,4.343434343434343,"[293.5078125, 310.2265625, 432.265625, 425.15625, 809.046875, 555.859375, 318.109375, 366.1953125, 304.796875, 426.2734375]"
0.0005846634683724685,0.8080808080808081,"[268.6796875, 211.4921875, 251.7890625, 222.9453125, 292.8046875, 296.4609375, 253.9765625, 270.015625, 218.015625, 329.609375]"
0.014700866253334402,0.7070707070707071,"[363.5390625, 296.78125, 304.3515625, 302.2890625, 259.828125, 291.390625, 259.7109375, 302.578125, 247.546875, 339.4140625]"
0.0018495327188680687,3.5353535353535355,"[296.21875, 284.4375, 348.6875, 392.6875, 296.2890625, 659.6171875, 288.265625, 373.7578125, 247.828125, 307.8359375]"
0.00027131173915845476,6.262626262626262,"[840.375, 723.3984375, 937.2265625, 975.015625, 824.6875, 900.828125, 966.265625, 829.6796875, 947.5703125, 784.3125]"
0.0014690304791813143,6.363636363636363,"[834.953125, 723.9765625, 409.375, 848.6171875, 969.046875, 943.4765625, 460.15625, 670.015625, 288.1484375, 276.015625]"
0.001997127334530273,7.777777777777778,"[994.171875, 536.9140625, 971.1328125, 988.75, 963.8125, 906.5390625, 981.265625, 1000.0, 545.4453125, 959.0546875]"
0.0010007189409390025,8.282828282828282,"[1000.0, 939.578125, 971.0859375, 1000.0, 928.3359375, 970.1953125, 988.3203125, 994.0546875, 1000.0, 978.96875]"
0.00014679750917903885,2.6262626262626263,"[896.796875, 356.46875, 642.46875, 705.0546875, 273.75, 639.7734375, 760.5390625, 298.046875, 563.578125, 805.40625]"
0.010014383987540799,6.363636363636363,"[840.765625, 760.7890625, 711.0859375, 931.3515625, 908.6484375, 800.8046875, 823.296875, 873.5390625, 849.5546875, 991.1640625]"
0.001259921049894874,3.131313131313131,"[277.2734375, 268.25, 225.5078125, 330.8359375, 466.7421875, 448.3203125, 265.09375, 277.4375, 253.2421875, 256.109375]"
0.0006817002185769346,7.575757575757575,"[790.4765625, 987.9453125, 923.734375, 1000.0, 882.4140625, 826.8828125, 959.09375, 982.5390625, 951.9375, 778.8125]"
0.0023285910855096064,6.161616161616162,"[551.9609375, 606.46875, 339.84375, 983.2890625, 858.6484375, 813.953125, 568.03125, 976.5546875, 878.5625, 378.6328125]"
0.03167964452409658,1.3131313131313131,"[946.3671875, 839.703125, 885.078125, 679.3359375, 812.2734375, 794.6171875, 566.46875, 802.7109375, 627.125, 708.328125]"
0.09280954047418331,0.6060606060606061,"[990.6171875, 1000.0, 969.546875, 986.265625, 899.1640625, 971.5, 960.9296875, 994.8671875, 965.3828125, 974.0]"
0.0004300619395933647,9.494949494949495,"[922.1640625, 966.484375, 975.09375, 988.1328125, 994.375, 976.0390625, 911.140625, 988.5546875, 918.8046875, 802.484375]"
0.013614421404752578,6.0606060606060606,"[998.125, 917.6171875, 884.0390625, 920.2109375, 710.421875, 924.7890625, 970.8515625, 935.375, 937.2109375, 850.5078125]"
0.17153096109987098,9.8989898989899,"[1000.0, 1000.0, 970.234375, 967.7421875, 826.2734375, 931.8359375, 949.15625, 997.46875, 1000.0, 1000.0]"
0.043068054015145296,3.0303030303030303,"[999.421875, 900.328125, 950.5703125, 943.9453125, 891.5234375, 940.453125, 928.0703125, 995.03125, 946.953125, 985.7578125]"
0.12617333187632818,7.171717171717171,"[1000.0, 1000.0, 988.21875, 994.8203125, 856.7578125, 996.3046875, 987.9140625, 933.3515625, 988.828125, 985.5546875]"
0.00039827887519494257,7.575757575757575,"[772.1796875, 948.5546875, 953.65625, 988.7265625, 924.546875, 904.3984375, 1000.0, 989.734375, 954.0703125, 921.6796875]"
0.00012590158918273834,9.8989898989899,"[989.265625, 980.3984375, 926.1640625, 1000.0, 993.953125, 888.8125, 946.7109375, 1000.0, 994.0546875, 994.171875]"
0.08595059451754268,0.6060606060606061,"[1000.0, 999.078125, 971.625, 890.546875, 900.2421875, 772.3671875, 987.3984375, 994.25, 925.3828125, 973.75]"
0.011676473941879328,1.9191919191919191,"[291.9296875, 255.671875, 296.6015625, 493.4296875, 377.0625, 452.78125, 313.6484375, 406.7734375, 248.2734375, 434.3671875]"
0.0002512608634965109,8.383838383838384,"[988.3125, 966.046875, 928.9140625, 994.171875, 988.84375, 1000.0, 988.6640625, 878.8203125, 964.078125, 997.03125]"
0.1082131644095978,2.8282828282828283,"[974.9375, 1000.0, 966.7265625, 980.8359375, 978.328125, 951.375, 986.7421875, 986.984375, 997.7890625, 1000.0]"
0.001259921049894874,5.858585858585858,"[302.84375, 952.0703125, 447.03125, 981.171875, 745.0, 855.8046875, 876.0703125, 387.953125, 277.5, 482.8359375]"
0.13624209369661303,2.0202020202020203,"[1000.0, 1000.0, 997.03125, 1000.0, 942.9296875, 916.2578125, 942.796875, 996.8203125, 1000.0, 989.6484375]"
0.001080577342992131,4.94949494949495,"[328.3203125, 286.90625, 291.7734375, 867.6484375, 602.5546875, 898.3984375, 699.171875, 800.09375, 380.1875, 370.5859375]"
0.0023285910855096064,9.8989898989899,"[984.9765625, 1000.0, 448.6171875, 988.6484375, 1000.0, 958.3984375, 981.9921875, 604.6484375, 982.0078125, 983.859375]"
0.00795413628417791,7.474747474747475,"[790.90625, 827.578125, 638.9296875, 997.1796875, 914.84375, 831.328125, 974.515625, 994.9296875, 516.0, 912.40625]"
0.0199856315113147,4.141414141414141,"[986.7265625, 873.2578125, 814.7265625, 940.84375, 859.4765625, 890.03125, 1000.0, 930.5703125, 787.28125, 906.9296875]"
0.2,6.0606060606060606,"[1000.0, 1000.0, 1000.0, 976.359375, 888.15625, 977.796875, 982.28125, 984.609375, 1000.0, 959.65625]"
0.012608268587175545,4.94949494949495,"[690.8359375, 885.5625, 793.1484375, 893.3125, 841.5, 900.9609375, 548.59375, 943.515625, 685.5390625, 816.1953125]"
0.0002154950870117,7.2727272727272725,"[994.34375, 962.9296875, 940.7265625, 979.109375, 959.5703125, 980.59375, 986.4609375, 972.90625, 920.84375, 988.2109375]"
0.006821903207721965,1.9191919191919191,"[243.140625, 217.65625, 289.234375, 279.9609375, 354.8515625, 372.65625, 255.1015625, 274.8359375, 292.1171875, 259.8671875]"
0.13624209369661303,4.747474747474747,"[1000.0, 1000.0, 990.03125, 998.6484375, 974.7265625, 960.859375, 899.6875, 995.015625, 991.796875, 995.359375]"
9.999999999999999e-05,1.8181818181818181,"[436.4609375, 810.03125, 507.6015625, 260.4921875, 288.5703125, 668.3984375, 483.3515625, 356.96875, 800.953125, 365.25]"
0.0015862606242654862,2.4242424242424243,"[234.6953125, 283.1328125, 250.9453125, 274.4921875, 268.28125, 400.09375, 240.890625, 298.0, 270.0078125, 241.0390625]"
0.00023269181687763618,7.171717171717171,"[952.171875, 907.5859375, 960.046875, 993.984375, 857.8203125, 950.265625, 941.703125, 841.828125, 987.4140625, 974.453125]"
0.0005846634683724685,6.8686868686868685,"[959.6875, 979.03125, 943.6328125, 993.9375, 902.2734375, 970.8671875, 931.0703125, 926.109375, 948.703125, 803.5625]"
0.0199856315113147,7.878787878787879,"[994.65625, 971.59375, 915.3359375, 980.6953125, 863.828125, 871.7890625, 932.4453125, 1000.0, 981.375, 909.3359375]"
0.03693752348959514,4.545454545454545,"[993.8984375, 979.34375, 951.5546875, 919.6328125, 955.21875, 965.828125, 915.140625, 988.640625, 966.78125, 945.203125]"
0.0027150679627496797,3.3333333333333335,"[266.0546875, 264.3359375, 273.796875, 422.546875, 534.5625, 689.8125, 292.328125, 327.8359375, 289.6796875, 264.0625]"
0.001997127334530273,0.20202020202020202,"[217.2890625, 208.828125, 237.109375, 240.8828125, 253.4453125, 230.1796875, 227.734375, 224.7421875, 247.0, 229.2734375]"
0.00015851210158739011,9.191919191919192,"[981.71875, 874.1875, 883.0546875, 1000.0, 982.7109375, 1000.0, 987.390625, 933.3046875, 842.4921875, 994.4296875]"
0.0025144150521764766,1.5151515151515151,"[262.8984375, 247.828125, 257.5390625, 286.625, 303.8203125, 423.140625, 241.171875, 260.0703125, 244.5, 307.1953125]"
0.00501799938586561,0.7070707070707071,"[233.0390625, 233.65625, 231.7734375, 260.484375, 299.921875, 245.3984375, 238.8359375, 220.3359375, 244.546875, 221.2421875]"
0.0004300619395933647,2.121212121212121,"[248.8203125, 300.5, 256.0390625, 233.3515625, 235.9140625, 580.7421875, 252.625, 277.6875, 284.390625, 297.109375]"
0.04650492907814755,2.929292929292929,"[994.609375, 999.8203125, 963.625, 945.7890625, 834.28125, 864.9375, 855.921875, 989.625, 979.59375, 985.015625]"
0.0005414548164181544,4.646464646464646,"[542.796875, 812.9765625, 871.0234375, 912.46875, 797.3125, 766.0078125, 953.484375, 994.09375, 306.9453125, 709.609375]"
0.003165688509340163,6.363636363636363,"[382.6875, 305.3671875, 310.0703125, 838.265625, 1000.0, 648.1640625, 822.3125, 670.1640625, 324.46875, 948.2890625]"
0.0003163414201363777,6.4646464646464645,"[701.3125, 901.0390625, 898.359375, 933.6328125, 865.0625, 903.4140625, 983.4765625, 1000.0, 725.7578125, 979.921875]"
0.00501799938586561,6.96969696969697,"[599.5625, 404.3125, 359.46875, 951.7109375, 933.390625, 790.1953125, 858.515625, 516.0, 314.8984375, 557.640625]"
0.02516222768095133,7.575757575757575,"[994.1953125, 1000.0, 908.8359375, 925.8046875, 952.5625, 893.5234375, 956.96875, 977.3984375, 941.6640625, 994.2578125]"
0.018508624236576895,7.6767676767676765,"[998.125, 995.328125, 1000.0, 969.5078125, 946.9296875, 912.859375, 909.140625, 961.1640625, 901.875, 971.8359375]"
0.00027131173915845476,2.6262626262626263,"[427.140625, 628.4921875, 583.0703125, 396.2578125, 316.9375, 568.34375, 252.7109375, 677.1015625, 532.578125, 333.0]"
0.06826807753219917,2.0202020202020203,"[974.7734375, 1000.0, 992.8984375, 1000.0, 982.453125, 933.1015625, 814.7265625, 1000.0, 977.4453125, 973.1640625]"
0.027170199362602777,5.151515151515151,"[1000.0, 960.1953125, 970.578125, 904.2734375, 912.578125, 940.6953125, 820.984375, 989.734375, 916.1328125, 910.484375]"
0.0006817002185769346,3.9393939393939394,"[282.7265625, 300.1328125, 320.453125, 375.40625, 855.53125, 647.4296875, 738.3125, 271.6875, 254.90625, 551.703125]"
0.005418440904522979,9.494949494949495,"[755.09375, 994.84375, 951.640625, 777.2890625, 1000.0, 894.5078125, 962.375, 975.7265625, 504.359375, 936.8984375]"
0.14711435307922738,6.565656565656566,"[1000.0, 1000.0, 1000.0, 1000.0, 927.0859375, 985.4453125, 981.859375, 1000.0, 988.21875, 994.1875]"
0.12617333187632818,3.5353535353535355,"[1000.0, 994.96875, 985.6015625, 994.96875, 892.8046875, 960.21875, 966.3203125, 996.2421875, 968.1796875, 994.1953125]"
0.0002929626953471313,7.575757575757575,"[962.7109375, 605.75, 940.8046875, 994.2109375, 990.1953125, 942.2890625, 984.40625, 1000.0, 951.671875, 945.0546875]"
0.06826807753219917,4.747474747474747,"[1000.0, 992.6640625, 979.390625, 954.203125, 908.53125, 915.4296875, 976.9921875, 1000.0, 946.2734375, 981.7578125]"
0.034207712781635105,5.353535353535354,"[994.2578125, 984.375, 974.296875, 977.3828125, 971.046875, 924.5625, 926.703125, 985.7109375, 915.859375, 995.21875]"
0.03988517590327993,8.484848484848484,"[1000.0, 1000.0, 916.578125, 994.40625, 899.0078125, 897.5078125, 966.8359375, 940.1953125, 994.9453125, 974.421875]"
0.11684868637019352,9.191919191919192,"[997.96875, 1000.0, 993.2890625, 985.9453125, 970.6796875, 967.0078125, 963.890625, 1000.0, 972.71875, 963.3984375]"
0.027170199362602777,8.88888888888889,"[1000.0, 940.390625, 917.734375, 956.984375, 920.1640625, 962.6484375, 935.3671875, 957.84375, 987.40625, 944.1171875]"
0.17153096109987098,8.484848484848484,"[1000.0, 1000.0, 1000.0, 987.7109375, 889.3515625, 998.6015625, 959.25, 990.4140625, 996.0703125, 988.1484375]"
0.001997127334530273,8.383838383838384,"[540.9921875, 408.78125, 946.859375, 1000.0, 934.53125, 991.1171875, 983.9140625, 994.40625, 551.4765625, 949.75]"
0.07371594042349698,0.6060606060606061,"[997.6640625, 997.1640625, 978.9609375, 941.0078125, 804.6640625, 854.96875, 920.0625, 974.6640625, 954.875, 994.25]"
0.00012590158918273834,8.484848484848484,"[982.4140625, 978.5390625, 975.0, 979.0, 1000.0, 909.9453125, 993.9296875, 951.109375, 852.2734375, 1000.0]"
0.002156500152519066,8.282828282828282,"[540.5859375, 501.4765625, 515.375, 1000.0, 969.828125, 982.3359375, 938.8828125, 1000.0, 355.5, 962.8828125]"
0.0007361005980518546,2.0202020202020203,"[266.53125, 232.203125, 239.4921875, 234.7890625, 512.546875, 459.75, 218.65625, 277.2265625, 255.703125, 307.140625]"
9.999999999999999e-05,0.7070707070707071,"[446.84375, 475.6171875, 824.984375, 248.1484375, 291.578125, 324.0625, 588.53125, 245.1328125, 637.84375, 285.4609375]"
0.017140772906618387,1.7171717171717171,"[452.8515625, 534.5625, 488.9453125, 686.1171875, 530.703125, 589.59375, 379.59375, 508.8125, 416.3828125, 513.421875]"
0.12617333187632818,0.30303030303030304,"[968.171875, 941.1171875, 924.015625, 940.7109375, 917.953125, 963.6328125, 942.3125, 955.75, 945.9921875, 942.515625]"
0.07959854838387018,9.696969696969697,"[1000.0, 999.6640625, 1000.0, 979.9609375, 958.15625, 893.375, 947.4375, 990.109375, 968.2421875, 1000.0]"
0.007366298109070191,3.3333333333333335,"[379.8671875, 335.546875, 312.6171875, 551.90625, 546.296875, 709.7421875, 270.0859375, 498.46875, 258.453125, 509.0859375]"
0.003985652141834605,2.6262626262626263,"[276.8125, 253.4453125, 247.9921875, 273.0390625, 480.234375, 635.3359375, 267.8046875, 273.3125, 257.171875, 307.515625]"
0.0006817002185769346,1.0101010101010102,"[245.953125, 245.734375, 289.1875, 251.6796875, 275.203125, 432.515625, 232.3671875, 225.703125, 230.8515625, 280.8125]"
0.00039827887519494257,8.181818181818182,"[911.7578125, 557.34375, 966.5390625, 1000.0, 697.671875, 1000.0, 988.9296875, 1000.0, 898.8671875, 736.59375]"
0.05021607031056004,7.979797979797979,"[994.8515625, 1000.0, 971.328125, 944.3515625, 967.234375, 917.3828125, 993.890625, 987.3359375, 996.4453125, 931.6015625]"
0.000464381325261801,2.8282828282828283,"[267.578125, 267.2734375, 269.5234375, 282.25, 284.1328125, 581.3046875, 247.828125, 354.4140625, 240.15625, 253.8671875]"
0.009274286383257363,1.8181818181818181,"[333.2109375, 263.3515625, 272.6640625, 477.0625, 381.140625, 438.640625, 271.984375, 242.0390625, 286.2734375, 362.671875]"
0.0023285910855096064,8.484848484848484,"[1000.0, 995.4765625, 982.046875, 989.015625, 829.4765625, 993.7890625, 912.0546875, 993.7734375, 991.1328125, 405.421875]"
0.00039827887519494257,1.0101010101010102,"[243.7265625, 458.9609375, 239.984375, 250.375, 404.1796875, 251.90625, 559.859375, 247.8359375, 461.7734375, 277.953125]"
0.00011659702640128823,6.262626262626262,"[959.4296875, 919.65625, 861.4453125, 1000.0, 860.84375, 773.84375, 993.765625, 860.6953125, 977.4453125, 959.0234375]"
0.0007361005980518546,4.747474747474747,"[269.4453125, 623.90625, 742.2734375, 411.609375, 784.375, 811.0703125, 401.953125, 846.4453125, 751.8828125, 504.4765625]"
0.10021583738168344,0.20202020202020202,"[851.3359375, 937.9140625, 864.046875, 928.3203125, 834.3203125, 857.78125, 920.9453125, 927.5703125, 840.8046875, 936.2421875]"
0.00013594866565622705,2.2222222222222223,"[869.3203125, 813.7109375, 644.859375, 400.515625, 568.03125, 671.921875, 814.9453125, 541.4296875, 837.0703125, 365.2578125]"
0.004303711287280452,3.0303030303030303,"[263.671875, 269.4375, 265.1796875, 415.9765625, 402.140625, 664.140625, 257.1328125, 297.7109375, 263.671875, 289.890625]"
0.0009267623509309258,6.363636363636363,"[935.8828125, 379.9453125, 304.3671875, 993.9765625, 993.4921875, 957.5390625, 937.125, 890.7109375, 384.875, 929.5078125]"
0.03167964452409658,8.98989898989899,"[998.71875, 982.171875, 956.3359375, 961.640625, 888.0, 939.953125, 948.03125, 998.6171875, 989.2421875, 1000.0]"
0.15885422995710774,0.7070707070707071,"[946.6015625, 966.03125, 936.890625, 933.1171875, 849.4140625, 992.765625, 964.75, 957.2890625, 940.34375, 916.6640625]"
0.00795413628417791,9.797979797979798,"[997.1484375, 983.0390625, 763.75, 974.6796875, 1000.0, 977.7734375, 905.3984375, 969.671875, 961.671875, 801.5625]"
0.00023269181687763618,0.30303030303030304,"[254.3125, 285.2421875, 716.0234375, 224.671875, 267.1015625, 332.28125, 738.75, 265.53125, 687.953125, 216.40625]"
0.02516222768095133,3.9393939393939394,"[959.984375, 906.671875, 948.1640625, 991.84375, 948.6875, 906.234375, 954.03125, 909.0, 875.25, 955.1953125]"
0.003418313712493245,8.686868686868687,"[982.671875, 1000.0, 315.2109375, 861.5546875, 1000.0, 976.375, 1000.0, 1000.0, 365.15625, 867.03125]"
0.15885422995710774,6.96969696969697,"[1000.0, 1000.0, 1000.0, 1000.0, 909.046875, 994.8828125, 952.15625, 985.6640625, 1000.0, 995.1875]"
0.14711435307922738,1.9191919191919191,"[1000.0, 1000.0, 995.0703125, 901.5390625, 768.59375, 957.9296875, 948.34375, 968.109375, 980.1640625, 992.6328125]"
0.006317740971984859,9.494949494949495,"[827.1953125, 796.8984375, 771.1328125, 994.640625, 994.0, 953.3671875, 988.1171875, 676.390625, 769.1796875, 938.703125]"
0.03693752348959514,5.151515151515151,"[997.9140625, 1000.0, 907.4296875, 901.46875, 950.5625, 904.9140625, 909.796875, 988.359375, 904.2734375, 953.1796875]"
0.18521930844265186,7.777777777777778,"[1000.0, 1000.0, 1000.0, 1000.0, 843.453125, 954.7421875, 957.328125, 993.9296875, 993.2109375, 990.0625]"
0.02330265204971178,3.3333333333333335,"[934.2890625, 816.625, 778.7421875, 960.7265625, 920.046875, 886.4609375, 730.890625, 961.78125, 813.5703125, 857.9375]"
0.04650492907814755,5.151515151515151,"[982.046875, 995.7890625, 966.46875, 935.09375, 963.3515625, 934.0078125, 936.8203125, 968.140625, 929.9609375, 863.3984375]"
0.0002929626953471313,3.9393939393939394,"[657.9921875, 577.734375, 925.484375, 812.7890625, 891.28125, 727.609375, 627.5625, 595.5546875, 739.796875, 799.3828125]"
0.00034158579123982024,0.6060606060606061,"[201.84375, 223.3125, 229.8046875, 237.7890625, 299.4140625, 265.4609375, 254.7734375, 229.0625, 243.375, 250.2578125]"
0.0005414548164181544,5.252525252525253,"[535.078125, 843.6640625, 287.2109375, 745.84375, 786.9921875, 896.90625, 734.40625, 860.5546875, 835.359375, 710.5625]"
0.0018495327188680687,1.1111111111111112,"[245.4609375, 250.703125, 305.09375, 272.5625, 267.171875, 273.421875, 244.078125, 299.28125, 239.9765625, 252.796875]"
0.00501799938586561,9.191919191919192,"[825.734375, 723.25, 732.0390625, 989.9453125, 912.375, 1000.0, 971.9453125, 983.9921875, 645.3515625, 979.2578125]"
0.000794842183831788,1.2121212121212122,"[258.7734375, 244.640625, 255.3359375, 274.53125, 261.1171875, 316.7578125, 233.8515625, 228.90625, 271.7265625, 345.328125]"
0.0006313202152501221,5.353535353535354,"[905.6953125, 603.0703125, 475.25, 912.3125, 939.5703125, 900.59375, 840.5, 810.375, 306.9140625, 532.8203125]"
0.0014690304791813143,2.323232323232323,"[350.671875, 216.828125, 249.578125, 272.2890625, 299.3359375, 483.796875, 230.7265625, 258.6328125, 255.0, 299.3203125]"
0.0027150679627496797,6.666666666666667,"[342.1640625, 281.8828125, 347.2578125, 982.8359375, 911.0859375, 995.234375, 310.953125, 993.984375, 390.1875, 918.1484375]"
0.001997127334530273,3.7373737373737375,"[337.65625, 267.28125, 292.8984375, 294.59375, 588.2265625, 782.1796875, 322.5234375, 296.796875, 263.6875, 329.7890625]"
0.10021583738168344,8.383838383838384,"[1000.0, 1000.0, 991.4921875, 954.5625, 941.4140625, 995.2265625, 979.0, 986.625, 998.234375, 988.0625]"
0.00014679750917903885,0.10101010101010101,"[236.25, 749.015625, 705.1015625, 248.703125, 323.0546875, 325.78125, 806.1015625, 223.421875, 609.75, 342.5]"
0.0025144150521764766,6.4646464646464645,"[566.1171875, 339.296875, 573.4609375, 1000.0, 740.9140625, 832.7890625, 900.90625, 1000.0, 317.46875, 306.25]"
0.17153096109987098,4.848484848484849,"[998.0625, 1000.0, 1000.0, 1000.0, 936.296875, 880.3203125, 977.96875, 1000.0, 1000.0, 998.8671875]"
0.0005014394332495677,1.7171717171717171,"[237.640625, 217.8984375, 246.6796875, 271.578125, 280.578125, 445.5078125, 259.9140625, 267.1171875, 230.078125, 261.8203125]"
0.03693752348959514,8.88888888888889,"[989.6484375, 993.5234375, 937.1015625, 892.1640625, 733.4453125, 916.34375, 982.75, 988.984375, 967.1796875, 990.84375]"
0.009274286383257363,0.7070707070707071,"[244.9140625, 229.640625, 223.171875, 224.6484375, 278.8671875, 230.1875, 259.671875, 238.953125, 220.546875, 262.4296875]"
