gamma,velocity_rew_weight,final_mean_return
0.000464381325261801,7.171717171717171,"[412.2421875, 491.9921875, 390.8671875, 437.2578125, 446.390625, 421.375, 382.359375, 324.921875, 351.9453125, 352.078125]"
0.07371594042349698,2.4242424242424243,"[995.9609375, 991.8359375, 1000.0, 986.6953125, 956.1640625, 985.1484375, 995.15625, 990.4609375, 975.671875, 996.0078125]"
0.18521930844265186,3.5353535353535355,"[984.296875, 961.296875, 974.515625, 971.5390625, 964.171875, 977.3671875, 974.203125, 949.921875, 972.125, 973.03125]"
0.029338409252311078,2.727272727272727,"[1000.0, 1000.0, 993.78125, 949.9921875, 946.7421875, 965.5546875, 973.984375, 1000.0, 996.015625, 990.96875]"
0.00034158579123982024,8.787878787878787,"[446.8046875, 490.8359375, 452.265625, 424.09375, 549.3515625, 486.546875, 429.2734375, 413.703125, 401.1875, 406.828125]"
0.015874010519682,0.5050505050505051,"[422.53125, 309.65625, 240.140625, 388.3671875, 289.625, 692.8984375, 286.84375, 301.765625, 334.109375, 282.3984375]"
0.00501799938586561,2.323232323232323,"[297.7578125, 262.796875, 294.078125, 306.46875, 277.140625, 308.2890625, 295.4921875, 279.890625, 263.0078125, 281.4921875]"
0.0199856315113147,5.959595959595959,"[999.828125, 1000.0, 995.8203125, 998.2578125, 1000.0, 1000.0, 987.8046875, 1000.0, 1000.0, 1000.0]"
0.10021583738168344,1.5151515151515151,"[1000.0, 1000.0, 955.953125, 1000.0, 901.0078125, 971.7890625, 997.953125, 1000.0, 997.3125, 1000.0]"
0.00015851210158739011,7.2727272727272725,"[478.8671875, 346.671875, 369.046875, 486.1328125, 423.7578125, 458.3046875, 466.0234375, 394.4765625, 376.140625, 470.4375]"
0.2,7.878787878787879,"[965.8828125, 972.0, 983.4140625, 967.5234375, 956.0, 989.8125, 976.3125, 977.9375, 982.9921875, 974.1953125]"
0.03693752348959514,3.6363636363636362,"[1000.0, 1000.0, 1000.0, 995.75, 974.75, 994.34375, 865.125, 1000.0, 984.671875, 984.625]"
0.018508624236576895,4.040404040404041,"[1000.0, 1000.0, 1000.0, 998.6796875, 936.6640625, 994.6328125, 1000.0, 1000.0, 958.5078125, 978.4453125]"
0.0003163414201363777,4.545454545454545,"[317.6953125, 355.9765625, 357.5625, 306.453125, 315.8828125, 328.6171875, 582.4453125, 283.59375, 547.5078125, 391.921875]"
0.034207712781635105,0.40404040404040403,"[661.8828125, 509.90625, 505.09375, 512.1953125, 498.4140625, 639.671875, 420.078125, 554.9140625, 530.5234375, 451.7890625]"
0.000794842183831788,6.8686868686868685,"[346.6328125, 393.7734375, 349.90625, 394.171875, 397.0, 373.2265625, 381.5390625, 372.453125, 482.859375, 391.0546875]"
0.18521930844265186,0.30303030303030304,"[868.4609375, 915.1171875, 935.125, 833.390625, 866.5390625, 794.5703125, 698.2734375, 827.7421875, 888.5546875, 791.625]"
0.002156500152519066,0.20202020202020202,"[246.609375, 211.234375, 311.7421875, 259.2265625, 982.109375, 1000.0, 209.4296875, 528.140625, 200.6796875, 244.2109375]"
0.09280954047418331,5.757575757575758,"[924.1171875, 956.203125, 898.6953125, 947.15625, 945.1640625, 980.6953125, 938.484375, 968.8515625, 943.265625, 953.9921875]"
0.0005414548164181544,3.7373737373737375,"[353.5703125, 282.7421875, 294.046875, 329.5546875, 294.8125, 307.0390625, 277.390625, 301.3984375, 303.1484375, 376.984375]"
0.00023269181687763618,8.98989898989899,"[410.125, 445.6796875, 462.0546875, 649.6171875, 437.671875, 425.078125, 583.2109375, 551.4296875, 392.140625, 492.3828125]"
0.018508624236576895,0.5050505050505051,"[364.59375, 308.265625, 369.6484375, 312.5, 275.0859375, 438.9296875, 357.1015625, 324.6328125, 353.8671875, 349.9296875]"
0.08595059451754268,5.757575757575758,"[847.1953125, 930.0625, 896.7890625, 945.796875, 892.453125, 962.640625, 871.8203125, 903.453125, 897.859375, 907.40625]"
0.00013594866565622705,7.6767676767676765,"[435.9921875, 658.6875, 355.7109375, 440.0390625, 556.140625, 404.953125, 825.6875, 484.28125, 543.46875, 436.6640625]"
0.004303711287280452,8.484848484848484,"[994.8515625, 951.6328125, 956.1640625, 896.3984375, 989.6640625, 988.390625, 995.4765625, 914.125, 853.4453125, 958.828125]"
0.0004300619395933647,3.9393939393939394,"[320.8046875, 270.7890625, 305.65625, 291.4296875, 313.828125, 351.4921875, 350.25, 300.6015625, 258.0546875, 313.1328125]"
0.005418440904522979,7.575757575757575,"[1000.0, 1000.0, 1000.0, 990.0859375, 964.2578125, 946.59375, 635.7734375, 996.7734375, 992.328125, 1000.0]"
0.0017128458556540079,8.686868686868687,"[545.8203125, 501.9375, 531.796875, 509.578125, 425.390625, 520.265625, 473.296875, 391.84375, 462.828125, 420.7421875]"
0.14711435307922738,4.646464646464646,"[969.0546875, 979.375, 978.109375, 956.421875, 946.796875, 967.796875, 946.390625, 972.78125, 968.140625, 967.359375]"
0.0001848203969370861,1.9191919191919191,"[643.5859375, 317.328125, 592.1953125, 452.703125, 258.1875, 299.109375, 569.46875, 652.296875, 758.59375, 569.2578125]"
0.0015862606242654862,9.09090909090909,"[527.7421875, 446.265625, 498.65625, 443.4375, 491.640625, 457.4921875, 482.8125, 426.09375, 430.703125, 441.046875]"
0.008588884551030166,3.5353535353535355,"[794.71875, 552.015625, 953.4609375, 834.140625, 832.3125, 813.0625, 541.8046875, 697.4921875, 914.265625, 982.5078125]"
0.0013604640471757009,7.070707070707071,"[420.140625, 365.0546875, 375.9609375, 393.9140625, 382.6796875, 412.2265625, 419.1484375, 414.0625, 361.125, 503.8984375]"
0.027170199362602777,0.7070707070707071,"[536.875, 558.6484375, 421.8125, 514.640625, 409.4296875, 597.9609375, 417.703125, 495.3984375, 450.390625, 504.8125]"
0.02330265204971178,6.0606060606060606,"[1000.0, 1000.0, 1000.0, 1000.0, 980.515625, 1000.0, 993.578125, 1000.0, 985.6640625, 1000.0]"
0.034207712781635105,3.4343434343434343,"[1000.0, 1000.0, 992.9453125, 990.4765625, 873.171875, 1000.0, 987.765625, 996.296875, 994.1484375, 1000.0]"
0.11684868637019352,7.2727272727272725,"[958.296875, 969.234375, 959.3515625, 953.515625, 934.8359375, 973.53125, 928.7890625, 957.0390625, 946.984375, 967.328125]"
0.00010798010298258111,4.94949494949495,"[601.140625, 574.84375, 583.1640625, 397.234375, 379.0703125, 391.5859375, 787.4375, 360.7578125, 541.8203125, 560.1328125]"
0.003691098667017898,5.858585858585858,"[478.90625, 417.0234375, 454.8359375, 454.9375, 391.46875, 472.6875, 388.0390625, 395.640625, 438.3828125, 401.296875]"
0.027170199362602777,6.96969696969697,"[1000.0, 1000.0, 990.9140625, 999.5625, 995.34375, 988.015625, 1000.0, 1000.0, 1000.0, 1000.0]"
0.0013604640471757009,8.787878787878787,"[474.5234375, 384.6171875, 450.5625, 442.3984375, 338.15625, 379.015625, 387.6953125, 426.3125, 408.40625, 416.3125]"
0.001997127334530273,6.4646464646464645,"[466.9296875, 391.015625, 391.7734375, 458.46875, 401.953125, 386.8046875, 355.671875, 410.5703125, 361.2890625, 442.9609375]"
0.014700866253334402,5.656565656565657,"[1000.0, 1000.0, 995.4140625, 1000.0, 830.921875, 995.6796875, 990.375, 996.671875, 1000.0, 1000.0]"
0.05021607031056004,4.343434343434343,"[995.9921875, 1000.0, 995.8046875, 993.5859375, 950.171875, 993.125, 980.34375, 992.8203125, 993.984375, 1000.0]"
0.00014679750917903885,1.3131313131313131,"[307.9921875, 597.625, 719.453125, 463.9375, 261.734375, 410.5078125, 811.125, 336.2578125, 588.453125, 296.3828125]"
0.03988517590327993,8.585858585858587,"[978.09375, 981.234375, 999.828125, 995.0625, 980.4296875, 994.7734375, 991.0625, 992.171875, 987.1953125, 996.5625]"
0.008588884551030166,0.30303030303030304,"[204.7109375, 225.09375, 233.8828125, 261.8515625, 243.8046875, 704.2265625, 211.25, 469.2890625, 208.4140625, 271.609375]"
0.0005014394332495677,7.070707070707071,"[330.7890625, 400.3828125, 301.7265625, 331.234375, 355.328125, 476.8515625, 319.7265625, 365.484375, 453.7109375, 461.9140625]"
0.17153096109987098,8.585858585858587,"[977.7421875, 977.6796875, 961.90625, 973.2734375, 971.21875, 982.5625, 973.65625, 974.984375, 963.9609375, 971.0625]"
0.0002154950870117,1.7171717171717171,"[284.75, 593.859375, 269.0390625, 386.4296875, 257.5234375, 446.296875, 659.7890625, 488.765625, 569.4296875, 271.2578125]"
0.0004300619395933647,1.0101010101010102,"[297.3828125, 226.703125, 224.6015625, 253.296875, 266.625, 337.1484375, 243.2890625, 258.6171875, 294.828125, 346.8671875]"
0.00039827887519494257,6.262626262626262,"[380.25, 403.15625, 410.6796875, 350.875, 442.6796875, 384.015625, 639.7734375, 337.2890625, 338.9609375, 390.3515625]"
0.002156500152519066,8.383838383838384,"[461.5, 769.7109375, 455.6328125, 458.9765625, 444.890625, 462.046875, 537.21875, 536.78125, 450.0, 446.8515625]"
0.0002512608634965109,7.070707070707071,"[422.1796875, 419.4921875, 457.0234375, 428.7578125, 379.515625, 680.625, 422.796875, 400.2734375, 703.3828125, 390.328125]"
0.1082131644095978,1.5151515151515151,"[995.3359375, 999.046875, 1000.0, 1000.0, 863.203125, 983.7734375, 1000.0, 1000.0, 988.3515625, 1000.0]"
0.001080577342992131,5.252525252525253,"[344.8984375, 386.0, 309.0859375, 353.0234375, 311.3984375, 352.78125, 331.9140625, 350.9375, 352.0703125, 365.703125]"
0.0002512608634965109,8.787878787878787,"[369.03125, 460.171875, 451.1640625, 432.609375, 446.515625, 406.1796875, 410.734375, 549.765625, 472.546875, 484.109375]"
0.03167964452409658,5.353535353535354,"[1000.0, 1000.0, 1000.0, 1000.0, 980.3203125, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
0.0023285910855096064,8.585858585858587,"[524.5703125, 472.578125, 618.171875, 460.6328125, 490.4453125, 428.109375, 391.5625, 395.2734375, 409.2890625, 499.4375]"
0.15885422995710774,2.323232323232323,"[956.640625, 976.078125, 951.3515625, 957.609375, 929.6484375, 945.3203125, 930.046875, 975.609375, 945.5625, 961.8671875]"
0.012608268587175545,5.252525252525253,"[1000.0, 1000.0, 972.1484375, 994.3203125, 951.9453125, 993.546875, 872.171875, 1000.0, 994.3984375, 994.640625]"
0.0017128458556540079,1.3131313131313131,"[284.546875, 251.1171875, 261.3125, 260.7890625, 289.46875, 244.1328125, 252.234375, 276.203125, 244.3828125, 303.6171875]"
0.0008582714086505614,7.6767676767676765,"[387.6796875, 432.484375, 424.7578125, 474.2109375, 351.640625, 391.4765625, 350.28125, 378.4296875, 439.1796875, 422.375]"
0.0006313202152501221,0.40404040404040403,"[219.6328125, 220.828125, 260.8125, 259.21875, 268.5390625, 595.40625, 195.6953125, 243.6796875, 286.7421875, 253.421875]"
0.13624209369661303,5.05050505050505,"[978.4140625, 954.484375, 972.5546875, 961.890625, 943.7578125, 978.8828125, 915.34375, 949.03125, 960.9375, 968.2421875]"
0.18521930844265186,3.131313131313131,"[988.6953125, 972.59375, 954.890625, 949.3515625, 953.9375, 986.9765625, 964.65625, 970.6640625, 977.8828125, 975.4375]"
0.003418313712493245,6.767676767676767,"[511.8671875, 539.3515625, 512.1015625, 458.0234375, 426.8125, 462.390625, 489.0, 474.5390625, 422.984375, 468.5625]"
0.0005846634683724685,7.171717171717171,"[431.6015625, 303.8828125, 357.734375, 386.1484375, 314.0, 512.484375, 473.7734375, 354.6796875, 376.7421875, 435.875]"
0.0011668085277693407,7.373737373737374,"[411.375, 484.625, 427.484375, 405.34375, 408.453125, 489.3203125, 388.390625, 377.9375, 325.6796875, 411.5859375]"
0.0199856315113147,8.181818181818182,"[1000.0, 1000.0, 1000.0, 996.6796875, 906.234375, 1000.0, 994.4296875, 1000.0, 972.9453125, 996.28125]"
0.015874010519682,6.363636363636363,"[1000.0, 996.0390625, 1000.0, 1000.0, 1000.0, 1000.0, 852.8203125, 1000.0, 1000.0, 1000.0]"
0.006317740971984859,7.575757575757575,"[1000.0, 1000.0, 1000.0, 1000.0, 957.8515625, 996.4375, 971.3671875, 1000.0, 994.453125, 1000.0]"
0.0027150679627496797,2.0202020202020203,"[266.4765625, 244.828125, 283.3203125, 263.9140625, 257.875, 292.5390625, 275.6953125, 295.0234375, 260.234375, 299.703125]"
0.03988517590327993,0.10101010101010101,"[541.3359375, 594.0703125, 455.4609375, 729.6796875, 660.015625, 782.09375, 430.7421875, 756.5078125, 495.9921875, 436.1640625]"
0.18521930844265186,5.858585858585858,"[977.96875, 988.9921875, 988.7421875, 979.8984375, 979.640625, 968.015625, 963.6328125, 977.96875, 961.6875, 962.5703125]"
0.17153096109987098,0.10101010101010101,"[991.265625, 993.7578125, 856.6875, 1000.0, 1000.0, 1000.0, 878.0859375, 993.8125, 1000.0, 1000.0]"
0.0013604640471757009,2.4242424242424243,"[275.7890625, 283.3984375, 318.4765625, 272.6171875, 279.375, 295.0234375, 364.5546875, 288.0546875, 314.7109375, 335.578125]"
0.029338409252311078,7.6767676767676765,"[1000.0, 1000.0, 996.109375, 999.265625, 989.546875, 997.1484375, 954.6953125, 1000.0, 988.7734375, 994.796875]"
0.07371594042349698,5.757575757575758,"[910.2578125, 932.6015625, 943.5, 906.9296875, 944.578125, 886.328125, 893.328125, 915.796875, 897.390625, 939.453125]"
0.07959854838387018,0.20202020202020202,"[460.203125, 524.8046875, 506.7734375, 679.9765625, 703.875, 713.8671875, 631.515625, 637.3203125, 387.9453125, 481.5390625]"
0.0015862606242654862,3.8383838383838382,"[358.0859375, 305.6640625, 331.296875, 358.8359375, 332.734375, 304.7265625, 388.390625, 328.625, 321.7109375, 339.8359375]"
0.06826807753219917,0.40404040404040403,"[683.78125, 665.9140625, 731.6328125, 699.8515625, 623.578125, 734.4375, 648.28125, 640.3515625, 684.078125, 678.2890625]"
0.0003163414201363777,5.151515151515151,"[336.8984375, 357.90625, 396.015625, 322.8203125, 343.9921875, 380.5625, 369.28125, 379.0546875, 466.0078125, 496.25]"
0.00015851210158739011,9.595959595959595,"[363.0234375, 386.0234375, 451.1796875, 510.1796875, 535.78125, 551.1328125, 487.3515625, 447.375, 522.0234375, 509.3203125]"
0.0006313202152501221,3.4343434343434343,"[308.1484375, 281.5390625, 293.5, 304.8359375, 284.2734375, 347.2890625, 296.4375, 341.4140625, 302.6875, 336.9609375]"
0.009274286383257363,2.323232323232323,"[399.0234375, 476.7109375, 336.390625, 420.34375, 350.7578125, 420.5859375, 376.5546875, 452.59375, 333.90625, 580.3984375]"
0.03693752348959514,0.7070707070707071,"[708.609375, 565.90625, 720.140625, 616.828125, 724.0390625, 789.640625, 561.7421875, 719.484375, 772.1640625, 554.6640625]"
0.0027150679627496797,4.747474747474747,"[355.265625, 315.7265625, 370.7421875, 357.015625, 318.1875, 369.515625, 356.75, 381.6953125, 462.8125, 372.359375]"
0.10021583738168344,6.4646464646464645,"[919.9375, 956.46875, 947.953125, 930.8359375, 932.4296875, 962.2734375, 939.6796875, 909.03125, 974.78125, 953.2734375]"
0.0025144150521764766,4.545454545454545,"[348.1328125, 290.0234375, 342.8046875, 359.21875, 281.21875, 348.96875, 341.53125, 349.8984375, 283.3828125, 295.5078125]"
0.17153096109987098,2.929292929292929,"[978.4375, 972.265625, 967.5078125, 967.0, 978.171875, 977.6640625, 978.3984375, 987.0546875, 967.984375, 983.40625]"
0.00027131173915845476,1.3131313131313131,"[302.828125, 520.5546875, 314.71875, 249.28125, 233.71875, 578.171875, 491.421875, 406.3125, 641.7578125, 309.9921875]"
0.03693752348959514,6.96969696969697,"[1000.0, 1000.0, 996.7734375, 994.0859375, 996.8203125, 994.7265625, 978.28125, 995.2578125, 995.2578125, 1000.0]"
0.04650492907814755,0.7070707070707071,"[688.78125, 842.5390625, 746.6328125, 607.0703125, 615.4765625, 858.2109375, 625.890625, 842.5546875, 648.5078125, 598.109375]"
0.00012590158918273834,2.929292929292929,"[628.765625, 469.9453125, 479.2109375, 528.6875, 403.890625, 763.2734375, 672.03125, 705.1953125, 638.6796875, 451.3828125]"
0.0023285910855096064,0.10101010101010101,"[336.359375, 511.4296875, 250.2734375, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 405.5234375, 304.90625]"
0.010014383987540799,3.0303030303030303,"[730.28125, 815.375, 832.9609375, 978.46875, 812.375, 993.0078125, 506.2421875, 959.78125, 883.2421875, 676.2109375]"
0.04650492907814755,6.96969696969697,"[990.96875, 990.2734375, 996.953125, 940.34375, 986.65625, 989.015625, 983.703125, 979.25, 989.8828125, 982.8125]"
0.005418440904522979,8.181818181818182,"[1000.0, 1000.0, 984.4375, 1000.0, 924.0546875, 994.2890625, 994.5546875, 1000.0, 1000.0, 1000.0]"
0.008588884551030166,3.131313131313131,"[504.3515625, 650.359375, 579.25, 642.9453125, 571.6484375, 504.5859375, 576.9140625, 679.4375, 627.6484375, 610.4296875]"
0.0029317331822241717,2.0202020202020203,"[295.859375, 257.8359375, 284.09375, 248.9296875, 242.96875, 288.484375, 288.6953125, 288.2421875, 274.40625, 264.046875]"
0.004647151880078404,1.7171717171717171,"[264.40625, 291.0390625, 258.1328125, 257.0859375, 252.4375, 297.0078125, 300.984375, 244.2109375, 228.40625, 286.828125]"
0.0002512608634965109,2.4242424242424243,"[253.90625, 566.2890625, 547.890625, 432.421875, 252.015625, 290.625, 518.921875, 518.0, 535.9140625, 289.1484375]"
0.00039827887519494257,2.6262626262626263,"[343.578125, 280.46875, 278.1875, 270.53125, 267.3671875, 241.5859375, 262.71875, 292.9921875, 251.7109375, 280.421875]"
0.0003163414201363777,8.88888888888889,"[574.046875, 388.4140625, 532.9609375, 433.0078125, 402.7109375, 459.6328125, 407.59375, 426.03125, 487.421875, 438.8125]"
0.005418440904522979,1.0101010101010102,"[248.2109375, 241.203125, 249.9375, 251.7421875, 265.578125, 362.9375, 252.0078125, 245.6484375, 249.484375, 248.8828125]"
0.00017116153053391744,1.7171717171717171,"[647.7734375, 558.875, 491.875, 477.1796875, 408.5703125, 450.40625, 539.09375, 283.609375, 553.7109375, 451.265625]"
0.0023285910855096064,2.929292929292929,"[332.6875, 302.21875, 315.109375, 310.6796875, 277.2265625, 286.890625, 328.3671875, 317.515625, 278.0078125, 318.9453125]"
0.0007361005980518546,0.40404040404040403,"[274.8125, 192.453125, 201.9609375, 260.671875, 337.75, 571.75, 192.8125, 218.5, 260.0, 232.3046875]"
0.06826807753219917,3.4343434343434343,"[979.2578125, 973.078125, 970.125, 970.7265625, 958.984375, 969.140625, 930.6953125, 941.6875, 995.5, 1000.0]"
0.021580505487636795,7.2727272727272725,"[1000.0, 1000.0, 1000.0, 994.7890625, 996.0859375, 997.8046875, 986.859375, 1000.0, 1000.0, 993.5625]"
0.03988517590327993,7.171717171717171,"[991.8828125, 995.8203125, 994.453125, 978.890625, 977.1875, 989.8515625, 1000.0, 991.7109375, 987.828125, 995.59375]"
0.027170199362602777,9.191919191919192,"[1000.0, 1000.0, 996.5234375, 994.0390625, 990.921875, 1000.0, 997.1640625, 1000.0, 996.5390625, 1000.0]"
0.008588884551030166,5.858585858585858,"[1000.0, 1000.0, 1000.0, 1000.0, 915.4140625, 1000.0, 665.9453125, 1000.0, 1000.0, 991.71875]"
0.00795413628417791,1.5151515151515151,"[282.7421875, 264.4609375, 258.3828125, 321.265625, 312.078125, 250.8203125, 246.328125, 261.6484375, 259.2890625, 360.8515625]"
0.0029317331822241717,4.747474747474747,"[363.203125, 331.03125, 331.8046875, 401.2890625, 313.3828125, 317.5703125, 333.6328125, 359.4765625, 361.765625, 369.8046875]"
0.0011668085277693407,0.0,"[1000.0, 1000.0, 820.8359375, 1000.0, 1000.0, 1000.0, 993.9921875, 1000.0, 995.2109375, 1000.0]"
0.00019956925494548074,3.9393939393939394,"[286.0546875, 317.703125, 551.578125, 310.171875, 349.1953125, 766.4140625, 581.7109375, 335.25, 516.875, 311.78125]"
0.07959854838387018,8.383838383838384,"[910.375, 957.7734375, 896.640625, 924.921875, 913.6484375, 945.109375, 902.9453125, 930.75, 950.8984375, 904.4921875]"
9.999999999999999e-05,5.656565656565657,"[386.609375, 634.53125, 509.9921875, 515.2890625, 439.7265625, 486.40625, 422.8203125, 382.140625, 716.140625, 478.4140625]"
0.034207712781635105,9.393939393939394,"[1000.0, 995.8046875, 999.5625, 986.671875, 986.3515625, 998.890625, 994.40625, 1000.0, 998.65625, 996.984375]"
0.000464381325261801,3.131313131313131,"[287.6015625, 330.90625, 289.4609375, 318.359375, 323.5625, 567.5625, 306.625, 312.8125, 269.1640625, 290.015625]"
0.0199856315113147,1.9191919191919191,"[1000.0, 1000.0, 968.09375, 935.734375, 693.25, 990.0, 587.765625, 998.703125, 940.6171875, 980.3828125]"
0.00034158579123982024,5.757575757575758,"[404.171875, 378.4921875, 400.515625, 369.09375, 355.484375, 367.1484375, 441.9140625, 300.75, 358.9609375, 370.40625]"
0.00023269181687763618,2.2222222222222223,"[335.2890625, 262.921875, 535.671875, 666.296875, 255.40625, 403.4609375, 312.2265625, 277.5859375, 684.8515625, 331.953125]"
0.017140772906618387,5.757575757575758,"[1000.0, 1000.0, 1000.0, 1000.0, 998.96875, 995.9375, 989.0078125, 1000.0, 997.1875, 1000.0]"
0.00015851210158739011,3.2323232323232323,"[638.1484375, 603.875, 429.328125, 339.90625, 317.640625, 572.296875, 597.8671875, 275.5703125, 420.28125, 334.0390625]"
0.007366298109070191,4.747474747474747,"[999.90625, 998.15625, 996.453125, 999.21875, 949.671875, 933.65625, 977.7578125, 1000.0, 850.21875, 1000.0]"
0.003985652141834605,6.666666666666667,"[548.296875, 647.15625, 682.1171875, 637.265625, 537.578125, 550.921875, 379.21875, 508.6328125, 428.1484375, 441.140625]"
0.000464381325261801,5.858585858585858,"[365.5625, 391.90625, 389.8125, 343.8203125, 410.796875, 482.2265625, 377.4765625, 375.65625, 351.5625, 374.2890625]"
0.011676473941879328,5.555555555555555,"[1000.0, 1000.0, 1000.0, 1000.0, 839.1953125, 995.875, 853.84375, 1000.0, 1000.0, 996.5078125]"
0.1082131644095978,6.4646464646464645,"[938.4296875, 945.2421875, 958.9296875, 963.921875, 925.1875, 984.4765625, 929.109375, 968.59375, 961.4921875, 975.0703125]"
0.00014679750917903885,8.98989898989899,"[618.6640625, 554.3046875, 382.796875, 504.9921875, 357.9609375, 344.6875, 637.828125, 364.65625, 398.9609375, 507.7578125]"
0.001080577342992131,7.575757575757575,"[506.2578125, 373.3203125, 468.6640625, 479.890625, 354.2265625, 414.3359375, 404.625, 331.2890625, 400.359375, 393.2734375]"
0.03167964452409658,7.6767676767676765,"[1000.0, 1000.0, 997.390625, 1000.0, 989.6015625, 1000.0, 1000.0, 1000.0, 994.84375, 1000.0]"
0.0010007189409390025,0.6060606060606061,"[251.5390625, 220.5859375, 272.8359375, 254.453125, 389.3671875, 291.4375, 201.84375, 245.1171875, 308.78125, 275.1328125]"
0.00015851210158739011,5.959595959595959,"[481.4375, 328.5234375, 387.4296875, 346.3671875, 336.734375, 651.9609375, 482.5859375, 347.7265625, 650.140625, 310.328125]"
0.0005846634683724685,0.30303030303030304,"[223.8984375, 218.7109375, 204.2890625, 230.3671875, 210.609375, 987.765625, 201.6484375, 993.75, 237.1484375, 300.5546875]"
0.004647151880078404,0.6060606060606061,"[225.328125, 242.4375, 223.1796875, 268.75, 246.9140625, 238.96875, 222.453125, 246.71875, 238.1640625, 246.1328125]"
0.012608268587175545,7.575757575757575,"[1000.0, 1000.0, 1000.0, 996.109375, 981.21875, 987.3125, 970.8984375, 1000.0, 1000.0, 992.84375]"
0.02516222768095133,2.6262626262626263,"[1000.0, 1000.0, 989.1328125, 990.1640625, 987.78125, 987.5390625, 894.0390625, 1000.0, 999.5625, 1000.0]"
0.15885422995710774,5.656565656565657,"[975.09375, 961.796875, 971.8359375, 959.015625, 948.90625, 974.3671875, 972.84375, 959.5625, 971.046875, 968.078125]"
0.00013594866565622705,3.6363636363636362,"[321.0625, 659.8671875, 566.4609375, 497.890625, 378.9453125, 410.28125, 399.4296875, 376.734375, 701.6484375, 341.2109375]"
0.006821903207721965,5.555555555555555,"[1000.0, 1000.0, 993.578125, 998.765625, 929.09375, 1000.0, 862.453125, 973.1953125, 1000.0, 1000.0]"
0.006317740971984859,1.0101010101010102,"[258.1640625, 233.7890625, 257.734375, 261.203125, 567.921875, 234.0234375, 248.171875, 238.7578125, 250.21875, 271.359375]"
0.02330265204971178,2.0202020202020203,"[1000.0, 1000.0, 1000.0, 979.625, 993.8828125, 951.03125, 550.078125, 1000.0, 995.40625, 990.765625]"
0.13624209369661303,9.393939393939394,"[972.5859375, 965.5546875, 951.046875, 973.125, 946.7578125, 963.640625, 973.0078125, 964.1484375, 962.53125, 972.2109375]"
0.0002929626953471313,2.6262626262626263,"[331.1484375, 562.875, 298.3359375, 437.5859375, 279.3515625, 550.2421875, 662.984375, 267.078125, 556.109375, 624.0859375]"
0.0015862606242654862,6.0606060606060606,"[348.84375, 380.9375, 387.5078125, 339.765625, 371.6796875, 404.1015625, 389.03125, 377.4296875, 306.203125, 372.3046875]"
0.11684868637019352,3.2323232323232323,"[949.1015625, 951.0625, 958.15625, 921.921875, 917.484375, 882.0234375, 901.09375, 947.9765625, 908.390625, 891.7109375]"
0.013614421404752578,0.40404040404040403,"[246.3828125, 243.8125, 259.9296875, 401.53125, 238.609375, 303.3125, 243.3359375, 296.203125, 223.3515625, 212.8671875]"
0.0006313202152501221,4.040404040404041,"[352.6953125, 303.4609375, 389.265625, 313.8359375, 301.5234375, 315.6328125, 305.796875, 318.203125, 341.6796875, 361.5]"
0.03988517590327993,3.5353535353535355,"[1000.0, 1000.0, 982.46875, 994.515625, 886.4921875, 994.09375, 972.125, 1000.0, 950.7734375, 1000.0]"
0.10021583738168344,7.070707070707071,"[958.59375, 979.2890625, 921.28125, 936.0546875, 949.203125, 946.9453125, 949.078125, 972.2421875, 964.234375, 954.796875]"
0.003691098667017898,4.444444444444445,"[380.8984375, 338.0546875, 378.9140625, 340.2578125, 313.546875, 473.0703125, 333.34375, 309.125, 321.03125, 372.703125]"
0.03693752348959514,9.191919191919192,"[992.8984375, 998.2421875, 1000.0, 1000.0, 961.6015625, 1000.0, 990.0625, 1000.0, 990.875, 1000.0]"
0.0025144150521764766,5.151515151515151,"[342.6640625, 325.046875, 404.484375, 371.296875, 294.2890625, 352.8671875, 308.734375, 336.6875, 319.453125, 355.1015625]"
0.17153096109987098,3.5353535353535355,"[976.921875, 963.75, 962.859375, 933.84375, 945.59375, 977.984375, 979.3984375, 983.9921875, 958.6015625, 974.0546875]"
0.00012590158918273834,5.151515151515151,"[393.6796875, 551.3359375, 456.0078125, 538.453125, 508.765625, 573.15625, 393.5703125, 304.59375, 664.3359375, 359.9921875]"
0.0003163414201363777,9.09090909090909,"[517.65625, 518.2265625, 481.046875, 526.6484375, 362.8828125, 480.8125, 532.96875, 454.3828125, 434.4375, 387.2578125]"
0.0013604640471757009,5.757575757575758,"[398.3125, 329.953125, 374.0546875, 366.71875, 337.40625, 369.4375, 353.6875, 340.984375, 369.6328125, 369.8984375]"
0.00501799938586561,9.595959595959595,"[1000.0, 1000.0, 1000.0, 1000.0, 901.109375, 1000.0, 818.0078125, 995.8984375, 1000.0, 1000.0]"
0.02330265204971178,4.747474747474747,"[1000.0, 1000.0, 997.0703125, 1000.0, 972.75, 1000.0, 819.9453125, 1000.0, 994.34375, 1000.0]"
0.07959854838387018,3.7373737373737375,"[925.09375, 922.203125, 931.2265625, 902.0078125, 922.90625, 943.9140625, 912.359375, 960.4609375, 921.1015625, 953.578125]"
0.003691098667017898,0.9090909090909091,"[250.4609375, 237.1171875, 240.0, 244.8359375, 253.96875, 311.5078125, 231.359375, 256.5546875, 236.3515625, 258.328125]"
