gae_lambda,velocity_rew_weight,final_mean_return
0.8060606060606061,4.040404040404041,"[622.5390625, 1000.0, 995.2578125, 630.234375, 715.7421875, 658.0078125, 961.921875, 1000.0, 1000.0, 987.609375]"
0.8787878787878788,1.6161616161616161,"[412.59375, 469.8671875, 449.1875, 419.5546875, 411.1640625, 389.8828125, 393.9609375, 350.8984375, 404.5078125, 405.765625]"
0.8,9.8989898989899,"[1000.0, 999.8125, 1000.0, 1000.0, 978.296875, 991.9765625, 989.15625, 1000.0, 1000.0, 1000.0]"
0.9454545454545454,9.393939393939394,"[659.875, 745.953125, 599.3203125, 693.4609375, 626.2890625, 562.0625, 589.53125, 621.1953125, 564.7265625, 936.15625]"
0.9313131313131313,2.2222222222222223,"[413.0078125, 480.4375, 406.03125, 413.953125, 376.5234375, 385.2421875, 370.6796875, 308.1171875, 320.2578125, 379.4375]"
0.8060606060606061,0.5050505050505051,"[560.8046875, 552.046875, 588.34375, 345.0390625, 409.3515625, 861.265625, 1000.0, 845.7421875, 812.4296875, 615.1953125]"
0.8767676767676768,3.4343434343434343,"[564.484375, 990.203125, 662.328125, 474.1328125, 395.1875, 469.171875, 777.0625, 400.6328125, 1000.0, 992.1796875]"
0.9151515151515152,3.131313131313131,"[498.8125, 452.25, 445.640625, 439.1640625, 447.0859375, 471.1328125, 606.96875, 433.0625, 454.3984375, 522.0703125]"
0.8363636363636364,3.2323232323232323,"[539.7109375, 1000.0, 1000.0, 476.4375, 457.234375, 467.140625, 696.8671875, 672.4765625, 979.9609375, 1000.0]"
0.9858585858585859,3.7373737373737375,"[336.2734375, 292.4375, 298.4921875, 272.1640625, 327.7421875, 351.8359375, 265.5390625, 296.0234375, 323.1875, 287.8671875]"
0.8181818181818182,9.696969696969697,"[1000.0, 1000.0, 1000.0, 953.7109375, 1000.0, 988.453125, 970.53125, 1000.0, 997.015625, 1000.0]"
0.9232323232323233,6.363636363636363,"[547.3984375, 633.96875, 491.8984375, 601.21875, 620.265625, 472.375, 619.15625, 568.4140625, 540.484375, 579.6796875]"
0.9636363636363636,9.191919191919192,"[532.21875, 570.6875, 550.0703125, 548.84375, 434.78125, 535.7109375, 446.1953125, 492.7890625, 460.765625, 508.921875]"
0.9818181818181818,1.1111111111111112,"[251.09375, 248.625, 264.9375, 246.7265625, 296.5390625, 275.03125, 237.5234375, 303.296875, 266.0390625, 300.0234375]"
0.8020202020202021,9.595959595959595,"[1000.0, 1000.0, 988.921875, 984.5078125, 1000.0, 994.484375, 986.3125, 1000.0, 1000.0, 1000.0]"
0.9414141414141415,0.40404040404040403,"[325.078125, 230.984375, 268.59375, 615.4140625, 437.515625, 637.6953125, 236.640625, 488.875, 244.6484375, 240.625]"
0.8828282828282829,1.5151515151515151,"[424.015625, 436.3046875, 413.46875, 372.4375, 358.046875, 431.0234375, 416.828125, 388.453125, 376.6953125, 427.8828125]"
0.9474747474747475,9.09090909090909,"[554.3046875, 749.40625, 576.234375, 631.609375, 716.2109375, 802.53125, 525.265625, 632.078125, 678.203125, 870.953125]"
0.8686868686868687,7.575757575757575,"[869.109375, 1000.0, 864.140625, 898.46875, 996.9765625, 971.0390625, 971.6796875, 991.796875, 1000.0, 1000.0]"
0.9272727272727272,2.323232323232323,"[484.7890625, 424.28125, 448.84375, 448.1875, 382.7265625, 387.890625, 342.5390625, 389.109375, 380.1640625, 421.90625]"
0.8505050505050505,0.6060606060606061,"[406.7578125, 379.3984375, 482.546875, 312.9140625, 433.1328125, 632.1953125, 282.40625, 578.296875, 444.6171875, 443.515625]"
0.8484848484848485,2.4242424242424243,"[639.2578125, 519.515625, 808.3671875, 441.4921875, 386.9921875, 541.375, 658.3125, 584.828125, 830.4609375, 1000.0]"
0.9696969696969697,4.646464646464646,"[463.5, 376.734375, 359.875, 389.8046875, 338.015625, 342.3046875, 369.953125, 398.15625, 384.609375, 383.8359375]"
0.9353535353535354,5.555555555555555,"[509.53125, 503.9765625, 478.6875, 584.1484375, 584.140625, 553.2578125, 419.1171875, 471.75, 447.296875, 546.0859375]"
0.8363636363636364,5.959595959595959,"[647.4765625, 1000.0, 999.859375, 995.3359375, 987.5703125, 522.890625, 825.3046875, 954.921875, 1000.0, 1000.0]"
0.9151515151515152,5.858585858585858,"[504.1953125, 631.4375, 544.0, 438.453125, 545.1484375, 843.6015625, 523.8515625, 571.859375, 468.40625, 598.8515625]"
0.9595959595959596,8.282828282828282,"[633.828125, 470.453125, 555.4453125, 480.5546875, 474.234375, 577.1796875, 437.203125, 482.4375, 473.1875, 638.296875]"
0.8404040404040405,9.09090909090909,"[980.859375, 1000.0, 1000.0, 995.1484375, 993.28125, 984.328125, 990.890625, 997.1875, 1000.0, 995.09375]"
0.8424242424242424,9.696969696969697,"[994.75, 1000.0, 1000.0, 994.59375, 991.828125, 994.6171875, 995.0859375, 1000.0, 1000.0, 1000.0]"
0.9818181818181818,3.8383838383838382,"[342.015625, 291.578125, 284.3828125, 317.15625, 337.40625, 345.0859375, 288.7578125, 331.109375, 276.3125, 359.4453125]"
0.9030303030303031,3.9393939393939394,"[496.515625, 517.5234375, 467.9140625, 456.65625, 478.6796875, 508.140625, 513.640625, 436.9453125, 688.265625, 649.0234375]"
0.8282828282828283,2.525252525252525,"[438.984375, 615.2890625, 1000.0, 453.921875, 530.078125, 362.9765625, 685.65625, 788.6875, 996.734375, 1000.0]"
0.8262626262626263,9.595959595959595,"[1000.0, 1000.0, 1000.0, 996.6328125, 991.375, 994.5078125, 982.515625, 1000.0, 991.71875, 1000.0]"
0.8747474747474748,5.454545454545454,"[503.484375, 1000.0, 878.2578125, 721.0625, 590.0546875, 601.0546875, 819.0859375, 1000.0, 1000.0, 823.578125]"
0.9414141414141415,3.4343434343434343,"[554.4375, 474.0, 435.1171875, 378.7734375, 372.546875, 432.8984375, 413.734375, 404.796875, 458.6875, 378.5390625]"
0.8,1.5151515151515151,"[448.1875, 607.1640625, 388.6484375, 436.9140625, 393.140625, 377.4609375, 533.1953125, 684.1953125, 998.3125, 651.75]"
0.8646464646464647,9.09090909090909,"[1000.0, 1000.0, 990.6171875, 986.2265625, 991.0, 995.203125, 858.0625, 997.3203125, 1000.0, 991.9765625]"
0.8121212121212121,4.444444444444445,"[1000.0, 1000.0, 1000.0, 717.5390625, 955.2421875, 620.9765625, 693.0703125, 990.375, 992.6796875, 992.09375]"
0.9656565656565657,4.545454545454545,"[469.3203125, 351.5703125, 410.46875, 359.0, 342.34375, 380.15625, 359.9296875, 322.9609375, 389.3359375, 388.84375]"
0.9878787878787879,1.7171717171717171,"[246.0078125, 265.734375, 261.1328125, 270.7890625, 249.703125, 261.8984375, 295.1328125, 256.9921875, 245.921875, 272.1171875]"
0.8868686868686869,4.646464646464646,"[490.5859375, 927.875, 954.828125, 522.796875, 499.953125, 757.7734375, 523.65625, 998.1796875, 717.1328125, 822.4609375]"
0.9373737373737374,7.2727272727272725,"[999.0859375, 706.703125, 482.6796875, 525.984375, 545.1796875, 522.1484375, 495.0234375, 468.953125, 531.4765625, 575.484375]"
0.8323232323232324,5.858585858585858,"[869.4921875, 1000.0, 900.84375, 1000.0, 850.203125, 971.890625, 991.890625, 1000.0, 996.96875, 1000.0]"
0.9333333333333333,2.929292929292929,"[411.8671875, 441.5234375, 499.9375, 463.4765625, 360.4765625, 423.6484375, 383.765625, 375.8125, 437.1953125, 428.75]"
0.8121212121212121,0.9090909090909091,"[880.125, 820.0234375, 644.9296875, 683.3203125, 376.1171875, 507.8046875, 982.3984375, 526.5234375, 591.390625, 955.703125]"
0.9050505050505051,5.656565656565657,"[544.859375, 996.453125, 715.375, 557.7421875, 551.5546875, 583.59375, 709.71875, 561.53125, 959.59375, 637.046875]"
0.8444444444444444,1.6161616161616161,"[371.6953125, 381.0390625, 409.15625, 344.3515625, 400.4375, 367.9296875, 435.1015625, 468.75, 411.9375, 476.859375]"
0.9030303030303031,1.0101010101010102,"[379.6875, 384.984375, 399.3671875, 384.4609375, 427.4453125, 338.28125, 341.75, 373.53125, 419.2578125, 595.8671875]"
0.8707070707070708,6.565656565656566,"[973.8359375, 999.515625, 996.6484375, 819.5703125, 731.5703125, 944.53125, 703.4375, 675.6953125, 984.3515625, 1000.0]"
0.9111111111111111,9.393939393939394,"[698.7109375, 660.5546875, 899.2109375, 687.1484375, 994.796875, 995.453125, 736.8984375, 999.2890625, 932.609375, 996.8828125]"
1.0,2.121212121212121,"[338.5625, 303.078125, 298.1953125, 335.0625, 219.34375, 324.625, 395.9609375, 345.046875, 305.890625, 257.5859375]"
0.8949494949494949,9.292929292929292,"[999.9765625, 1000.0, 974.71875, 982.8515625, 986.0703125, 648.171875, 784.25, 999.6796875, 873.5, 1000.0]"
0.8565656565656566,2.0202020202020203,"[431.34375, 685.3046875, 482.6171875, 393.09375, 383.03125, 402.890625, 444.1796875, 903.203125, 804.9375, 933.1796875]"
0.8383838383838385,4.94949494949495,"[1000.0, 1000.0, 806.5859375, 999.1953125, 637.578125, 729.046875, 929.375, 708.125, 1000.0, 999.7265625]"
0.9616161616161616,7.2727272727272725,"[612.109375, 482.2265625, 671.265625, 410.3984375, 523.71875, 501.03125, 439.5234375, 489.703125, 458.3515625, 426.640625]"
0.9434343434343435,5.151515151515151,"[558.25, 498.0390625, 572.9609375, 515.5546875, 541.140625, 470.390625, 460.59375, 432.09375, 485.1015625, 618.75]"
0.8020202020202021,3.2323232323232323,"[744.375, 1000.0, 998.046875, 989.703125, 526.3046875, 541.953125, 864.453125, 967.015625, 1000.0, 698.5703125]"
0.9090909090909092,6.0606060606060606,"[573.0234375, 687.5078125, 522.984375, 544.8984375, 611.2578125, 521.8359375, 587.8828125, 605.0546875, 821.390625, 1000.0]"
0.888888888888889,6.363636363636363,"[669.59375, 986.609375, 629.7734375, 903.8203125, 938.1484375, 843.765625, 744.1171875, 900.546875, 1000.0, 1000.0]"
0.9474747474747475,1.1111111111111112,"[311.609375, 317.71875, 278.140625, 392.34375, 292.3203125, 385.609375, 269.421875, 245.3984375, 299.796875, 338.734375]"
0.9070707070707071,0.40404040404040403,"[273.421875, 457.2421875, 283.921875, 428.203125, 276.234375, 741.78125, 268.2265625, 414.234375, 248.2890625, 266.671875]"
0.9555555555555556,4.343434343434343,"[490.984375, 380.671875, 457.0625, 405.046875, 406.34375, 423.5234375, 334.6796875, 381.0859375, 394.5078125, 384.1875]"
0.8343434343434344,7.575757575757575,"[999.265625, 1000.0, 996.796875, 973.3515625, 999.546875, 996.2890625, 881.578125, 1000.0, 1000.0, 996.484375]"
0.8141414141414142,2.4242424242424243,"[493.078125, 1000.0, 1000.0, 469.0703125, 544.203125, 481.5703125, 656.9375, 532.0078125, 1000.0, 1000.0]"
0.901010101010101,5.555555555555555,"[587.296875, 589.1171875, 482.7734375, 551.5625, 716.9921875, 579.953125, 536.7421875, 489.234375, 495.859375, 968.3984375]"
0.8222222222222223,5.656565656565657,"[1000.0, 1000.0, 1000.0, 979.5625, 714.09375, 743.1015625, 945.96875, 1000.0, 1000.0, 996.9765625]"
0.8020202020202021,5.959595959595959,"[876.625, 1000.0, 1000.0, 900.7578125, 994.4609375, 895.4453125, 973.625, 1000.0, 1000.0, 1000.0]"
0.9252525252525252,8.282828282828282,"[543.3203125, 878.21875, 619.328125, 889.0703125, 885.2421875, 801.453125, 462.75, 687.8046875, 996.3828125, 806.5625]"
0.9676767676767677,3.5353535353535355,"[407.8359375, 335.4453125, 369.2578125, 328.0859375, 339.3203125, 374.125, 329.5859375, 337.3359375, 309.4609375, 317.0703125]"
0.9434343434343435,8.88888888888889,"[594.578125, 818.0859375, 668.6640625, 457.046875, 687.484375, 529.734375, 548.546875, 623.375, 569.6796875, 695.8046875]"
0.8686868686868687,3.9393939393939394,"[607.65625, 998.953125, 567.2734375, 622.9765625, 480.6328125, 492.2109375, 688.4765625, 753.53125, 724.3203125, 724.140625]"
0.9474747474747475,3.8383838383838382,"[445.59375, 381.40625, 430.28125, 373.7109375, 457.4453125, 438.7109375, 468.0546875, 379.9921875, 431.359375, 407.546875]"
0.9131313131313131,6.363636363636363,"[676.25, 607.359375, 547.859375, 685.421875, 992.3203125, 464.78125, 575.0703125, 586.1875, 646.1484375, 938.984375]"
0.9919191919191919,6.262626262626262,"[423.59375, 340.8125, 438.578125, 287.9921875, 295.7890625, 346.515625, 306.75, 412.6796875, 314.046875, 307.2421875]"
0.9737373737373738,4.141414141414141,"[383.7734375, 449.96875, 396.59375, 362.8203125, 394.0, 325.2578125, 356.9765625, 307.03125, 406.09375, 357.6015625]"
0.8585858585858586,7.575757575757575,"[961.890625, 1000.0, 1000.0, 995.09375, 961.03125, 775.8203125, 993.9375, 924.09375, 1000.0, 1000.0]"
0.8404040404040405,5.454545454545454,"[948.859375, 1000.0, 812.4609375, 999.6171875, 966.515625, 593.015625, 779.21875, 998.9140625, 1000.0, 1000.0]"
0.9070707070707071,3.4343434343434343,"[424.4140625, 550.609375, 456.921875, 523.46875, 426.6953125, 431.71875, 444.1015625, 497.2109375, 687.453125, 539.296875]"
0.8303030303030303,9.09090909090909,"[986.8125, 1000.0, 996.7421875, 985.453125, 991.8125, 984.6953125, 979.5546875, 1000.0, 982.328125, 994.703125]"
0.8525252525252526,4.646464646464646,"[818.9453125, 1000.0, 524.9609375, 951.984375, 505.3671875, 712.7890625, 979.7109375, 972.890625, 999.2578125, 995.03125]"
0.9535353535353536,1.7171717171717171,"[316.1171875, 298.2421875, 301.09375, 314.8515625, 390.5703125, 314.15625, 292.4140625, 312.359375, 302.7265625, 330.8515625]"
0.997979797979798,4.141414141414141,"[298.140625, 343.921875, 296.9140625, 316.1484375, 312.4609375, 461.65625, 314.609375, 310.3828125, 326.6328125, 301.109375]"
0.8242424242424243,7.373737373737374,"[1000.0, 1000.0, 1000.0, 998.078125, 1000.0, 788.46875, 1000.0, 872.8984375, 1000.0, 1000.0]"
0.9191919191919192,2.6262626262626263,"[504.6640625, 392.484375, 427.171875, 396.984375, 366.3984375, 401.3125, 462.1015625, 356.7109375, 449.3671875, 481.640625]"
0.9737373737373738,7.878787878787879,"[461.2421875, 484.4140625, 471.609375, 381.84375, 379.5546875, 375.0390625, 516.328125, 559.484375, 504.8828125, 395.140625]"
0.898989898989899,2.929292929292929,"[488.21875, 427.3984375, 468.671875, 500.34375, 503.0859375, 403.9375, 419.296875, 383.515625, 463.1171875, 474.5859375]"
0.8424242424242424,8.282828282828282,"[999.875, 1000.0, 1000.0, 995.1015625, 992.4296875, 996.2890625, 958.3046875, 990.6328125, 1000.0, 1000.0]"
0.9696969696969697,5.252525252525253,"[429.7890625, 352.1796875, 396.2734375, 326.3203125, 402.34375, 405.90625, 440.046875, 360.5390625, 331.515625, 430.015625]"
0.8686868686868687,1.0101010101010102,"[445.9453125, 468.1015625, 384.359375, 556.7734375, 395.890625, 417.0546875, 444.171875, 377.71875, 419.2265625, 593.6796875]"
0.8363636363636364,6.565656565656566,"[900.359375, 1000.0, 973.5, 979.6171875, 1000.0, 735.46875, 720.640625, 1000.0, 1000.0, 1000.0]"
0.8767676767676768,9.393939393939394,"[1000.0, 1000.0, 1000.0, 820.0625, 965.8828125, 994.328125, 952.203125, 1000.0, 1000.0, 1000.0]"
0.9818181818181818,6.0606060606060606,"[315.7265625, 341.421875, 376.1953125, 333.84375, 328.4765625, 356.8828125, 365.8515625, 325.125, 361.1015625, 378.125]"
0.8606060606060606,9.292929292929292,"[1000.0, 1000.0, 1000.0, 994.4375, 991.046875, 951.84375, 974.53125, 995.890625, 1000.0, 995.0859375]"
0.8707070707070708,1.9191919191919191,"[454.828125, 423.4375, 448.7734375, 443.625, 395.6171875, 417.9296875, 576.671875, 384.6875, 384.5546875, 475.7734375]"
0.8828282828282829,4.848484848484849,"[570.2734375, 733.265625, 511.9296875, 492.234375, 565.4453125, 700.53125, 596.609375, 674.6015625, 664.3984375, 992.6875]"
0.8040404040404041,4.94949494949495,"[1000.0, 1000.0, 814.875, 987.328125, 927.5625, 968.125, 702.7734375, 994.890625, 1000.0, 994.953125]"
0.8484848484848485,7.373737373737374,"[655.7421875, 997.828125, 1000.0, 989.21875, 944.421875, 994.171875, 815.984375, 769.8046875, 1000.0, 1000.0]"
0.9272727272727272,7.2727272727272725,"[510.7421875, 641.1171875, 519.734375, 634.0, 650.6484375, 492.9453125, 942.84375, 631.8984375, 556.15625, 578.6640625]"
0.8727272727272728,0.40404040404040403,"[363.7265625, 293.1796875, 389.046875, 418.984375, 296.1796875, 546.4140625, 231.78125, 465.0546875, 338.7265625, 362.5546875]"
0.9212121212121213,4.343434343434343,"[556.8359375, 588.0859375, 507.8515625, 520.640625, 490.140625, 473.078125, 551.9296875, 489.2265625, 468.5625, 510.1953125]"
0.8343434343434344,3.9393939393939394,"[626.1640625, 1000.0, 1000.0, 591.0234375, 432.40625, 604.9375, 631.1484375, 887.796875, 1000.0, 996.140625]"
0.9717171717171718,3.2323232323232323,"[345.6875, 337.359375, 395.9140625, 283.1015625, 329.4296875, 322.375, 353.8203125, 306.7734375, 294.4765625, 325.25]"
0.8787878787878788,6.363636363636363,"[575.6640625, 980.0703125, 809.578125, 701.0546875, 994.6640625, 766.28125, 603.96875, 715.7734375, 1000.0, 861.2890625]"
0.9575757575757575,6.262626262626262,"[600.671875, 475.46875, 475.4921875, 466.5, 429.8125, 432.7890625, 453.734375, 419.375, 416.2109375, 479.8984375]"
0.8747474747474748,1.6161616161616161,"[462.671875, 396.0234375, 412.0390625, 392.40625, 359.828125, 340.8828125, 427.4609375, 383.1484375, 447.7734375, 532.046875]"
0.896969696969697,0.40404040404040403,"[309.890625, 477.046875, 358.875, 370.2109375, 408.171875, 873.9765625, 323.0078125, 489.7734375, 270.0546875, 284.8515625]"
0.9454545454545454,4.343434343434343,"[505.6875, 530.0078125, 440.015625, 523.7265625, 476.2421875, 448.2421875, 373.9375, 387.3046875, 442.8671875, 478.4609375]"
0.9252525252525252,4.646464646464646,"[577.8359375, 571.765625, 483.828125, 505.84375, 484.53125, 432.3984375, 545.5234375, 510.65625, 491.828125, 499.953125]"
0.8161616161616162,10.0,"[1000.0, 996.046875, 996.3203125, 992.9140625, 994.375, 977.8359375, 988.421875, 995.046875, 995.25, 1000.0]"
0.8909090909090909,5.555555555555555,"[522.5625, 886.1953125, 694.734375, 665.640625, 547.6171875, 931.859375, 524.4296875, 586.015625, 789.71875, 973.171875]"
0.9919191919191919,2.6262626262626263,"[296.9765625, 339.0234375, 278.015625, 291.5703125, 290.75, 307.796875, 276.6328125, 269.6328125, 276.53125, 310.734375]"
0.9050505050505051,7.979797979797979,"[885.8515625, 945.15625, 720.09375, 696.4140625, 965.96875, 664.875, 992.15625, 985.8828125, 990.1953125, 1000.0]"
0.8727272727272728,3.4343434343434343,"[501.5546875, 996.484375, 465.7578125, 538.0703125, 487.8671875, 512.671875, 542.8203125, 504.3671875, 997.71875, 541.984375]"
0.8242424242424243,0.0,"[1000.0, 1000.0, 960.1640625, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 753.59375, 1000.0]"
0.9717171717171718,5.959595959595959,"[408.296875, 400.0, 528.421875, 366.296875, 317.8359375, 389.1171875, 369.9296875, 308.6875, 300.78125, 399.3515625]"
0.8181818181818182,4.646464646464646,"[1000.0, 1000.0, 834.5, 975.75, 907.109375, 775.7109375, 890.921875, 999.9453125, 1000.0, 996.8828125]"
0.9636363636363636,4.141414141414141,"[364.8828125, 416.1484375, 466.1328125, 427.015625, 403.625, 469.484375, 339.84375, 325.671875, 397.609375, 396.203125]"
0.9777777777777777,9.696969696969697,"[741.484375, 512.6640625, 438.03125, 432.375, 440.6015625, 416.0625, 547.78125, 502.4765625, 464.15625, 477.484375]"
0.8848484848484849,2.6262626262626263,"[488.328125, 931.1875, 470.7578125, 446.234375, 423.1484375, 409.8671875, 415.6953125, 538.875, 440.0625, 529.5]"
0.9616161616161616,9.595959595959595,"[581.7265625, 673.4296875, 449.9140625, 505.046875, 675.46875, 608.5078125, 435.109375, 541.6015625, 543.4765625, 570.1953125]"
0.9292929292929293,5.05050505050505,"[501.453125, 506.3984375, 476.765625, 535.0078125, 591.75, 554.234375, 468.3515625, 433.15625, 493.1640625, 518.984375]"
0.9232323232323233,2.323232323232323,"[414.0546875, 430.75, 393.109375, 386.421875, 388.2421875, 366.9765625, 347.21875, 418.1875, 405.9921875, 439.078125]"
0.8303030303030303,5.454545454545454,"[920.2109375, 999.3203125, 1000.0, 775.890625, 993.9765625, 684.25, 669.0234375, 1000.0, 1000.0, 1000.0]"
0.8565656565656566,5.353535353535354,"[909.375, 1000.0, 964.9140625, 971.140625, 645.65625, 706.109375, 712.3828125, 871.375, 1000.0, 999.890625]"
1.0,8.080808080808081,"[433.609375, 457.9296875, 460.125, 389.8359375, 270.2265625, 988.0546875, 294.4609375, 455.4765625, 382.0078125, 325.7734375]"
0.896969696969697,3.4343434343434343,"[510.046875, 532.7265625, 500.75, 501.7265625, 469.734375, 448.90625, 513.875, 493.625, 433.0546875, 713.0625]"
0.8343434343434344,1.0101010101010102,"[508.2421875, 463.890625, 479.0703125, 669.9765625, 443.546875, 385.921875, 496.015625, 435.3046875, 641.4765625, 614.3046875]"
0.9555555555555556,8.282828282828282,"[737.1015625, 589.9921875, 484.1328125, 470.4921875, 561.25, 560.875, 430.9375, 492.5, 394.6875, 510.1171875]"
0.9474747474747475,6.0606060606060606,"[598.0390625, 517.7578125, 471.4453125, 542.0859375, 408.2265625, 476.0078125, 449.5703125, 472.2890625, 528.6328125, 505.3203125]"
0.9353535353535354,1.5151515151515151,"[379.96875, 357.71875, 362.0625, 363.234375, 423.671875, 359.8203125, 318.7109375, 290.0625, 311.328125, 351.265625]"
0.8424242424242424,4.646464646464646,"[799.1796875, 1000.0, 714.5234375, 845.7421875, 737.9296875, 895.3515625, 559.6640625, 694.71875, 994.8671875, 994.953125]"
0.9959595959595959,9.494949494949495,"[392.3671875, 380.6171875, 402.609375, 426.9140625, 431.0390625, 593.59375, 443.5, 406.0, 301.375, 371.4765625]"
0.8363636363636364,1.9191919191919191,"[349.125, 524.734375, 835.1875, 406.3828125, 442.0703125, 414.4609375, 486.7109375, 759.2734375, 502.2578125, 999.6328125]"
1.0,9.797979797979798,"[372.625, 397.84375, 375.1015625, 379.5859375, 515.234375, 784.9765625, 359.7578125, 402.5, 344.8984375, 452.421875]"
0.8929292929292929,7.2727272727272725,"[885.859375, 979.8515625, 963.2265625, 911.7421875, 828.6484375, 977.3125, 653.34375, 1000.0, 994.6171875, 1000.0]"
0.8141414141414142,7.373737373737374,"[1000.0, 1000.0, 1000.0, 988.4921875, 991.2890625, 699.9765625, 680.75, 1000.0, 1000.0, 1000.0]"
0.9939393939393939,4.343434343434343,"[296.4453125, 266.8984375, 342.1484375, 290.40625, 288.8828125, 380.1484375, 367.890625, 280.84375, 309.5, 324.3046875]"
0.9636363636363636,7.878787878787879,"[497.6171875, 528.1015625, 558.6015625, 460.3125, 475.5, 491.21875, 401.3046875, 436.3125, 375.59375, 380.015625]"
0.9595959595959596,5.252525252525253,"[473.890625, 416.9921875, 422.5625, 400.3125, 489.390625, 498.203125, 426.1875, 387.1484375, 365.5859375, 359.2578125]"
0.8808080808080808,5.353535353535354,"[834.296875, 1000.0, 662.0703125, 606.984375, 615.953125, 679.71875, 493.8125, 578.5703125, 862.6328125, 1000.0]"
0.8585858585858586,1.0101010101010102,"[542.3203125, 419.578125, 413.6484375, 390.5390625, 417.828125, 399.8125, 442.96875, 519.8828125, 462.9375, 643.6015625]"
0.8262626262626263,6.565656565656566,"[951.2421875, 1000.0, 1000.0, 955.21875, 972.890625, 788.375, 973.6875, 1000.0, 970.6328125, 994.671875]"
0.8080808080808082,4.444444444444445,"[990.2421875, 1000.0, 883.40625, 577.5, 711.453125, 718.7421875, 731.8046875, 996.7734375, 1000.0, 1000.0]"
0.898989898989899,5.151515151515151,"[640.3359375, 670.046875, 523.7890625, 543.4609375, 587.2109375, 622.078125, 557.78125, 809.8515625, 777.7890625, 814.171875]"
0.8080808080808082,0.9090909090909091,"[861.421875, 812.265625, 517.296875, 767.1484375, 484.4609375, 743.75, 569.8203125, 921.984375, 575.953125, 748.0546875]"
0.8646464646464647,6.0606060606060606,"[994.7421875, 968.4140625, 1000.0, 649.15625, 978.0, 829.75, 973.8203125, 1000.0, 1000.0, 863.7265625]"
0.9393939393939394,1.2121212121212122,"[441.9296875, 272.1171875, 351.8046875, 403.921875, 438.71875, 526.1953125, 291.78125, 297.1171875, 321.8828125, 387.671875]"
0.8444444444444444,6.363636363636363,"[771.53125, 1000.0, 938.1484375, 950.8203125, 864.875, 606.484375, 988.2734375, 994.6015625, 920.75, 1000.0]"
0.9373737373737374,3.2323232323232323,"[484.078125, 423.1796875, 419.296875, 466.859375, 383.9609375, 467.9375, 390.375, 412.609375, 508.671875, 427.2890625]"
0.8404040404040405,1.6161616161616161,"[520.21875, 851.2578125, 439.4921875, 388.3203125, 412.609375, 371.4765625, 504.6171875, 530.8515625, 453.1015625, 593.8984375]"
0.8626262626262626,0.40404040404040403,"[292.84375, 317.9765625, 384.3359375, 316.8984375, 440.328125, 706.53125, 291.5546875, 374.3984375, 438.6484375, 354.9375]"
0.9070707070707071,9.393939393939394,"[733.4375, 529.7109375, 981.2734375, 972.3046875, 991.984375, 785.8359375, 899.765625, 999.2421875, 669.5, 1000.0]"
0.9111111111111111,4.343434343434343,"[529.859375, 535.8125, 495.578125, 490.6484375, 462.6484375, 474.1953125, 558.390625, 483.546875, 621.5625, 474.2421875]"
0.8323232323232324,4.444444444444445,"[875.40625, 1000.0, 834.0234375, 645.0703125, 468.8984375, 862.5625, 631.703125, 994.53125, 1000.0, 1000.0]"
0.9898989898989898,4.242424242424242,"[304.7265625, 313.734375, 329.8671875, 368.0, 271.5234375, 297.75, 325.546875, 311.09375, 283.6015625, 290.453125]"
0.8828282828282829,7.070707070707071,"[980.8671875, 999.3203125, 855.890625, 951.4375, 993.984375, 726.1953125, 498.03125, 1000.0, 996.7421875, 1000.0]"
0.9575757575757575,2.6262626262626263,"[388.2890625, 366.8515625, 363.78125, 326.1484375, 314.1484375, 347.8515625, 322.8046875, 332.1171875, 334.390625, 359.7734375]"
0.8323232323232324,0.9090909090909091,"[508.8984375, 655.59375, 555.0078125, 428.2421875, 475.15625, 451.3828125, 481.5234375, 547.5546875, 566.6875, 604.46875]"
0.9191919191919192,8.585858585858587,"[955.9375, 976.3046875, 640.265625, 1000.0, 636.953125, 548.6171875, 572.0390625, 599.59375, 562.5859375, 760.734375]"
0.9373737373737374,5.959595959595959,"[465.6328125, 957.6796875, 475.1953125, 510.125, 515.96875, 490.140625, 464.4765625, 600.0, 466.046875, 583.0859375]"
0.898989898989899,8.88888888888889,"[858.078125, 1000.0, 510.6328125, 933.140625, 916.640625, 988.6484375, 580.5625, 1000.0, 974.40625, 1000.0]"
0.9030303030303031,8.484848484848484,"[699.3828125, 921.9140625, 641.2890625, 935.734375, 994.7578125, 646.6171875, 608.9140625, 660.765625, 1000.0, 1000.0]"
0.9616161616161616,3.2323232323232323,"[384.875, 377.2890625, 346.3515625, 359.953125, 367.2890625, 364.21875, 342.8671875, 347.3828125, 302.125, 305.515625]"
0.9434343434343435,1.1111111111111112,"[415.53125, 309.875, 363.8046875, 326.28125, 400.4375, 359.46875, 275.953125, 304.90625, 271.515625, 337.203125]"
0.8828282828282829,8.787878787878787,"[712.375, 982.78125, 980.3125, 995.453125, 989.40625, 988.4609375, 842.6796875, 1000.0, 1000.0, 998.5390625]"
0.9272727272727272,9.595959595959595,"[583.6640625, 1000.0, 528.1640625, 549.5, 983.84375, 666.53125, 492.1015625, 564.4453125, 666.9453125, 927.3671875]"
