learning_rate,distance_rew_weight,final_mean_return
0.000572236765935022,7.474747474747475,"[184.2890625, 221.5546875, 225.046875, 195.1171875, 191.65625, 227.96875, 215.484375, 195.0859375, 202.1328125, 227.6015625]"
0.008697490026177835,10.0,"[229.484375, 217.5390625, 444.6796875, 293.671875, 263.875, 407.640625, 199.4765625, 998.1484375, 989.375, 831.046875]"
0.0012328467394420659,9.696969696969697,"[218.5078125, 227.421875, 219.5859375, 185.75, 236.6953125, 202.6484375, 331.0390625, 216.28125, 209.2578125, 182.421875]"
0.006135907273413175,8.080808080808081,"[285.2265625, 263.703125, 264.15625, 245.59375, 348.40625, 215.578125, 229.671875, 255.890625, 218.8125, 190.8515625]"
0.004037017258596553,0.6060606060606061,"[255.375, 266.046875, 279.9140625, 300.6875, 251.703125, 254.421875, 274.2890625, 336.53125, 232.3828125, 251.109375]"
3.511191734215127e-05,1.9191919191919191,"[440.65625, 369.671875, 411.390625, 324.84375, 427.609375, 465.953125, 314.2265625, 402.9140625, 385.8828125, 458.3359375]"
0.00016297508346206434,8.686868686868687,"[299.5859375, 433.7421875, 241.6796875, 292.7890625, 803.78125, 975.5078125, 376.7109375, 746.34375, 519.4765625, 594.7421875]"
8.697490026177834e-05,8.787878787878787,"[461.25, 874.65625, 944.3359375, 362.9765625, 993.671875, 959.6484375, 567.5546875, 683.7265625, 632.6328125, 220.75]"
0.00010722672220103231,8.282828282828282,"[718.125, 536.609375, 440.875, 671.1640625, 383.6015625, 890.1328125, 348.4609375, 737.46875, 511.59375, 860.171875]"
0.0007054802310718646,8.383838383838384,"[189.8125, 222.7578125, 213.640625, 217.2578125, 199.46875, 204.1015625, 294.734375, 205.15625, 193.828125, 207.3671875]"
0.0003053855508833415,2.525252525252525,"[224.890625, 239.5234375, 227.7421875, 230.2265625, 242.1875, 235.5234375, 236.203125, 218.8984375, 255.6015625, 230.4375]"
0.00021544346900318845,8.383838383838384,"[312.0390625, 319.21875, 293.53125, 289.6953125, 339.125, 338.8046875, 354.7890625, 385.0703125, 373.1328125, 242.9765625]"
0.00037649358067924675,4.242424242424242,"[225.2890625, 195.6875, 244.328125, 231.1015625, 253.859375, 203.890625, 824.8046875, 200.0078125, 203.9609375, 198.890625]"
4.977023564332114e-05,4.242424242424242,"[353.3203125, 407.296875, 434.46875, 371.0625, 363.9375, 496.890625, 333.125, 319.2265625, 430.890625, 423.671875]"
0.0006579332246575682,6.4646464646464645,"[207.9765625, 188.4765625, 215.984375, 191.796875, 188.8671875, 229.1484375, 213.9765625, 209.0546875, 200.171875, 180.5625]"
0.00011497569953977356,5.353535353535354,"[284.546875, 308.1875, 351.6171875, 265.6640625, 311.0546875, 449.03125, 569.5390625, 292.1796875, 303.953125, 349.296875]"
6.135907273413175e-05,6.161616161616162,"[266.9375, 488.890625, 386.96875, 309.46875, 583.5390625, 794.4140625, 491.8359375, 475.15625, 483.0078125, 300.2578125]"
0.0017475284000076847,7.070707070707071,"[228.3984375, 227.1640625, 218.546875, 209.625, 217.3515625, 193.5546875, 219.46875, 231.0078125, 229.921875, 199.0]"
0.0006135907273413175,2.121212121212121,"[232.3515625, 210.375, 217.0390625, 213.9609375, 226.203125, 219.796875, 219.453125, 219.203125, 249.421875, 211.1875]"
4.037017258596558e-05,0.20202020202020202,"[1000.0, 725.7578125, 1000.0, 567.796875, 649.8828125, 852.5546875, 732.5859375, 757.40625, 781.171875, 990.90625]"
0.0001873817422860383,9.393939393939394,"[768.109375, 571.4296875, 348.8125, 332.7890625, 775.46875, 900.8515625, 839.0, 576.859375, 467.234375, 296.296875]"
0.00032745491628777284,6.262626262626262,"[214.359375, 266.625, 246.828125, 213.5859375, 231.078125, 243.5, 207.0546875, 278.453125, 231.8046875, 230.421875]"
0.00017475284000076832,4.141414141414141,"[247.171875, 276.28125, 339.5, 228.0390625, 263.6484375, 246.4375, 270.1484375, 291.2890625, 262.4609375, 302.1171875]"
9.999999999999999e-06,7.575757575757575,"[1000.0, 993.6015625, 981.0625, 1000.0, 993.7890625, 1000.0, 950.9453125, 993.7578125, 987.5234375, 987.296875]"
2.154434690031882e-05,7.979797979797979,"[933.953125, 994.3359375, 699.7890625, 993.703125, 1000.0, 1000.0, 980.875, 1000.0, 993.7734375, 878.0625]"
0.0017475284000076847,8.787878787878787,"[192.4140625, 248.4140625, 198.0859375, 187.4921875, 191.6875, 209.859375, 203.671875, 209.375, 223.6171875, 236.4765625]"
0.007054802310718645,6.0606060606060606,"[257.0078125, 245.375, 265.1015625, 987.765625, 266.9609375, 312.921875, 220.4140625, 835.6640625, 914.75, 229.859375]"
0.00572236765935022,3.6363636363636362,"[268.78125, 234.5859375, 236.859375, 239.203125, 269.6171875, 224.3203125, 980.3203125, 318.109375, 220.046875, 245.21875]"
0.001873817422860385,6.8686868686868685,"[202.328125, 867.234375, 208.328125, 180.09375, 207.171875, 204.3984375, 248.6875, 371.3203125, 199.6796875, 181.5234375]"
0.0093260334688322,7.2727272727272725,"[279.6015625, 777.734375, 293.046875, 970.1328125, 245.2890625, 315.90625, 727.859375, 608.4609375, 994.03125, 336.8515625]"
8.111308307896872e-05,4.94949494949495,"[320.8359375, 395.78125, 457.8046875, 318.0546875, 543.6015625, 596.4765625, 217.8046875, 388.6171875, 267.078125, 405.640625]"
0.006579332246575682,6.161616161616162,"[233.671875, 236.796875, 251.515625, 249.1171875, 948.9140625, 242.8203125, 222.4453125, 284.1015625, 244.5390625, 486.9609375]"
0.0037649358067924675,1.7171717171717171,"[272.984375, 244.0, 192.421875, 762.453125, 219.6171875, 242.0546875, 270.0390625, 261.7578125, 179.578125, 228.9765625]"
0.01,5.555555555555555,"[373.96875, 263.75, 226.3359375, 871.796875, 883.1328125, 447.546875, 891.84375, 682.6484375, 829.0859375, 949.5703125]"
6.135907273413175e-05,9.8989898989899,"[501.546875, 927.4921875, 346.515625, 782.2734375, 995.5234375, 995.3515625, 784.96875, 986.59375, 432.8203125, 502.84375]"
0.00043287612810830614,3.2323232323232323,"[216.546875, 209.25, 239.28125, 222.953125, 207.3515625, 208.09375, 195.953125, 223.40625, 218.4921875, 210.5859375]"
0.0002477076355991711,3.2323232323232323,"[227.703125, 221.2265625, 258.8125, 233.03125, 257.7109375, 242.3984375, 208.125, 246.3125, 259.34375, 229.8203125]"
0.00017475284000076832,7.878787878787879,"[444.65625, 415.75, 283.734375, 600.703125, 369.6953125, 397.4453125, 303.515625, 333.0859375, 419.6015625, 322.671875]"
0.00023101297000831602,1.7171717171717171,"[263.9296875, 259.9453125, 314.2265625, 274.5625, 251.671875, 276.5546875, 240.078125, 266.7734375, 246.3984375, 274.4296875]"
0.00040370172585965576,6.262626262626262,"[241.1328125, 356.40625, 224.4609375, 202.140625, 240.078125, 198.1328125, 206.8359375, 199.3203125, 220.875, 206.6484375]"
0.00046415888336127817,6.262626262626262,"[234.375, 184.390625, 206.90625, 189.0703125, 216.1328125, 215.9375, 219.34375, 225.34375, 194.171875, 209.390625]"
0.00014174741629268046,0.40404040404040403,"[412.9296875, 358.703125, 356.6640625, 316.7265625, 345.984375, 328.921875, 296.4921875, 387.234375, 300.03125, 330.0234375]"
0.00043287612810830614,5.959595959595959,"[207.15625, 204.890625, 207.0703125, 195.1953125, 195.6796875, 234.6328125, 191.921875, 209.734375, 208.921875, 195.2734375]"
1.3219411484660286e-05,7.6767676767676765,"[993.6015625, 994.1640625, 925.7109375, 1000.0, 1000.0, 1000.0, 972.0, 1000.0, 947.7109375, 927.734375]"
0.0002477076355991711,5.959595959595959,"[257.9140625, 245.3828125, 256.515625, 232.953125, 216.9140625, 236.1484375, 216.4375, 260.484375, 237.375, 232.9609375]"
1.1497569953977357e-05,6.363636363636363,"[975.7109375, 948.9453125, 657.828125, 1000.0, 993.6796875, 990.34375, 917.703125, 1000.0, 982.7734375, 868.265625]"
3.511191734215127e-05,0.8080808080808081,"[670.1640625, 640.1171875, 598.0234375, 723.5625, 626.6171875, 664.6953125, 589.46875, 539.1328125, 636.1171875, 656.3125]"
0.006579332246575682,9.8989898989899,"[626.3984375, 249.5390625, 238.0390625, 628.5546875, 276.5234375, 858.6953125, 331.5078125, 362.203125, 271.5703125, 225.4453125]"
0.00231012970008316,1.5151515151515151,"[203.265625, 305.96875, 213.3046875, 244.0078125, 266.5078125, 219.0, 206.671875, 228.4296875, 225.625, 231.8515625]"
0.003274549162877728,1.4141414141414141,"[275.3203125, 212.296875, 227.3203125, 236.8671875, 241.25, 234.4921875, 227.6796875, 930.6015625, 209.515625, 270.0625]"
8.697490026177834e-05,2.4242424242424243,"[379.109375, 377.0234375, 321.65625, 363.59375, 339.6171875, 300.3828125, 281.4609375, 386.640625, 355.0703125, 340.53125]"
0.00026560877829466864,3.5353535353535355,"[222.34375, 249.1953125, 239.140625, 208.40625, 221.59375, 237.8359375, 189.53125, 229.3046875, 234.859375, 221.0]"
1.873817422860383e-05,0.40404040404040403,"[952.046875, 807.421875, 927.1953125, 740.7109375, 830.0234375, 963.9296875, 939.828125, 940.71875, 1000.0, 999.21875]"
0.000756463327554629,10.0,"[178.7109375, 198.265625, 208.3828125, 202.1796875, 702.765625, 210.1171875, 187.3125, 212.6484375, 240.0859375, 203.8984375]"
0.001519911082952933,5.757575757575758,"[216.484375, 243.03125, 196.9453125, 196.140625, 203.5546875, 228.84375, 951.0859375, 245.640625, 215.3984375, 197.5546875]"
5.72236765935022e-05,7.171717171717171,"[572.96875, 395.0546875, 588.1484375, 590.3984375, 544.65625, 1000.0, 430.59375, 726.609375, 522.78125, 838.3984375]"
0.004328761281083057,2.0202020202020203,"[252.515625, 788.6875, 213.75, 201.6171875, 252.859375, 215.9453125, 211.7734375, 994.25, 379.4921875, 204.421875]"
5.3366992312063123e-05,2.2222222222222223,"[405.8046875, 507.875, 393.21875, 399.859375, 520.7265625, 409.6171875, 482.8046875, 453.09375, 372.1015625, 378.03125]"
7.054802310718644e-05,7.070707070707071,"[588.015625, 593.9609375, 703.765625, 933.5078125, 815.359375, 961.5703125, 346.796875, 371.5859375, 525.9453125, 241.9921875]"
4.328761281083062e-05,3.0303030303030303,"[391.140625, 510.109375, 479.1015625, 313.6328125, 596.265625, 273.9609375, 429.359375, 352.796875, 576.7265625, 461.140625]"
4.037017258596558e-05,8.383838383838384,"[993.8203125, 912.9453125, 381.84375, 942.5625, 969.578125, 817.6875, 657.3828125, 993.8359375, 841.4453125, 340.3125]"
1.4174741629268048e-05,5.757575757575758,"[981.6796875, 615.3515625, 826.6953125, 1000.0, 864.0390625, 1000.0, 772.9609375, 993.65625, 861.234375, 619.515625]"
0.0001519911082952933,1.1111111111111112,"[399.1875, 319.6875, 333.3125, 321.6171875, 324.671875, 300.25, 334.6015625, 288.921875, 395.8515625, 287.921875]"
0.005336699231206312,4.646464646464646,"[229.8125, 258.0078125, 248.421875, 203.9609375, 677.8984375, 243.6328125, 256.2734375, 386.3359375, 286.84375, 212.7578125]"
0.0030538555088334154,7.6767676767676765,"[242.078125, 263.3515625, 240.2734375, 212.640625, 178.25, 233.3359375, 207.0703125, 407.1796875, 181.21875, 200.84375]"
0.002848035868435802,10.0,"[254.9921875, 228.5703125, 228.09375, 784.3984375, 192.75, 241.265625, 974.7890625, 195.7734375, 389.0390625, 207.0546875]"
0.0024770763559917113,9.292929292929292,"[221.8359375, 214.421875, 229.421875, 193.6953125, 250.90625, 270.4453125, 226.46875, 192.890625, 197.2734375, 184.3828125]"
0.00014174741629268046,3.4343434343434343,"[299.9609375, 250.984375, 284.890625, 280.7890625, 248.1796875, 272.3125, 299.0390625, 278.6171875, 336.328125, 279.5703125]"
0.004328761281083057,4.747474747474747,"[231.7109375, 282.3515625, 249.828125, 228.359375, 210.359375, 250.1015625, 244.9296875, 985.0625, 208.796875, 183.7578125]"
0.0012328467394420659,8.282828282828282,"[205.7265625, 225.9609375, 225.3671875, 230.453125, 209.5546875, 900.1875, 190.8203125, 205.3359375, 215.125, 202.34375]"
0.003511191734215131,3.0303030303030303,"[221.375, 227.8515625, 232.5625, 211.359375, 192.8125, 240.9921875, 224.5625, 217.703125, 273.1484375, 212.7890625]"
0.0001232846739442066,7.979797979797979,"[535.03125, 615.375, 321.1875, 483.0859375, 440.265625, 640.9453125, 451.7265625, 554.4921875, 521.078125, 241.0234375]"
0.000572236765935022,8.080808080808081,"[189.015625, 228.0078125, 212.0625, 188.21875, 204.9140625, 221.421875, 203.328125, 198.6875, 195.53125, 210.03125]"
0.0017475284000076847,2.4242424242424243,"[217.390625, 219.9375, 204.3359375, 233.1640625, 270.96875, 234.71875, 238.078125, 249.640625, 207.8359375, 202.5625]"
0.0008111308307896872,2.121212121212121,"[210.4296875, 224.3203125, 220.8125, 221.0, 221.9921875, 220.734375, 202.375, 220.671875, 212.3671875, 222.4453125]"
0.0001519911082952933,3.8383838383838382,"[326.4296875, 292.0546875, 317.5234375, 269.4140625, 293.3984375, 260.703125, 241.6015625, 265.0546875, 371.1328125, 262.21875]"
0.00032745491628777284,2.6262626262626263,"[223.21875, 235.484375, 225.234375, 228.0234375, 240.140625, 255.328125, 222.5390625, 227.640625, 224.640625, 251.7734375]"
0.000572236765935022,9.797979797979798,"[220.984375, 223.421875, 205.5703125, 210.703125, 198.125, 194.703125, 208.5390625, 207.171875, 207.71875, 205.1875]"
0.008111308307896872,5.555555555555555,"[226.09375, 836.65625, 276.9296875, 250.5234375, 891.1484375, 684.3671875, 966.28125, 734.234375, 566.5390625, 269.3359375]"
9.999999999999999e-06,3.9393939393939394,"[579.0546875, 677.578125, 654.1640625, 619.9453125, 692.421875, 849.625, 813.1796875, 993.7890625, 770.71875, 420.5625]"
0.0005336699231206312,5.252525252525253,"[224.3046875, 208.8125, 218.109375, 188.875, 201.015625, 211.7265625, 194.3671875, 273.90625, 204.890625, 208.515625]"
0.006579332246575682,1.5151515151515151,"[988.953125, 235.140625, 334.03125, 708.8671875, 466.421875, 248.578125, 235.3515625, 517.8828125, 239.765625, 231.1015625]"
3.511191734215127e-05,6.8686868686868685,"[438.890625, 660.390625, 431.5, 736.0625, 981.203125, 930.34375, 925.2265625, 993.40625, 516.5625, 547.78125]"
0.004977023564332114,3.9393939393939394,"[222.8984375, 246.5390625, 250.1640625, 179.90625, 971.75, 258.96875, 207.53125, 626.3046875, 431.375, 224.859375]"
0.001629750834620645,0.7070707070707071,"[225.6875, 215.0546875, 229.8984375, 239.28125, 246.125, 259.5078125, 237.5859375, 221.859375, 217.6015625, 204.8984375]"
0.0006579332246575682,7.070707070707071,"[204.9765625, 193.3984375, 220.65625, 199.609375, 189.125, 207.03125, 211.1484375, 190.8203125, 183.765625, 188.3203125]"
0.0010722672220103231,2.525252525252525,"[236.109375, 814.46875, 192.8984375, 218.2265625, 229.671875, 211.625, 195.484375, 226.15625, 207.15625, 219.6640625]"
0.001629750834620645,6.96969696969697,"[206.4609375, 242.4296875, 228.8203125, 182.5625, 198.8515625, 237.9453125, 202.4453125, 195.6953125, 186.8046875, 209.5859375]"
0.0026560877829466863,9.696969696969697,"[243.7578125, 242.890625, 220.34375, 981.515625, 212.140625, 230.7578125, 229.9453125, 232.84375, 263.6953125, 187.5703125]"
0.00040370172585965576,2.6262626262626263,"[208.4609375, 231.2890625, 235.5859375, 224.2578125, 224.921875, 204.65625, 191.6484375, 206.296875, 218.125, 239.0625]"
0.00046415888336127817,2.6262626262626263,"[213.8984375, 218.0234375, 214.046875, 197.609375, 210.546875, 216.75, 217.578125, 220.9375, 217.96875, 190.234375]"
0.0006579332246575682,8.787878787878787,"[190.734375, 200.9921875, 216.59375, 192.2578125, 202.234375, 186.5078125, 196.8203125, 199.1640625, 195.90625, 190.9609375]"
0.00011497569953977356,7.6767676767676765,"[373.3046875, 643.109375, 236.890625, 500.203125, 388.921875, 477.5078125, 276.828125, 777.890625, 304.78125, 260.1328125]"
0.003274549162877728,4.94949494949495,"[245.90625, 218.8828125, 247.578125, 219.5625, 220.1796875, 239.3125, 266.578125, 186.1015625, 206.3203125, 189.046875]"
6.135907273413175e-05,8.484848484848484,"[492.015625, 650.1640625, 768.9296875, 864.2265625, 632.78125, 1000.0, 689.3203125, 987.5078125, 753.1953125, 860.96875]"
0.0011497569953977356,2.2222222222222223,"[223.734375, 233.0625, 192.28125, 225.875, 190.25, 213.0390625, 204.765625, 242.75, 195.0390625, 247.2890625]"
2.154434690031882e-05,1.4141414141414141,"[563.796875, 473.671875, 396.28125, 384.09375, 575.90625, 479.5546875, 447.8828125, 527.8359375, 559.4921875, 465.3359375]"
0.00037649358067924675,8.585858585858587,"[226.984375, 280.7890625, 205.9609375, 210.046875, 232.3828125, 329.84375, 206.359375, 215.515625, 275.3125, 220.828125]"
9.999999999999999e-06,1.0101010101010102,"[854.125, 672.21875, 735.375, 751.8203125, 773.78125, 751.21875, 606.71875, 835.2265625, 766.0390625, 793.0546875]"
1.5199110829529332e-05,6.767676767676767,"[989.5078125, 849.5703125, 810.2890625, 1000.0, 883.8984375, 993.65625, 903.7734375, 993.6015625, 941.9609375, 910.765625]"
0.0003511191734215131,0.6060606060606061,"[222.4140625, 224.2265625, 234.5078125, 245.796875, 324.6953125, 242.7734375, 230.359375, 248.6484375, 229.1484375, 247.25]"
9.999999999999999e-05,6.262626262626262,"[307.34375, 293.3125, 245.3203125, 337.203125, 361.6953125, 506.0703125, 296.75, 387.1796875, 361.8046875, 360.6875]"
2.0092330025650458e-05,0.7070707070707071,"[791.1953125, 915.7421875, 814.9765625, 677.1015625, 842.5078125, 836.6875, 653.671875, 913.375, 869.953125, 917.4375]"
2.6560877829466838e-05,7.575757575757575,"[568.7265625, 577.609375, 749.984375, 954.5234375, 576.3359375, 1000.0, 834.9453125, 993.6015625, 971.03125, 937.2109375]"
0.0093260334688322,9.595959595959595,"[791.109375, 673.3046875, 287.28125, 298.9921875, 901.7578125, 616.1640625, 357.109375, 943.40625, 989.4921875, 240.65625]"
0.002848035868435802,3.7373737373737375,"[243.4375, 253.6484375, 222.03125, 198.734375, 207.359375, 205.1328125, 255.2421875, 215.8515625, 198.7734375, 199.2265625]"
2.0092330025650458e-05,6.96969696969697,"[993.828125, 583.15625, 658.4921875, 778.65625, 925.3984375, 1000.0, 790.65625, 914.6171875, 987.4921875, 508.078125]"
0.007564633275546291,1.3131313131313131,"[295.5703125, 396.3984375, 268.46875, 931.7265625, 914.1328125, 304.96875, 315.078125, 247.703125, 208.609375, 326.3125]"
2.4770763559917088e-05,10.0,"[996.421875, 993.8515625, 981.7578125, 994.4296875, 1000.0, 1000.0, 987.6640625, 1000.0, 971.3515625, 928.2578125]"
0.0024770763559917113,5.656565656565657,"[180.25, 213.609375, 266.0546875, 316.5078125, 206.03125, 213.2734375, 198.484375, 249.25, 223.0703125, 203.5]"
0.00043287612810830614,8.181818181818182,"[208.6015625, 208.2890625, 198.9921875, 199.6484375, 212.9296875, 281.6171875, 888.2578125, 239.6875, 206.421875, 187.6953125]"
7.56463327554629e-05,2.525252525252525,"[338.5546875, 341.171875, 366.046875, 432.734375, 411.1015625, 311.0859375, 324.21875, 410.78125, 341.4921875, 327.0859375]"
0.0012328467394420659,4.646464646464646,"[233.84375, 200.8828125, 197.7265625, 207.734375, 195.609375, 207.1796875, 209.78125, 228.578125, 213.7890625, 176.78125]"
0.0002477076355991711,8.181818181818182,"[238.9375, 461.4140625, 268.6015625, 254.71875, 284.9609375, 611.453125, 503.7421875, 639.8046875, 307.6015625, 218.9921875]"
5.72236765935022e-05,0.30303030303030304,"[501.9609375, 473.4765625, 520.875, 552.625, 541.6171875, 616.2421875, 501.9296875, 724.6328125, 592.9453125, 526.28125]"
0.006135907273413175,3.0303030303030303,"[213.53125, 240.484375, 232.3828125, 191.953125, 781.2421875, 198.1953125, 238.921875, 298.140625, 726.65625, 222.5234375]"
3.053855508833412e-05,5.05050505050505,"[410.6640625, 585.375, 341.53125, 451.171875, 523.34375, 528.5625, 424.0234375, 633.890625, 709.21875, 720.671875]"
0.0008697490026177834,1.3131313131313131,"[212.1015625, 202.515625, 202.75, 226.6171875, 207.484375, 238.09375, 208.6328125, 213.625, 206.125, 202.109375]"
0.00231012970008316,6.4646464646464645,"[206.2578125, 505.609375, 229.4375, 190.4921875, 198.8984375, 220.390625, 181.4296875, 203.5703125, 202.078125, 205.8984375]"
8.697490026177834e-05,7.373737373737374,"[362.0234375, 483.7890625, 358.9609375, 442.5859375, 991.8828125, 963.4140625, 470.1640625, 662.40625, 436.5234375, 338.7421875]"
0.008697490026177835,8.686868686868687,"[1000.0, 838.21875, 229.40625, 451.5234375, 1000.0, 307.640625, 206.0546875, 576.0078125, 280.1171875, 245.1953125]"
5.3366992312063123e-05,4.545454545454545,"[446.21875, 383.40625, 360.5390625, 458.203125, 304.125, 242.4375, 353.2578125, 398.1015625, 502.578125, 327.1640625]"
0.00010722672220103231,5.252525252525253,"[328.953125, 342.2578125, 356.3671875, 626.2578125, 322.2734375, 319.71875, 278.0859375, 340.7578125, 361.6875, 413.2109375]"
0.00037649358067924675,0.10101010101010101,"[218.6875, 224.96875, 242.546875, 238.28125, 232.625, 258.1328125, 224.5078125, 248.421875, 223.75, 237.71875]"
0.004328761281083057,5.353535353535354,"[202.59375, 255.6796875, 208.53125, 569.5, 965.4375, 201.40625, 231.015625, 207.7109375, 233.6484375, 187.0078125]"
0.0006579332246575682,2.4242424242424243,"[184.2734375, 211.125, 222.984375, 195.609375, 242.1953125, 210.3203125, 216.984375, 204.734375, 231.4375, 193.8046875]"
0.0001873817422860383,4.343434343434343,"[282.6796875, 247.921875, 301.9765625, 250.6640625, 234.8203125, 247.078125, 236.2265625, 272.53125, 296.21875, 274.640625]"
0.0001519911082952933,6.0606060606060606,"[257.0078125, 259.296875, 272.359375, 364.203125, 283.1953125, 544.7890625, 308.8125, 283.921875, 283.6171875, 339.4609375]"
0.0001232846739442066,1.4141414141414141,"[275.5234375, 373.734375, 373.4453125, 287.984375, 330.3359375, 297.5859375, 277.0859375, 375.53125, 335.03125, 296.8359375]"
0.0013219411484660286,7.171717171717171,"[209.640625, 191.625, 225.0, 209.3828125, 203.703125, 224.25, 220.6171875, 237.28125, 218.9609375, 180.53125]"
0.00037649358067924675,2.929292929292929,"[207.96875, 204.6171875, 227.9765625, 189.71875, 216.2578125, 261.3828125, 197.6171875, 234.59375, 212.140625, 247.5625]"
0.008111308307896872,6.161616161616162,"[249.4609375, 906.8828125, 344.2734375, 953.265625, 944.9375, 240.75, 993.65625, 843.7109375, 233.09375, 226.34375]"
1.2328467394420658e-05,1.3131313131313131,"[663.75, 535.6484375, 490.0078125, 660.3359375, 665.15625, 601.2734375, 515.890625, 632.8046875, 566.78125, 695.5859375]"
9.999999999999999e-06,6.161616161616162,"[1000.0, 987.6875, 939.0625, 994.3671875, 1000.0, 1000.0, 820.421875, 987.6875, 900.78125, 985.71875]"
9.326033468832199e-05,0.6060606060606061,"[476.34375, 465.609375, 472.109375, 483.03125, 406.46875, 380.453125, 588.421875, 467.2421875, 491.203125, 390.203125]"
2.154434690031882e-05,4.94949494949495,"[522.3203125, 381.2890625, 486.015625, 604.828125, 698.671875, 680.296875, 476.3125, 485.953125, 722.8359375, 521.546875]"
6.135907273413175e-05,4.848484848484849,"[450.8359375, 511.0078125, 452.171875, 303.421875, 527.3046875, 280.90625, 292.4296875, 418.9609375, 387.90625, 376.3046875]"
0.0093260334688322,3.2323232323232323,"[514.1328125, 550.890625, 287.9921875, 859.0546875, 1000.0, 753.1484375, 252.9296875, 889.875, 606.5, 444.8203125]"
0.001873817422860385,2.8282828282828283,"[223.859375, 202.9453125, 226.578125, 263.8125, 221.9453125, 195.484375, 220.765625, 216.7421875, 239.4765625, 223.28125]"
0.0017475284000076847,5.757575757575758,"[221.4140625, 227.921875, 232.953125, 192.734375, 192.2890625, 220.7265625, 193.4375, 200.1640625, 199.7734375, 759.828125]"
2.8480358684358048e-05,4.242424242424242,"[386.0234375, 546.1171875, 478.515625, 376.2265625, 473.96875, 495.6953125, 296.5234375, 718.2734375, 695.9609375, 455.5390625]"
0.0008111308307896872,8.080808080808081,"[197.7578125, 213.4609375, 199.09375, 191.5078125, 206.296875, 206.4765625, 191.84375, 222.75, 195.921875, 206.1484375]"
1.873817422860383e-05,9.393939393939394,"[987.0546875, 1000.0, 931.203125, 988.3671875, 1000.0, 1000.0, 951.8359375, 993.859375, 993.5234375, 976.078125]"
4.6415888336127825e-05,4.242424242424242,"[270.6953125, 407.375, 416.34375, 291.625, 584.3828125, 446.8515625, 256.296875, 380.046875, 327.921875, 524.6328125]"
0.00028480358684358016,5.353535353535354,"[205.8046875, 273.3359375, 283.8359375, 214.25, 238.234375, 226.546875, 206.546875, 260.296875, 229.5078125, 211.0546875]"
1.7475284000076827e-05,10.0,"[993.6796875, 994.2421875, 859.5078125, 993.671875, 1000.0, 1000.0, 999.8515625, 994.2109375, 993.9375, 982.296875]"
0.004977023564332114,6.161616161616162,"[257.859375, 246.5546875, 214.4296875, 247.296875, 944.3203125, 268.984375, 649.8828125, 241.9296875, 233.6171875, 700.140625]"
0.0005336699231206312,7.575757575757575,"[226.203125, 208.2578125, 250.765625, 356.6484375, 211.2265625, 206.1171875, 204.40625, 207.6640625, 206.765625, 753.1796875]"
0.007054802310718645,4.747474747474747,"[195.046875, 262.375, 243.3515625, 879.1484375, 672.453125, 236.3671875, 994.984375, 262.765625, 224.5390625, 316.9765625]"
0.0008111308307896872,9.797979797979798,"[230.046875, 202.078125, 206.453125, 225.5625, 208.390625, 216.1015625, 187.9140625, 341.3984375, 195.7578125, 179.328125]"
0.008111308307896872,9.8989898989899,"[268.2265625, 394.9765625, 754.078125, 970.7578125, 273.9453125, 273.09375, 267.1953125, 841.0703125, 278.8359375, 336.421875]"
0.0093260334688322,5.959595959595959,"[967.65625, 993.78125, 275.1875, 215.5078125, 955.2890625, 370.1328125, 251.09375, 493.8828125, 672.4140625, 952.109375]"
0.006579332246575682,4.848484848484849,"[248.53125, 260.28125, 204.1640625, 995.5390625, 987.328125, 218.3671875, 213.75, 274.6953125, 244.8046875, 279.9609375]"
9.999999999999999e-06,9.8989898989899,"[1000.0, 1000.0, 993.75, 1000.0, 993.828125, 993.671875, 993.5546875, 1000.0, 1000.0, 1000.0]"
3.274549162877731e-05,1.6161616161616161,"[478.703125, 497.125, 444.171875, 428.4765625, 610.1484375, 439.1640625, 358.53125, 418.125, 448.796875, 425.9375]"
0.004037017258596553,2.6262626262626263,"[255.4609375, 956.078125, 215.59375, 221.0546875, 651.3671875, 237.7265625, 269.0, 221.1015625, 240.9453125, 214.1875]"
1.3219411484660286e-05,3.6363636363636362,"[566.84375, 662.71875, 659.921875, 603.6328125, 543.2578125, 503.2734375, 309.3203125, 527.234375, 723.3984375, 517.78125]"
0.00043287612810830614,1.9191919191919191,"[231.1171875, 210.375, 229.4453125, 194.8046875, 247.90625, 214.515625, 232.390625, 209.703125, 209.578125, 210.9921875]"
0.0002477076355991711,1.9191919191919191,"[256.4765625, 239.0703125, 290.4921875, 259.65625, 253.7578125, 282.234375, 215.84375, 264.609375, 234.0390625, 254.484375]"
0.008697490026177835,1.3131313131313131,"[326.2734375, 330.1484375, 603.6328125, 909.046875, 878.375, 559.890625, 976.3359375, 1000.0, 664.2734375, 382.515625]"
0.00026560877829466864,1.1111111111111112,"[242.5859375, 233.8125, 278.890625, 234.078125, 247.7265625, 364.3984375, 226.125, 255.8359375, 249.390625, 243.4453125]"
0.0007054802310718646,0.6060606060606061,"[245.484375, 209.8671875, 256.515625, 219.8046875, 221.6640625, 236.671875, 249.5546875, 260.875, 239.2109375, 206.2578125]"
0.001,4.94949494949495,"[198.859375, 182.671875, 185.5078125, 192.2578125, 216.78125, 204.265625, 226.3203125, 212.6484375, 213.328125, 190.953125]"
