gamma,distance_rew_weight,final_mean_return
0.004647151880078404,7.878787878787879,"[209.3359375, 200.3203125, 238.078125, 223.96875, 230.265625, 199.6328125, 228.359375, 223.140625, 209.8046875, 201.265625]"
0.12617333187632818,8.383838383838384,"[920.0, 896.53125, 673.9609375, 983.6015625, 963.265625, 991.859375, 861.46875, 994.234375, 840.96875, 820.4375]"
0.00017116153053391744,7.878787878787879,"[874.1484375, 812.9296875, 485.21875, 982.6171875, 273.5546875, 597.2578125, 633.9921875, 430.953125, 917.171875, 515.7578125]"
0.006317740971984859,2.0202020202020203,"[215.90625, 217.3515625, 239.109375, 233.953125, 228.25, 245.25, 215.8203125, 209.59375, 211.6484375, 190.953125]"
0.0008582714086505614,4.848484848484849,"[231.0703125, 225.6015625, 231.4453125, 207.03125, 220.46875, 227.109375, 200.0, 249.671875, 208.7578125, 192.28125]"
0.00011659702640128823,6.8686868686868685,"[310.5703125, 726.5, 854.890625, 394.1484375, 588.1171875, 288.125, 620.1484375, 760.484375, 439.59375, 230.3984375]"
0.05021607031056004,9.09090909090909,"[394.6328125, 510.1640625, 359.6796875, 783.765625, 923.9921875, 709.6328125, 327.265625, 594.6328125, 396.5703125, 372.09375]"
0.005850838068754207,4.646464646464646,"[207.578125, 211.609375, 207.265625, 188.734375, 199.7890625, 212.2734375, 177.1328125, 226.3671875, 190.796875, 179.2734375]"
0.13624209369661303,2.2222222222222223,"[994.3125, 993.0, 904.78125, 672.9765625, 582.5234375, 855.375, 952.921875, 931.390625, 901.09375, 956.0234375]"
0.0003688446891546225,6.8686868686868685,"[226.53125, 253.0703125, 232.0390625, 229.0546875, 646.203125, 259.96875, 495.59375, 244.3046875, 592.421875, 354.5546875]"
0.05855044475769315,8.080808080808081,"[509.109375, 435.9453125, 316.0390625, 884.6640625, 744.8984375, 901.4140625, 452.171875, 838.9921875, 616.5234375, 350.953125]"
0.00034158579123982024,8.181818181818182,"[444.3125, 278.78125, 287.015625, 288.1328125, 836.15625, 272.2421875, 908.609375, 379.5625, 922.328125, 564.734375]"
0.0005846634683724685,4.343434343434343,"[216.46875, 222.546875, 242.1171875, 206.703125, 238.8046875, 202.6484375, 198.7578125, 424.203125, 226.796875, 202.65625]"
0.007366298109070191,7.171717171717171,"[191.0078125, 182.546875, 205.7265625, 198.0546875, 248.9609375, 199.21875, 202.15625, 203.7734375, 186.765625, 183.625]"
0.0199856315113147,5.353535353535354,"[177.96875, 201.421875, 182.5859375, 186.625, 214.0234375, 196.2578125, 181.359375, 205.375, 179.359375, 173.609375]"
0.017140772906618387,6.565656565656566,"[194.3359375, 192.9296875, 180.8125, 177.25, 209.5, 227.53125, 228.1875, 206.78125, 182.59375, 186.796875]"
0.006317740971984859,4.747474747474747,"[193.078125, 200.1015625, 276.046875, 198.8203125, 198.1484375, 200.125, 222.984375, 199.09375, 182.7734375, 177.1640625]"
0.18521930844265186,4.646464646464646,"[661.046875, 912.1484375, 633.0546875, 634.484375, 565.1484375, 738.78125, 512.640625, 812.328125, 603.6171875, 672.671875]"
0.0005414548164181544,2.121212121212121,"[262.5859375, 224.3203125, 243.4765625, 207.078125, 249.15625, 223.1015625, 229.7578125, 236.5546875, 266.7734375, 281.5078125]"
0.029338409252311078,4.848484848484849,"[192.9296875, 242.328125, 190.9921875, 227.9921875, 210.703125, 279.8359375, 219.0390625, 300.21875, 220.375, 185.4609375]"
0.0015862606242654862,2.6262626262626263,"[220.09375, 205.390625, 249.796875, 222.5078125, 208.3984375, 224.78125, 223.515625, 225.359375, 241.8828125, 232.8203125]"
0.00501799938586561,4.444444444444445,"[189.6640625, 203.796875, 197.8125, 203.9921875, 199.484375, 268.03125, 203.09375, 199.6875, 190.53125, 207.015625]"
0.0027150679627496797,3.5353535353535355,"[207.7265625, 199.296875, 223.2265625, 201.2734375, 221.5390625, 225.90625, 206.203125, 225.6328125, 219.0078125, 194.8125]"
0.02516222768095133,5.05050505050505,"[180.5078125, 197.421875, 238.4609375, 237.7890625, 203.9375, 202.5234375, 190.5859375, 199.640625, 200.8125, 189.0078125]"
0.00023269181687763618,8.383838383838384,"[291.71875, 246.8828125, 246.8359375, 371.6171875, 525.6171875, 848.296875, 467.71875, 535.9609375, 648.546875, 314.9765625]"
0.018508624236576895,5.151515151515151,"[183.8125, 194.234375, 182.015625, 181.984375, 187.6015625, 189.0234375, 183.3984375, 240.078125, 183.4765625, 190.609375]"
0.03693752348959514,5.757575757575758,"[267.671875, 220.9453125, 220.2578125, 247.3046875, 215.875, 213.8984375, 199.2890625, 373.9140625, 256.265625, 193.890625]"
0.0025144150521764766,1.7171717171717171,"[219.59375, 231.578125, 222.296875, 271.140625, 254.234375, 246.4609375, 229.3046875, 258.46875, 243.8046875, 223.0234375]"
0.00501799938586561,0.9090909090909091,"[245.3203125, 253.1875, 249.2578125, 267.71875, 262.25, 297.640625, 236.8046875, 240.2890625, 233.9765625, 239.59375]"
0.0004300619395933647,2.323232323232323,"[261.359375, 571.6484375, 253.4375, 236.0, 226.5859375, 223.140625, 734.9921875, 238.328125, 239.9453125, 294.375]"
0.000794842183831788,7.979797979797979,"[257.71875, 250.78125, 264.078125, 299.9765625, 241.2890625, 359.8828125, 223.609375, 248.03125, 248.2578125, 207.0859375]"
0.09280954047418331,6.8686868686868685,"[541.2421875, 716.40625, 592.4453125, 769.40625, 592.21875, 866.8125, 558.25, 944.6015625, 701.6953125, 384.8359375]"
0.00013594866565622705,7.070707070707071,"[642.3125, 572.2109375, 800.5390625, 559.2734375, 296.6328125, 636.125, 767.59375, 308.9765625, 609.6640625, 812.203125]"
0.0017128458556540079,8.080808080808081,"[240.2890625, 211.09375, 236.0390625, 228.296875, 239.9140625, 301.9296875, 275.0, 227.2109375, 226.0234375, 204.421875]"
0.14711435307922738,4.040404040404041,"[633.984375, 762.7578125, 690.734375, 617.5859375, 444.3828125, 553.515625, 628.5859375, 475.609375, 483.578125, 594.6015625]"
0.08595059451754268,6.8686868686868685,"[485.90625, 598.7734375, 675.484375, 822.1171875, 672.203125, 735.40625, 532.8359375, 854.5078125, 499.4296875, 465.2421875]"
0.0002929626953471313,5.05050505050505,"[751.6875, 226.15625, 618.1796875, 809.015625, 211.7421875, 614.4921875, 690.6640625, 229.484375, 647.484375, 246.328125]"
0.0027150679627496797,0.30303030303030304,"[257.59375, 262.4140625, 256.7890625, 295.40625, 260.234375, 280.0625, 266.203125, 269.78125, 284.5546875, 267.78125]"
0.00013594866565622705,8.787878787878787,"[688.765625, 328.6015625, 356.265625, 280.8125, 870.765625, 350.7578125, 304.90625, 274.9609375, 273.109375, 583.609375]"
0.004303711287280452,9.595959595959595,"[263.8515625, 226.3984375, 218.34375, 223.4296875, 300.828125, 203.5390625, 207.0, 217.5859375, 191.0078125, 206.921875]"
0.00010798010298258111,3.3333333333333335,"[741.75, 669.8515625, 267.140625, 355.6015625, 445.4296875, 384.5234375, 363.4765625, 313.6171875, 460.203125, 520.109375]"
0.14711435307922738,0.5050505050505051,"[1000.0, 1000.0, 1000.0, 1000.0, 946.1484375, 957.4296875, 962.0703125, 992.6875, 1000.0, 1000.0]"
0.06826807753219917,2.2222222222222223,"[592.2109375, 399.1953125, 527.3203125, 459.5390625, 626.9765625, 642.2578125, 420.0703125, 639.1796875, 578.703125, 472.53125]"
0.0017128458556540079,9.797979797979798,"[246.1171875, 300.8125, 232.203125, 207.484375, 237.5078125, 289.8359375, 217.5390625, 427.078125, 230.6015625, 242.0546875]"
0.018508624236576895,8.88888888888889,"[185.6953125, 211.5078125, 174.890625, 187.03125, 188.15625, 176.6484375, 191.234375, 187.609375, 175.328125, 172.21875]"
0.0013604640471757009,8.181818181818182,"[284.25, 294.0, 229.6953125, 245.2578125, 241.625, 244.6953125, 215.3046875, 225.6875, 220.3359375, 359.3046875]"
0.12617333187632818,3.7373737373737375,"[584.2265625, 560.15625, 606.3359375, 517.96875, 503.3515625, 704.328125, 441.1015625, 695.34375, 599.8984375, 681.109375]"
0.02330265204971178,7.171717171717171,"[246.078125, 183.6484375, 180.8203125, 190.1015625, 175.84375, 188.1328125, 183.1484375, 302.390625, 180.3828125, 189.3671875]"
0.034207712781635105,4.545454545454545,"[243.671875, 215.421875, 215.21875, 213.3671875, 237.5078125, 345.3515625, 227.2890625, 226.7109375, 257.1171875, 196.28125]"
0.04650492907814755,10.0,"[766.1953125, 447.8046875, 539.34375, 728.8671875, 625.1171875, 801.890625, 375.2265625, 825.1484375, 548.9296875, 588.453125]"
0.001997127334530273,7.575757575757575,"[218.9921875, 228.0625, 223.78125, 224.5078125, 278.921875, 329.9375, 231.65625, 225.5234375, 238.9921875, 220.2890625]"
0.014700866253334402,6.767676767676767,"[180.2578125, 210.5078125, 175.0078125, 178.4453125, 221.3125, 185.0703125, 213.34375, 178.1328125, 176.484375, 183.703125]"
0.05021607031056004,5.454545454545454,"[338.3203125, 325.546875, 277.78125, 408.8515625, 312.9296875, 340.1640625, 302.984375, 380.4609375, 282.234375, 296.703125]"
0.03988517590327993,9.696969696969697,"[371.3671875, 308.328125, 258.0390625, 670.125, 320.625, 538.2578125, 426.3671875, 763.53125, 508.046875, 295.375]"
0.07371594042349698,0.8080808080808081,"[1000.0, 1000.0, 975.140625, 959.2265625, 885.3125, 912.9296875, 891.4609375, 957.9921875, 978.640625, 975.984375]"
0.00034158579123982024,1.9191919191919191,"[258.75, 404.265625, 262.53125, 243.8984375, 280.9453125, 242.515625, 681.5390625, 276.3984375, 255.703125, 296.828125]"
0.0007361005980518546,2.2222222222222223,"[251.6796875, 264.484375, 221.875, 237.671875, 248.953125, 260.2578125, 221.859375, 264.546875, 230.5625, 223.2109375]"
0.017140772906618387,1.9191919191919191,"[217.4921875, 238.4609375, 233.5078125, 238.9375, 221.3671875, 264.140625, 246.2578125, 219.0234375, 216.359375, 212.703125]"
0.17153096109987098,9.696969696969697,"[834.9375, 843.5078125, 769.1953125, 962.734375, 933.640625, 980.7890625, 742.0, 923.046875, 897.6875, 816.640625]"
0.00012590158918273834,9.696969696969697,"[315.6015625, 324.3046875, 230.3203125, 580.640625, 506.3828125, 254.03125, 812.1171875, 309.109375, 520.359375, 487.4140625]"
0.002156500152519066,9.494949494949495,"[340.015625, 222.0703125, 246.90625, 249.5859375, 342.0546875, 285.3515625, 205.71875, 250.1953125, 289.4609375, 189.3203125]"
0.003985652141834605,2.8282828282828283,"[207.8203125, 227.1875, 228.859375, 216.6171875, 253.8359375, 223.3046875, 195.84375, 215.5, 195.421875, 194.0234375]"
0.007366298109070191,3.5353535353535355,"[179.0546875, 196.6875, 206.59375, 190.140625, 200.1328125, 227.7109375, 204.828125, 199.96875, 196.796875, 180.1875]"
0.0002512608634965109,8.181818181818182,"[253.671875, 825.1640625, 250.203125, 433.2265625, 259.1953125, 615.6328125, 750.5703125, 278.015625, 611.828125, 491.1328125]"
0.0018495327188680687,8.686868686868687,"[323.28125, 220.4375, 250.984375, 234.4453125, 287.7734375, 213.1484375, 201.1484375, 234.28125, 249.7265625, 199.6015625]"
0.0006817002185769346,1.2121212121212122,"[253.8671875, 260.46875, 259.484375, 264.3359375, 277.921875, 391.84375, 233.890625, 239.7265625, 268.125, 263.6640625]"
0.00027131173915845476,9.797979797979798,"[304.390625, 642.4453125, 484.703125, 536.4296875, 494.3359375, 576.8984375, 751.984375, 494.234375, 577.78125, 422.8359375]"
0.00039827887519494257,9.393939393939394,"[292.5625, 733.3671875, 361.7265625, 244.8359375, 437.6328125, 899.5859375, 879.140625, 509.6015625, 631.5703125, 681.2890625]"
0.001080577342992131,6.363636363636363,"[220.9609375, 219.3828125, 230.7578125, 210.78125, 251.1328125, 227.953125, 220.7578125, 233.0546875, 240.3984375, 239.625]"
0.0008582714086505614,7.070707070707071,"[245.625, 236.765625, 420.4296875, 240.875, 254.6484375, 235.4921875, 742.609375, 260.5625, 210.4140625, 202.0625]"
0.03167964452409658,6.4646464646464645,"[192.515625, 187.7265625, 194.109375, 316.5078125, 208.4140625, 255.2734375, 190.53125, 210.6640625, 179.890625, 194.1640625]"
0.0023285910855096064,9.696969696969697,"[351.890625, 265.3828125, 232.546875, 212.390625, 246.3203125, 230.4296875, 206.796875, 242.4765625, 240.515625, 208.96875]"
0.00011659702640128823,7.474747474747475,"[285.5390625, 742.1328125, 401.4765625, 351.046875, 449.1328125, 322.7578125, 680.328125, 617.640625, 731.5625, 520.4453125]"
0.00795413628417791,7.2727272727272725,"[212.3671875, 231.7421875, 203.8359375, 204.6015625, 209.8515625, 235.75, 191.234375, 193.9921875, 174.4921875, 198.9140625]"
0.043068054015145296,6.565656565656566,"[208.5, 286.125, 234.078125, 431.734375, 282.765625, 468.0234375, 227.3359375, 336.34375, 301.6328125, 245.8828125]"
0.012608268587175545,6.363636363636363,"[179.84375, 189.9140625, 184.28125, 189.90625, 196.3203125, 196.3046875, 175.296875, 182.390625, 200.4765625, 183.328125]"
0.007366298109070191,0.30303030303030304,"[423.8828125, 310.765625, 344.734375, 369.765625, 329.390625, 374.546875, 390.109375, 410.03125, 412.234375, 376.484375]"
0.003418313712493245,6.161616161616162,"[222.2265625, 218.7890625, 220.3046875, 216.6328125, 228.7734375, 203.4453125, 238.5234375, 209.671875, 207.3359375, 208.96875]"
0.15885422995710774,4.444444444444445,"[632.09375, 602.125, 640.546875, 523.609375, 707.7734375, 777.21875, 431.515625, 678.2578125, 684.796875, 518.140625]"
0.15885422995710774,0.9090909090909091,"[995.1328125, 1000.0, 1000.0, 1000.0, 918.03125, 967.265625, 955.828125, 997.2890625, 1000.0, 995.53125]"
0.18521930844265186,5.252525252525253,"[563.7265625, 565.921875, 639.5703125, 476.1328125, 488.3125, 603.953125, 384.1171875, 566.078125, 607.59375, 462.578125]"
0.0005846634683724685,8.282828282828282,"[308.5390625, 857.5625, 277.53125, 227.4609375, 227.90625, 340.625, 513.3828125, 781.2109375, 500.3125, 833.828125]"
0.0011668085277693407,8.484848484848484,"[264.6015625, 240.703125, 215.6171875, 349.421875, 254.375, 272.6875, 248.0078125, 237.484375, 226.4609375, 224.875]"
0.0199856315113147,9.292929292929292,"[200.265625, 179.4375, 174.640625, 182.875, 368.5078125, 939.34375, 186.9921875, 220.203125, 175.0234375, 249.5390625]"
0.029338409252311078,7.070707070707071,"[193.953125, 183.78125, 196.8984375, 325.9375, 183.453125, 609.3515625, 191.484375, 262.9296875, 211.6953125, 181.703125]"
0.0027150679627496797,3.131313131313131,"[205.65625, 213.203125, 211.140625, 204.796875, 229.9609375, 213.734375, 252.65625, 222.2578125, 239.546875, 188.7265625]"
0.11684868637019352,2.0202020202020203,"[803.0078125, 997.890625, 910.4140625, 807.8671875, 630.8984375, 864.4453125, 704.7890625, 946.1015625, 771.0234375, 876.1328125]"
0.003418313712493245,9.8989898989899,"[224.0, 254.0859375, 224.8515625, 493.546875, 220.1875, 212.671875, 233.6640625, 544.640625, 214.1015625, 267.984375]"
0.029338409252311078,8.787878787878787,"[244.171875, 316.71875, 230.65625, 166.28125, 206.5625, 185.0078125, 187.2265625, 243.375, 226.7578125, 176.4765625]"
0.07371594042349698,6.8686868686868685,"[445.78125, 503.609375, 349.34375, 915.8984375, 680.8984375, 832.4765625, 443.25, 596.3125, 539.4453125, 541.828125]"
0.02330265204971178,3.5353535353535355,"[203.0390625, 210.40625, 210.28125, 237.1484375, 218.359375, 251.6328125, 200.90625, 214.6875, 197.390625, 192.453125]"
0.0003163414201363777,6.262626262626262,"[263.578125, 437.234375, 264.9375, 573.203125, 266.8671875, 281.625, 770.4453125, 305.5703125, 648.3984375, 322.5078125]"
0.00501799938586561,6.767676767676767,"[202.625, 207.9375, 201.3203125, 187.6484375, 238.0546875, 197.5390625, 173.8515625, 190.8984375, 228.265625, 186.2890625]"
0.00034158579123982024,0.8080808080808081,"[223.53125, 561.734375, 237.5, 236.5546875, 224.125, 255.53125, 356.65625, 223.046875, 807.515625, 281.34375]"
0.0006313202152501221,4.545454545454545,"[256.75, 210.1875, 243.8671875, 217.9609375, 230.78125, 265.8125, 830.4921875, 250.5234375, 256.4921875, 226.4453125]"
0.0027150679627496797,5.858585858585858,"[191.78125, 197.8046875, 219.3984375, 207.3046875, 209.21875, 248.0546875, 211.453125, 200.9375, 206.109375, 231.4140625]"
0.11684868637019352,4.747474747474747,"[521.53125, 438.140625, 440.890625, 594.578125, 416.5703125, 654.328125, 479.21875, 468.7890625, 368.2890625, 453.7265625]"
0.000794842183831788,1.4141414141414141,"[297.171875, 257.8203125, 257.4375, 250.7109375, 251.8046875, 278.6328125, 211.9921875, 258.0078125, 259.5390625, 249.109375]"
0.009274286383257363,4.444444444444445,"[183.9765625, 178.1171875, 197.9609375, 197.796875, 178.3515625, 200.0625, 178.015625, 194.546875, 225.265625, 181.203125]"
0.0014690304791813143,2.525252525252525,"[218.8828125, 230.640625, 238.6328125, 245.8828125, 218.0078125, 227.5546875, 217.4375, 220.6796875, 214.9296875, 224.109375]"
0.001997127334530273,3.9393939393939394,"[218.7890625, 220.3515625, 222.28125, 229.015625, 218.34375, 214.21875, 193.4609375, 247.59375, 236.96875, 226.046875]"
0.00014679750917903885,0.20202020202020202,"[529.6796875, 770.53125, 771.90625, 649.765625, 535.015625, 304.0078125, 771.6640625, 707.7265625, 939.4453125, 778.1015625]"
0.0005014394332495677,1.9191919191919191,"[228.609375, 256.4140625, 257.7421875, 259.703125, 250.15625, 227.546875, 235.3046875, 231.5625, 266.703125, 269.90625]"
0.009274286383257363,0.9090909090909091,"[284.8203125, 280.453125, 292.875, 270.4296875, 297.859375, 290.3046875, 264.59375, 252.1953125, 238.640625, 283.2734375]"
0.02516222768095133,1.2121212121212122,"[556.6796875, 581.71875, 471.4296875, 459.546875, 561.09375, 510.53125, 350.4375, 429.40625, 371.5625, 454.9609375]"
0.0004300619395933647,5.656565656565657,"[235.2890625, 256.5546875, 664.1796875, 462.9375, 225.359375, 453.8828125, 685.015625, 232.3828125, 513.53125, 587.5859375]"
0.013614421404752578,2.2222222222222223,"[233.703125, 199.734375, 211.3671875, 211.7890625, 219.5703125, 227.8125, 231.328125, 202.3828125, 197.546875, 187.6953125]"
0.005418440904522979,9.292929292929292,"[198.4296875, 193.34375, 207.578125, 251.859375, 213.234375, 525.390625, 220.921875, 238.734375, 203.4765625, 202.1015625]"
0.0029317331822241717,3.131313131313131,"[207.203125, 220.890625, 228.4375, 225.7578125, 213.2265625, 234.7421875, 216.0078125, 222.2265625, 218.34375, 215.890625]"
0.0002154950870117,0.40404040404040403,"[784.7734375, 219.6953125, 518.328125, 544.4453125, 225.046875, 590.171875, 784.046875, 206.625, 710.390625, 643.1796875]"
0.02330265204971178,0.30303030303030304,"[1000.0, 1000.0, 987.8828125, 987.2265625, 993.921875, 1000.0, 965.4140625, 1000.0, 976.140625, 996.03125]"
0.00019956925494548074,2.323232323232323,"[269.703125, 229.8671875, 261.25, 354.71875, 247.8828125, 393.046875, 535.828125, 292.5703125, 272.34375, 231.3203125]"
0.008588884551030166,5.252525252525253,"[195.21875, 185.96875, 179.484375, 198.7734375, 196.5234375, 190.1484375, 206.359375, 190.2109375, 198.7109375, 191.0390625]"
0.06826807753219917,4.545454545454545,"[323.0234375, 303.375, 271.140625, 334.140625, 498.6015625, 416.3671875, 348.171875, 415.453125, 383.390625, 336.625]"
0.03988517590327993,8.282828282828282,"[304.8671875, 225.0078125, 313.171875, 733.34375, 395.796875, 453.5390625, 320.7421875, 622.7421875, 406.0703125, 215.1484375]"
0.00011659702640128823,2.8282828282828283,"[770.375, 500.8515625, 285.046875, 512.6328125, 291.2265625, 282.65625, 668.4296875, 777.0234375, 322.0859375, 615.671875]"
0.0002929626953471313,1.2121212121212122,"[234.1171875, 268.2578125, 203.8125, 244.21875, 235.53125, 278.6171875, 648.34375, 260.375, 243.4921875, 293.4375]"
0.05855044475769315,3.0303030303030303,"[476.8046875, 431.421875, 389.390625, 461.2109375, 479.9296875, 660.8984375, 370.4375, 449.015625, 398.109375, 343.1796875]"
0.043068054015145296,1.9191919191919191,"[618.5625, 428.1640625, 509.6171875, 418.4609375, 622.5390625, 541.671875, 311.140625, 631.53125, 413.125, 399.09375]"
0.0003688446891546225,2.8282828282828283,"[206.0390625, 235.859375, 250.8515625, 223.90625, 225.0703125, 227.015625, 232.375, 248.3125, 225.0, 231.9921875]"
0.05021607031056004,6.0606060606060606,"[275.890625, 370.4375, 251.7109375, 398.6015625, 318.046875, 475.6640625, 274.2109375, 386.3359375, 328.7421875, 321.0078125]"
0.003418313712493245,1.5151515151515151,"[263.390625, 236.71875, 222.2734375, 233.015625, 248.3046875, 230.9453125, 224.4453125, 219.9296875, 236.125, 216.1484375]"
0.001997127334530273,1.0101010101010102,"[253.7890625, 246.34375, 245.09375, 268.1484375, 285.0703125, 441.8828125, 266.9453125, 271.3125, 251.0625, 281.09375]"
0.07959854838387018,9.494949494949495,"[944.828125, 932.9453125, 814.921875, 972.421875, 928.4375, 966.3203125, 875.2265625, 957.6484375, 934.7109375, 969.828125]"
0.2,2.2222222222222223,"[996.921875, 985.515625, 991.4921875, 988.390625, 869.140625, 994.640625, 840.5234375, 985.015625, 965.78125, 970.203125]"
0.015874010519682,1.1111111111111112,"[312.484375, 352.9140625, 332.7578125, 356.8046875, 369.4921875, 322.609375, 239.0859375, 266.5859375, 297.40625, 359.5625]"
9.999999999999999e-05,6.767676767676767,"[898.8828125, 808.2734375, 836.4140625, 248.578125, 262.78125, 530.5703125, 844.1796875, 629.2734375, 733.5234375, 757.3828125]"
0.007366298109070191,3.131313131313131,"[207.171875, 194.71875, 197.0703125, 186.6875, 212.453125, 210.296875, 203.9140625, 208.609375, 204.6640625, 189.6953125]"
0.0002154950870117,3.4343434343434343,"[474.5546875, 221.1640625, 353.9375, 220.0625, 268.953125, 518.3125, 708.1171875, 224.9921875, 559.1875, 516.21875]"
0.0007361005980518546,4.545454545454545,"[228.3203125, 228.234375, 250.4765625, 198.953125, 244.7890625, 231.25, 216.8515625, 210.7421875, 211.453125, 604.6015625]"
0.000464381325261801,5.252525252525253,"[225.796875, 247.59375, 280.328125, 230.9609375, 206.953125, 290.3359375, 550.1328125, 244.1875, 563.375, 347.1953125]"
0.0013604640471757009,0.8080808080808081,"[253.421875, 235.171875, 231.0078125, 237.3515625, 258.75, 268.5546875, 266.8828125, 247.5859375, 241.59375, 247.5]"
0.00034158579123982024,6.8686868686868685,"[714.5859375, 653.0078125, 610.8125, 552.9765625, 231.515625, 269.7734375, 712.703125, 264.9375, 660.328125, 754.203125]"
0.00014679750917903885,8.383838383838384,"[380.09375, 298.0078125, 610.4921875, 666.8671875, 601.421875, 421.5859375, 723.71875, 344.9453125, 835.0078125, 694.0546875]"
0.05021607031056004,1.6161616161616161,"[717.03125, 784.9765625, 687.9296875, 661.640625, 626.0546875, 481.3515625, 456.734375, 606.8984375, 600.171875, 548.40625]"
0.007366298109070191,5.858585858585858,"[247.6015625, 168.5390625, 218.765625, 185.265625, 210.1953125, 198.6640625, 201.4453125, 200.484375, 184.9609375, 186.640625]"
0.03167964452409658,7.070707070707071,"[190.203125, 185.8984375, 243.4609375, 203.546875, 189.5, 216.5625, 200.203125, 203.453125, 181.7265625, 367.9375]"
0.003985652141834605,7.777777777777778,"[224.828125, 209.5625, 212.953125, 254.25, 238.2578125, 229.2578125, 214.3125, 203.2734375, 189.78125, 211.234375]"
0.00015851210158739011,5.353535353535354,"[663.15625, 313.75, 235.8515625, 507.5, 698.921875, 240.0546875, 776.8984375, 561.09375, 543.546875, 561.28125]"
0.018508624236576895,1.1111111111111112,"[455.4140625, 356.8203125, 344.4296875, 357.203125, 329.375, 520.9296875, 295.3984375, 356.015625, 361.0390625, 357.8515625]"
0.1082131644095978,7.575757575757575,"[766.2890625, 829.859375, 752.96875, 943.40625, 874.7265625, 914.8515625, 611.0078125, 891.7890625, 769.7421875, 765.0703125]"
0.0017128458556540079,3.0303030303030303,"[203.234375, 246.8359375, 234.640625, 247.4921875, 243.625, 213.7265625, 222.9765625, 210.3515625, 240.6953125, 219.171875]"
0.09280954047418331,2.8282828282828283,"[602.1484375, 449.8984375, 605.7109375, 538.8203125, 493.8984375, 621.5625, 449.0390625, 604.71875, 510.8828125, 562.2265625]"
0.03167964452409658,8.787878787878787,"[237.0078125, 189.7734375, 199.390625, 209.1484375, 363.0625, 218.25, 192.3125, 334.2578125, 213.5078125, 205.1484375]"
0.003165688509340163,2.525252525252525,"[212.375, 221.046875, 235.2265625, 238.4453125, 242.140625, 213.90625, 208.34375, 240.9140625, 240.1484375, 229.3671875]"
0.0003163414201363777,2.6262626262626263,"[223.03125, 208.3984375, 275.9921875, 224.15625, 219.8984375, 324.03125, 206.765625, 243.859375, 250.7734375, 216.5234375]"
0.08595059451754268,2.8282828282828283,"[626.640625, 643.390625, 551.953125, 526.359375, 778.828125, 634.9453125, 498.7109375, 552.71875, 638.078125, 531.203125]"
0.00027131173915845476,0.20202020202020202,"[262.4921875, 277.9765625, 668.265625, 285.1171875, 476.984375, 445.90625, 667.359375, 379.9296875, 792.1015625, 624.203125]"
0.010813542142817668,6.666666666666667,"[186.671875, 185.3359375, 206.5703125, 185.9375, 192.3671875, 202.015625, 175.296875, 180.6953125, 180.578125, 176.0546875]"
0.0002512608634965109,0.8080808080808081,"[707.5390625, 326.859375, 220.8828125, 560.5625, 237.8515625, 579.1171875, 526.6015625, 238.9609375, 416.328125, 267.9921875]"
0.018508624236576895,3.8383838383838382,"[190.1796875, 188.3046875, 191.1484375, 184.2109375, 208.9140625, 244.78125, 186.921875, 191.578125, 192.78125, 207.7421875]"
0.15885422995710774,6.767676767676767,"[430.765625, 334.1015625, 343.0859375, 459.5234375, 556.2734375, 527.3515625, 334.5234375, 553.4765625, 374.984375, 335.265625]"
0.027170199362602777,1.3131313131313131,"[460.8125, 554.25, 434.078125, 440.5859375, 510.6640625, 529.8515625, 421.71875, 552.0546875, 405.234375, 495.9453125]"
0.006317740971984859,9.292929292929292,"[218.5390625, 262.8046875, 215.515625, 192.375, 202.5078125, 202.0078125, 185.1015625, 195.1328125, 208.53125, 182.8046875]"
0.021580505487636795,2.0202020202020203,"[269.1328125, 259.8515625, 243.7265625, 275.7265625, 227.140625, 279.7265625, 253.8828125, 245.5390625, 223.546875, 234.7578125]"
0.00013594866565622705,5.757575757575758,"[590.21875, 456.734375, 630.7578125, 372.3515625, 726.796875, 245.46875, 770.9765625, 235.28125, 722.359375, 450.3203125]"
0.004303711287280452,6.565656565656566,"[192.5859375, 218.5625, 227.6015625, 202.359375, 217.015625, 198.2890625, 183.1171875, 182.6171875, 198.8359375, 237.515625]"
0.014700866253334402,0.0,"[1000.0, 1000.0, 993.390625, 1000.0, 983.3671875, 989.4609375, 918.4375, 1000.0, 1000.0, 1000.0]"
0.005418440904522979,5.656565656565657,"[229.7109375, 195.7421875, 229.453125, 185.2421875, 224.9921875, 235.796875, 217.8828125, 217.2734375, 197.3515625, 190.078125]"
0.02330265204971178,3.131313131313131,"[190.25, 208.71875, 197.6953125, 213.4453125, 216.0546875, 232.953125, 202.1875, 207.1171875, 197.28125, 201.4296875]"
0.0015862606242654862,7.171717171717171,"[260.171875, 225.2265625, 284.65625, 261.65625, 231.6796875, 277.5, 216.703125, 891.4609375, 230.2578125, 228.5859375]"
0.00017116153053391744,0.40404040404040403,"[567.5625, 631.65625, 534.2109375, 500.4609375, 335.8515625, 645.109375, 659.15625, 787.3125, 751.9375, 638.71875]"
0.07959854838387018,2.121212121212121,"[614.3046875, 679.765625, 681.9609375, 673.078125, 497.2265625, 732.265625, 638.0390625, 600.1328125, 564.2578125, 601.2734375]"
0.0006313202152501221,5.151515151515151,"[236.203125, 237.15625, 224.1015625, 221.71875, 262.28125, 248.4140625, 725.21875, 936.65625, 373.4296875, 225.015625]"
