gae_lambda,distance_rew_weight,final_mean_return
0.8949494949494949,1.4141414141414141,"[393.171875, 366.3984375, 465.0390625, 384.2265625, 378.421875, 299.1875, 326.0078125, 321.546875, 332.0078125, 388.234375]"
0.888888888888889,7.2727272727272725,"[241.71875, 209.0703125, 374.6640625, 212.484375, 236.8828125, 218.6796875, 225.296875, 246.5390625, 249.5703125, 205.5859375]"
0.9474747474747475,2.0202020202020203,"[257.484375, 253.234375, 271.6640625, 258.7734375, 284.8828125, 251.7734375, 261.953125, 261.609375, 253.8046875, 273.4296875]"
0.8505050505050505,8.585858585858587,"[244.875, 233.0, 225.0703125, 236.75, 210.8828125, 226.6640625, 223.71875, 221.171875, 248.3046875, 219.4296875]"
0.8545454545454546,8.181818181818182,"[254.5234375, 255.5390625, 299.1484375, 217.3515625, 231.953125, 257.53125, 290.59375, 247.390625, 222.328125, 203.3046875]"
0.9555555555555556,5.252525252525253,"[234.1171875, 252.78125, 274.6015625, 222.0078125, 238.8828125, 208.09375, 206.5546875, 213.453125, 232.140625, 217.8671875]"
0.8343434343434344,8.484848484848484,"[226.4375, 210.9140625, 244.09375, 225.0, 266.3125, 230.640625, 229.578125, 298.875, 253.046875, 232.421875]"
0.8141414141414142,3.3333333333333335,"[262.9140625, 281.6796875, 334.296875, 236.859375, 259.3828125, 218.7890625, 377.6484375, 283.1328125, 259.53125, 258.171875]"
0.8929292929292929,3.2323232323232323,"[271.71875, 262.96875, 363.2734375, 242.625, 307.1328125, 245.875, 296.34375, 254.0625, 272.6328125, 226.8359375]"
0.9838383838383838,8.98989898989899,"[628.4296875, 222.21875, 257.875, 297.40625, 247.21875, 203.671875, 834.3203125, 335.8515625, 275.3828125, 218.828125]"
0.8545454545454546,1.0101010101010102,"[593.875, 522.578125, 470.6328125, 366.828125, 427.859375, 345.15625, 512.984375, 529.546875, 394.0234375, 628.078125]"
0.8222222222222223,6.565656565656566,"[309.1484375, 285.546875, 208.4609375, 221.8046875, 300.6484375, 202.484375, 253.1484375, 239.09375, 230.734375, 206.625]"
0.901010101010101,6.4646464646464645,"[206.2890625, 232.53125, 237.859375, 245.0546875, 263.0078125, 257.109375, 215.0546875, 236.8515625, 333.671875, 214.5390625]"
0.9797979797979798,6.363636363636363,"[233.3828125, 248.5625, 218.484375, 262.6484375, 255.8125, 215.8671875, 217.21875, 216.8046875, 212.8125, 223.4765625]"
0.9757575757575758,1.6161616161616161,"[238.5, 251.9609375, 221.6484375, 259.6875, 269.875, 270.8515625, 252.875, 243.828125, 278.5859375, 291.1015625]"
0.997979797979798,0.40404040404040403,"[284.3203125, 257.9765625, 284.25, 251.421875, 260.625, 341.3515625, 275.90625, 311.890625, 270.5, 273.78125]"
0.9676767676767677,4.444444444444445,"[243.2265625, 195.7109375, 269.4375, 246.734375, 639.734375, 218.203125, 197.25, 243.0546875, 209.1015625, 230.296875]"
0.8464646464646465,7.6767676767676765,"[263.0546875, 209.1484375, 242.6171875, 217.296875, 250.3046875, 265.03125, 217.6953125, 233.0390625, 236.5390625, 213.4765625]"
0.9474747474747475,4.747474747474747,"[248.28125, 213.671875, 267.46875, 212.3203125, 221.5625, 222.84375, 192.5625, 228.671875, 205.03125, 204.3359375]"
0.9919191919191919,7.171717171717171,"[231.8359375, 223.1328125, 302.6328125, 283.8359375, 218.2265625, 220.015625, 199.6015625, 227.6171875, 325.234375, 255.5703125]"
0.9737373737373738,5.05050505050505,"[218.203125, 222.4921875, 263.71875, 212.234375, 234.3203125, 214.328125, 212.046875, 245.21875, 198.7734375, 205.0703125]"
0.9131313131313131,5.656565656565657,"[226.7578125, 216.2734375, 273.8671875, 240.296875, 218.15625, 230.3671875, 207.96875, 224.6484375, 254.078125, 219.6484375]"
0.8929292929292929,5.959595959595959,"[235.3125, 203.4296875, 262.890625, 234.0234375, 257.421875, 240.6171875, 248.3515625, 237.3984375, 292.9140625, 228.9140625]"
0.9676767676767677,0.9090909090909091,"[309.765625, 275.765625, 233.5234375, 272.9921875, 234.8359375, 270.3671875, 256.9921875, 270.640625, 269.703125, 301.140625]"
0.8585858585858586,8.484848484848484,"[241.7734375, 216.859375, 237.8984375, 229.3984375, 265.515625, 317.5234375, 237.671875, 214.3125, 267.4609375, 262.46875]"
0.8404040404040405,6.363636363636363,"[238.7734375, 275.2265625, 204.9140625, 223.0859375, 263.5625, 239.375, 250.6171875, 217.8828125, 225.46875, 700.046875]"
0.898989898989899,1.1111111111111112,"[439.40625, 349.7734375, 418.5859375, 352.4765625, 413.046875, 344.9921875, 294.25, 338.484375, 391.6875, 559.9765625]"
0.9595959595959596,3.9393939393939394,"[220.59375, 205.359375, 260.8828125, 206.59375, 216.5234375, 224.0078125, 212.3125, 238.109375, 202.484375, 207.1796875]"
0.8060606060606061,7.2727272727272725,"[242.890625, 196.2578125, 261.5703125, 234.4765625, 265.734375, 229.0078125, 214.640625, 232.890625, 266.390625, 209.8828125]"
0.9070707070707071,4.343434343434343,"[193.6796875, 211.078125, 243.828125, 250.8203125, 220.4609375, 245.2109375, 209.4296875, 253.8671875, 251.8046875, 233.984375]"
0.9858585858585859,4.242424242424242,"[202.4921875, 235.1015625, 240.109375, 237.453125, 224.2734375, 220.6875, 197.640625, 243.4609375, 224.4296875, 221.75]"
0.8646464646464647,2.0202020202020203,"[328.046875, 333.171875, 373.484375, 308.4296875, 311.4921875, 318.4296875, 320.171875, 410.1015625, 344.0234375, 305.59375]"
0.8444444444444444,2.323232323232323,"[321.0078125, 305.21875, 393.0390625, 259.5078125, 337.78125, 270.3203125, 339.84375, 407.0078125, 333.625, 314.203125]"
0.8525252525252526,5.555555555555555,"[256.8828125, 214.046875, 251.1640625, 205.9765625, 262.640625, 244.8359375, 201.90625, 246.8203125, 220.421875, 209.1875]"
0.9313131313131313,5.454545454545454,"[227.28125, 219.15625, 240.65625, 209.390625, 209.03125, 212.7890625, 220.0703125, 202.0703125, 227.6640625, 218.1171875]"
0.9494949494949495,0.0,"[359.0625, 391.09375, 430.2734375, 345.28125, 357.6953125, 373.1171875, 282.9609375, 359.6796875, 323.296875, 398.9921875]"
0.9191919191919192,3.5353535353535355,"[221.265625, 219.796875, 292.015625, 245.578125, 241.875, 237.015625, 226.828125, 232.59375, 235.4921875, 217.5390625]"
0.997979797979798,3.4343434343434343,"[239.8359375, 237.453125, 258.640625, 656.65625, 300.8828125, 231.828125, 207.2265625, 417.3203125, 234.7109375, 237.703125]"
0.898989898989899,3.8383838383838382,"[226.703125, 253.1953125, 268.8828125, 234.3515625, 236.578125, 241.328125, 276.7421875, 217.8984375, 200.265625, 225.1015625]"
0.9717171717171718,0.8080808080808081,"[290.6328125, 274.515625, 259.9453125, 267.78125, 258.0859375, 403.0546875, 228.8046875, 233.34375, 246.515625, 272.28125]"
0.9696969696969697,6.161616161616162,"[291.7265625, 213.4921875, 219.96875, 202.5390625, 222.078125, 220.828125, 217.1484375, 234.140625, 222.375, 217.234375]"
0.8161616161616162,1.3131313131313131,"[818.2890625, 618.0, 687.375, 384.140625, 445.8203125, 383.0, 452.125, 882.9453125, 519.96875, 485.7109375]"
0.9393939393939394,9.696969696969697,"[359.1796875, 269.0078125, 269.6484375, 222.78125, 213.3359375, 205.84375, 218.34375, 237.4453125, 280.9375, 215.7109375]"
0.8646464646464647,4.747474747474747,"[215.3515625, 202.234375, 303.125, 219.3515625, 270.4609375, 226.1484375, 250.84375, 278.4453125, 236.484375, 230.1015625]"
0.9232323232323233,9.595959595959595,"[277.6328125, 250.984375, 239.2109375, 225.2890625, 225.2578125, 722.8359375, 218.1875, 277.6953125, 246.265625, 231.4453125]"
0.8363636363636364,7.474747474747475,"[278.109375, 247.234375, 212.21875, 219.3046875, 269.1484375, 251.46875, 265.046875, 251.8203125, 328.0546875, 231.6953125]"
0.9151515151515152,7.373737373737374,"[236.6328125, 234.7421875, 236.2734375, 206.0703125, 287.0, 252.6640625, 268.6640625, 211.375, 223.75, 209.9140625]"
0.8505050505050505,0.10101010101010101,"[999.6171875, 927.03125, 641.7109375, 791.21875, 580.671875, 1000.0, 580.859375, 995.3515625, 995.3828125, 999.75]"
0.9898989898989898,2.929292929292929,"[216.734375, 233.3203125, 225.390625, 248.625, 256.453125, 631.609375, 228.046875, 244.515625, 227.6796875, 226.0]"
0.9818181818181818,5.353535353535354,"[245.5703125, 236.578125, 240.546875, 243.5859375, 269.4609375, 208.9296875, 197.375, 248.3046875, 198.578125, 202.359375]"
0.9494949494949495,2.727272727272727,"[254.109375, 248.265625, 261.46875, 216.09375, 235.5390625, 253.0390625, 249.8828125, 225.0859375, 225.8203125, 231.875]"
0.8828282828282829,5.757575757575758,"[196.375, 229.390625, 263.2734375, 225.5234375, 217.4765625, 232.859375, 273.2265625, 253.8515625, 206.734375, 213.3671875]"
0.9272727272727272,8.181818181818182,"[217.21875, 236.328125, 253.46875, 219.7890625, 218.078125, 289.4296875, 200.9453125, 252.8515625, 528.7265625, 198.6015625]"
0.9353535353535354,8.787878787878787,"[219.1640625, 236.703125, 249.546875, 220.828125, 268.9375, 253.6875, 245.65625, 254.5703125, 245.734375, 361.2265625]"
0.8484848484848485,6.666666666666667,"[202.9296875, 352.1796875, 217.0390625, 222.5859375, 292.578125, 237.3125, 218.234375, 230.1328125, 224.6328125, 192.984375]"
0.9191919191919192,0.30303030303030304,"[356.4453125, 446.6015625, 392.2421875, 361.8515625, 429.5390625, 473.5, 382.015625, 404.6953125, 582.3671875, 443.1015625]"
0.8606060606060606,1.4141414141414141,"[432.4296875, 429.96875, 438.1953125, 339.6015625, 359.5546875, 355.125, 446.2734375, 423.796875, 465.953125, 449.3828125]"
0.9757575757575758,4.040404040404041,"[209.265625, 218.78125, 258.59375, 194.0546875, 220.75, 214.6328125, 215.1953125, 224.171875, 226.359375, 213.0078125]"
0.9616161616161616,1.9191919191919191,"[305.3671875, 281.46875, 297.453125, 267.078125, 236.953125, 310.359375, 242.1796875, 256.671875, 261.953125, 278.875]"
0.9696969696969697,9.8989898989899,"[243.4921875, 297.9375, 254.6328125, 234.421875, 241.9453125, 522.125, 226.4296875, 245.578125, 459.390625, 600.4765625]"
0.8949494949494949,4.94949494949495,"[231.6484375, 215.6328125, 238.578125, 197.15625, 230.5625, 255.7890625, 243.4609375, 192.8984375, 209.15625, 201.1875]"
0.9090909090909092,2.323232323232323,"[264.390625, 283.3984375, 309.3359375, 272.2421875, 294.9453125, 285.28125, 300.0703125, 251.6875, 309.9765625, 272.53125]"
0.9212121212121213,5.252525252525253,"[223.046875, 218.0078125, 258.3671875, 224.390625, 233.921875, 239.171875, 209.84375, 223.390625, 224.46875, 181.53125]"
0.9757575757575758,0.5050505050505051,"[242.09375, 240.9453125, 239.7578125, 254.546875, 249.90625, 247.9921875, 220.375, 260.7890625, 223.4765625, 253.2109375]"
0.8202020202020203,1.0101010101010102,"[863.859375, 659.265625, 505.4453125, 644.90625, 360.9375, 871.5703125, 741.4609375, 674.4921875, 701.6796875, 495.359375]"
0.8666666666666667,6.4646464646464645,"[222.21875, 209.3359375, 228.9609375, 225.6328125, 243.734375, 239.8359375, 237.8359375, 226.578125, 236.7890625, 200.2265625]"
0.8282828282828283,9.393939393939394,"[283.3125, 458.0234375, 261.125, 223.4765625, 276.8828125, 252.9921875, 278.8671875, 213.3046875, 449.7734375, 217.5859375]"
0.9636363636363636,0.40404040404040403,"[299.203125, 257.265625, 243.984375, 257.3515625, 255.0078125, 303.9921875, 267.71875, 244.8046875, 269.484375, 266.421875]"
0.9333333333333333,4.444444444444445,"[214.8671875, 227.5234375, 254.3984375, 218.578125, 233.609375, 213.09375, 205.921875, 228.7109375, 250.15625, 210.765625]"
0.8343434343434344,4.848484848484849,"[246.890625, 219.921875, 297.921875, 265.6953125, 219.359375, 242.8828125, 232.0390625, 232.7265625, 217.1953125, 206.953125]"
0.9575757575757575,7.171717171717171,"[255.40625, 242.765625, 216.671875, 195.359375, 270.0234375, 233.296875, 223.1484375, 240.8515625, 283.15625, 233.34375]"
0.8,5.757575757575758,"[254.0234375, 326.1796875, 310.2578125, 221.015625, 256.25, 230.7265625, 253.046875, 239.359375, 296.8671875, 222.71875]"
0.9454545454545454,5.252525252525253,"[205.4765625, 216.640625, 262.0, 216.0390625, 232.9375, 251.359375, 220.84375, 241.0703125, 245.8671875, 216.453125]"
0.9333333333333333,0.9090909090909091,"[345.6953125, 300.9296875, 298.0390625, 422.7890625, 421.953125, 364.3046875, 287.71875, 315.09375, 279.234375, 361.4453125]"
0.9252525252525252,3.9393939393939394,"[230.78125, 225.125, 258.125, 237.078125, 251.7109375, 260.21875, 227.6640625, 216.625, 232.59375, 235.1328125]"
0.8909090909090909,6.4646464646464645,"[215.796875, 245.9765625, 247.7734375, 229.1640625, 259.078125, 234.984375, 238.6171875, 246.5703125, 213.484375, 218.7265625]"
0.8727272727272728,4.343434343434343,"[245.25, 233.9609375, 263.78125, 248.5546875, 245.921875, 238.078125, 241.0625, 258.65625, 235.3046875, 211.015625]"
0.9656565656565657,1.6161616161616161,"[244.796875, 244.609375, 254.8671875, 246.09375, 262.2734375, 268.1015625, 310.4921875, 236.1640625, 258.0703125, 295.140625]"
0.8707070707070708,9.797979797979798,"[362.9921875, 241.078125, 253.6484375, 374.59375, 273.375, 310.7421875, 266.3984375, 272.3203125, 211.140625, 222.6484375]"
0.9717171717171718,6.8686868686868685,"[207.015625, 251.359375, 230.5078125, 845.5234375, 271.2421875, 254.5, 219.7890625, 220.0390625, 235.9921875, 226.9453125]"
0.8181818181818182,5.555555555555555,"[264.28125, 204.71875, 337.296875, 238.6796875, 249.765625, 255.203125, 261.953125, 232.0859375, 236.171875, 315.203125]"
0.9151515151515152,0.0,"[451.828125, 418.84375, 422.9296875, 995.40625, 426.609375, 1000.0, 412.75, 466.359375, 452.1796875, 993.6953125]"
0.8848484848484849,3.5353535353535355,"[254.5390625, 261.3125, 290.109375, 255.5859375, 247.28125, 245.3671875, 262.640625, 274.5859375, 224.8046875, 212.671875]"
0.9636363636363636,3.4343434343434343,"[233.640625, 251.0234375, 264.1640625, 234.65625, 226.71875, 230.671875, 273.2109375, 218.984375, 249.125, 207.59375]"
0.9373737373737374,0.8080808080808081,"[387.984375, 270.1875, 288.0234375, 290.25, 424.84375, 382.15625, 266.5703125, 274.484375, 299.625, 310.1640625]"
0.9232323232323233,3.2323232323232323,"[255.46875, 253.453125, 326.1796875, 229.09375, 256.40625, 238.3515625, 229.4375, 215.09375, 236.796875, 254.625]"
0.8303030303030303,4.747474747474747,"[254.109375, 242.234375, 271.3203125, 222.75, 253.6171875, 248.5703125, 320.5, 267.03125, 256.7578125, 205.6875]"
0.888888888888889,9.595959595959595,"[257.8046875, 229.03125, 225.90625, 205.875, 321.4453125, 270.1796875, 238.7421875, 238.671875, 225.171875, 202.65625]"
0.9696969696969697,1.5151515151515151,"[255.46875, 239.7890625, 248.9765625, 299.65625, 297.9921875, 249.0390625, 261.25, 254.2109375, 269.8515625, 264.2578125]"
0.9919191919191919,0.30303030303030304,"[259.3828125, 219.0, 264.390625, 384.8203125, 224.4140625, 389.28125, 257.921875, 339.5, 268.65625, 217.6484375]"
0.8020202020202021,7.474747474747475,"[264.53125, 251.7421875, 443.3125, 242.5, 273.1171875, 240.9296875, 230.6953125, 238.671875, 242.5390625, 192.4765625]"
0.9555555555555556,7.575757575757575,"[254.2265625, 235.546875, 198.3828125, 212.4921875, 249.5, 234.265625, 559.8359375, 227.078125, 228.8515625, 225.1015625]"
0.9353535353535354,2.4242424242424243,"[256.703125, 304.890625, 324.2265625, 255.0234375, 271.8359375, 228.7265625, 273.3984375, 295.0703125, 308.171875, 241.8359375]"
0.8424242424242424,5.555555555555555,"[230.7890625, 233.2890625, 274.484375, 227.3046875, 263.3671875, 244.6640625, 251.015625, 215.359375, 220.9921875, 247.6796875]"
0.8565656565656566,7.979797979797979,"[263.1171875, 227.1875, 359.34375, 230.140625, 383.1875, 286.0078125, 197.34375, 214.8828125, 254.3359375, 224.3515625]"
0.8363636363636364,2.8282828282828283,"[260.203125, 308.3359375, 344.53125, 229.6640625, 250.375, 339.21875, 343.46875, 290.4921875, 262.578125, 269.6328125]"
0.9151515151515152,2.727272727272727,"[241.1640625, 260.7109375, 311.1015625, 272.28125, 247.546875, 256.0703125, 349.7109375, 254.4140625, 244.4296875, 236.328125]"
0.8929292929292929,8.181818181818182,"[265.90625, 235.703125, 287.15625, 236.8984375, 276.734375, 243.046875, 513.2265625, 226.46875, 231.65625, 235.890625]"
0.9232323232323233,5.959595959595959,"[255.453125, 214.6640625, 237.6328125, 264.96875, 236.734375, 247.8984375, 184.2109375, 252.671875, 220.453125, 247.421875]"
0.8808080808080808,3.6363636363636362,"[273.9609375, 287.5546875, 298.1171875, 267.0078125, 266.0859375, 242.8046875, 295.421875, 264.328125, 245.453125, 214.375]"
0.8848484848484849,0.30303030303030304,"[691.109375, 478.765625, 449.3984375, 382.046875, 381.453125, 401.4140625, 389.1484375, 486.796875, 379.625, 925.78125]"
0.9595959595959596,6.161616161616162,"[242.5390625, 210.1328125, 238.1171875, 208.265625, 225.484375, 253.7265625, 206.515625, 228.203125, 218.734375, 246.5625]"
0.9292929292929293,9.696969696969697,"[244.7734375, 232.78125, 375.6796875, 263.9765625, 237.171875, 243.125, 292.5078125, 302.5703125, 233.8515625, 209.921875]"
0.9272727272727272,1.9191919191919191,"[296.34375, 273.0703125, 278.296875, 292.3125, 378.671875, 286.75, 237.0703125, 274.4140625, 259.2890625, 249.75]"
0.9131313131313131,9.595959595959595,"[249.546875, 233.0078125, 272.453125, 236.125, 263.625, 281.7734375, 223.1484375, 697.5859375, 273.765625, 219.9921875]"
0.8606060606060606,4.94949494949495,"[246.359375, 289.8046875, 288.6015625, 227.796875, 232.828125, 242.921875, 250.53125, 216.2734375, 247.234375, 199.3359375]"
0.8262626262626263,7.474747474747475,"[219.7890625, 638.578125, 323.0234375, 245.828125, 222.4140625, 226.7734375, 237.953125, 218.3125, 230.1796875, 321.96875]"
0.8747474747474748,2.323232323232323,"[306.78125, 320.8828125, 337.75, 280.5703125, 291.5546875, 289.28125, 335.8203125, 278.578125, 284.25, 281.421875]"
0.8323232323232324,0.0,"[1000.0, 958.6640625, 999.4375, 1000.0, 1000.0, 987.3984375, 647.7265625, 1000.0, 1000.0, 1000.0]"
0.8080808080808082,5.353535353535354,"[220.109375, 215.140625, 261.203125, 236.109375, 261.984375, 251.7265625, 298.9609375, 252.7109375, 234.21875, 206.3359375]"
0.8545454545454546,0.8080808080808081,"[480.78125, 606.9140625, 451.1875, 432.4609375, 451.2109375, 402.1953125, 406.609375, 555.703125, 461.6171875, 467.1484375]"
0.8868686868686869,1.5151515151515151,"[381.7421875, 381.6875, 402.0234375, 324.796875, 331.4453125, 340.3984375, 331.3046875, 359.8828125, 307.8046875, 340.3515625]"
0.9737373737373738,1.2121212121212122,"[250.0078125, 289.3359375, 264.0234375, 263.5703125, 634.28125, 381.7734375, 229.6875, 244.4453125, 224.375, 305.96875]"
0.9737373737373738,9.393939393939394,"[282.34375, 349.03125, 244.7109375, 254.328125, 594.1796875, 251.34375, 218.15625, 255.0, 478.9765625, 319.5703125]"
0.9515151515151515,9.09090909090909,"[213.8671875, 241.890625, 239.1171875, 203.6796875, 363.8828125, 222.1796875, 347.7109375, 230.2578125, 246.6328125, 231.640625]"
0.898989898989899,4.444444444444445,"[245.171875, 210.3046875, 263.421875, 186.1015625, 205.4453125, 250.8828125, 211.3046875, 288.2109375, 212.984375, 209.0546875]"
0.8444444444444444,7.2727272727272725,"[223.5390625, 241.1875, 228.8984375, 206.359375, 245.1015625, 276.40625, 278.671875, 238.0625, 226.4453125, 284.8828125]"
0.9595959595959596,9.8989898989899,"[278.015625, 688.234375, 619.9765625, 228.1015625, 207.4921875, 261.375, 316.453125, 263.3671875, 271.03125, 285.265625]"
0.8323232323232324,2.727272727272727,"[329.7109375, 312.890625, 372.109375, 278.34375, 264.40625, 271.7421875, 408.984375, 351.9140625, 284.890625, 249.3671875]"
0.8101010101010101,8.181818181818182,"[226.78125, 357.140625, 221.953125, 216.21875, 239.21875, 206.2578125, 253.03125, 215.40625, 239.9140625, 240.78125]"
0.9898989898989898,5.151515151515151,"[230.2890625, 230.5078125, 251.6953125, 200.625, 223.7734375, 234.375, 194.46875, 233.46875, 256.671875, 240.8671875]"
0.9111111111111111,5.252525252525253,"[206.3359375, 203.2890625, 236.4609375, 222.4296875, 261.703125, 247.46875, 286.7421875, 210.96875, 331.015625, 215.1875]"
0.898989898989899,0.9090909090909091,"[402.6796875, 333.15625, 327.4140625, 348.140625, 346.3359375, 428.15625, 362.171875, 319.8515625, 305.328125, 445.046875]"
0.9191919191919192,5.858585858585858,"[221.1640625, 227.859375, 244.4296875, 209.7578125, 287.875, 256.640625, 207.2890625, 212.421875, 216.1875, 225.6171875]"
0.9313131313131313,1.6161616161616161,"[286.078125, 283.6796875, 326.296875, 302.9765625, 334.5703125, 364.1484375, 256.8984375, 317.0859375, 278.0390625, 323.9921875]"
0.997979797979798,9.393939393939394,"[431.5390625, 686.765625, 369.71875, 412.8203125, 303.421875, 967.59375, 850.1796875, 881.390625, 659.7578125, 663.5625]"
0.9373737373737374,6.8686868686868685,"[252.7890625, 233.5703125, 237.4140625, 238.578125, 250.8125, 253.09375, 228.1796875, 225.3984375, 210.9453125, 221.2734375]"
0.9838383838383838,2.2222222222222223,"[271.953125, 224.2578125, 214.1640625, 277.2734375, 241.875, 224.59375, 245.625, 270.2421875, 248.03125, 248.875]"
0.9818181818181818,9.292929292929292,"[214.6328125, 248.828125, 318.875, 220.03125, 344.859375, 342.9921875, 871.9453125, 875.6171875, 325.734375, 256.7734375]"
0.9434343434343435,2.0202020202020203,"[293.984375, 250.7421875, 262.96875, 245.71875, 269.59375, 279.5703125, 260.5703125, 278.453125, 225.171875, 256.3125]"
0.8505050505050505,3.5353535353535355,"[260.6953125, 267.5078125, 316.5078125, 243.8359375, 261.203125, 233.640625, 270.015625, 283.1953125, 242.1171875, 213.734375]"
0.9959595959595959,3.0303030303030303,"[233.0390625, 258.109375, 246.8515625, 238.1640625, 267.734375, 213.8046875, 244.765625, 252.0390625, 233.859375, 236.328125]"
0.888888888888889,3.2323232323232323,"[250.6640625, 241.3984375, 312.8515625, 238.578125, 260.9453125, 228.5625, 276.921875, 232.6328125, 280.5390625, 218.859375]"
0.9898989898989898,8.88888888888889,"[323.2265625, 659.3125, 259.78125, 277.015625, 787.375, 831.3515625, 882.3984375, 266.6015625, 507.25, 249.3828125]"
1.0,1.7171717171717171,"[281.2890625, 248.015625, 286.328125, 414.9296875, 268.375, 429.6875, 260.390625, 301.7421875, 443.109375, 240.0546875]"
0.9757575757575758,6.363636363636363,"[251.7109375, 238.5859375, 227.78125, 217.484375, 207.8046875, 234.9453125, 249.15625, 232.421875, 224.46875, 216.6171875]"
0.8484848484848485,1.8181818181818181,"[423.0234375, 522.796875, 459.2578125, 333.6484375, 286.78125, 305.375, 442.1015625, 410.4375, 331.734375, 333.9765625]"
0.9575757575757575,0.30303030303030304,"[370.6953125, 273.46875, 266.4609375, 239.0, 232.1171875, 327.1875, 275.703125, 267.265625, 238.15625, 309.8125]"
0.9616161616161616,6.8686868686868685,"[222.1171875, 227.0078125, 249.3203125, 231.4765625, 786.765625, 239.2734375, 239.3515625, 259.1796875, 278.2890625, 245.7421875]"
0.9212121212121213,7.575757575757575,"[231.2578125, 224.4609375, 254.0234375, 246.984375, 284.5625, 334.171875, 219.4609375, 222.8671875, 245.6171875, 246.28125]"
0.9434343434343435,4.747474747474747,"[231.4140625, 216.0859375, 261.8515625, 204.671875, 239.7109375, 220.9765625, 198.0859375, 224.1015625, 247.9140625, 219.7578125]"
0.901010101010101,2.4242424242424243,"[301.1484375, 299.578125, 382.109375, 272.9609375, 317.828125, 283.0546875, 286.3359375, 265.2265625, 278.5625, 259.4921875]"
0.8020202020202021,2.8282828282828283,"[277.296875, 302.578125, 371.4609375, 272.53125, 267.3203125, 247.7421875, 373.0859375, 322.359375, 309.6015625, 275.75]"
0.9090909090909092,5.656565656565657,"[233.734375, 434.421875, 261.5390625, 205.3828125, 243.6328125, 220.1015625, 222.2421875, 237.3359375, 212.3125, 211.7578125]"
0.9878787878787879,5.555555555555555,"[232.328125, 260.28125, 232.9453125, 240.890625, 224.578125, 204.8203125, 217.484375, 240.8203125, 217.421875, 211.765625]"
0.888888888888889,5.959595959595959,"[214.4921875, 241.296875, 288.9140625, 229.328125, 255.2109375, 221.1484375, 260.75, 231.7578125, 235.0390625, 224.09375]"
0.9272727272727272,0.8080808080808081,"[407.34375, 311.84375, 410.34375, 409.0234375, 365.1953125, 325.6171875, 298.234375, 303.359375, 349.703125, 323.6015625]"
0.9131313131313131,3.2323232323232323,"[257.65625, 256.2265625, 340.2421875, 259.4296875, 236.7265625, 243.9765625, 226.6015625, 287.2890625, 236.4140625, 214.3125]"
0.9919191919191919,3.131313131313131,"[229.265625, 236.2578125, 219.7421875, 227.6640625, 223.8984375, 241.171875, 233.9921875, 293.5234375, 222.2421875, 243.3828125]"
0.9252525252525252,6.161616161616162,"[231.7265625, 207.0, 266.0859375, 219.984375, 205.5390625, 268.453125, 232.7578125, 211.640625, 239.390625, 222.8828125]"
0.8545454545454546,6.8686868686868685,"[239.375, 229.6875, 290.296875, 199.3984375, 299.25, 224.59375, 222.546875, 233.25, 233.8046875, 201.46875]"
0.9555555555555556,3.9393939393939394,"[226.7265625, 250.7890625, 226.859375, 216.3046875, 233.6171875, 211.4765625, 189.890625, 229.5703125, 195.4140625, 230.5078125]"
0.8929292929292929,1.9191919191919191,"[376.8828125, 309.765625, 320.1796875, 268.15625, 343.8203125, 390.46875, 293.265625, 401.4609375, 307.234375, 271.8984375]"
0.8787878787878788,9.595959595959595,"[270.03125, 212.25, 224.15625, 220.25, 222.7265625, 329.140625, 225.125, 235.984375, 706.5234375, 215.96875]"
0.8404040404040405,2.323232323232323,"[309.484375, 392.203125, 445.984375, 276.1875, 269.5078125, 342.71875, 421.828125, 360.0390625, 358.59375, 280.015625]"
0.9454545454545454,7.575757575757575,"[208.0703125, 237.4609375, 232.4921875, 197.921875, 274.4765625, 226.1640625, 251.6484375, 243.5, 226.0625, 276.5390625]"
0.8060606060606061,3.2323232323232323,"[285.140625, 321.09375, 296.78125, 229.6796875, 256.53125, 275.0234375, 450.4609375, 249.546875, 269.6171875, 232.9921875]"
0.8202020202020203,0.8080808080808081,"[507.28125, 755.4375, 643.8671875, 430.9296875, 475.40625, 412.9765625, 471.046875, 653.703125, 738.828125, 914.296875]"
0.8909090909090909,8.787878787878787,"[223.140625, 225.546875, 234.328125, 220.9453125, 215.984375, 233.5703125, 232.5859375, 222.1796875, 218.6484375, 212.984375]"
0.9919191919191919,5.858585858585858,"[256.5859375, 303.0546875, 267.015625, 243.6328125, 248.65625, 224.4296875, 704.203125, 209.03125, 201.125, 249.4921875]"
0.8525252525252526,1.5151515151515151,"[370.6328125, 413.2890625, 471.515625, 409.15625, 346.140625, 395.6953125, 439.5625, 541.8125, 377.8359375, 479.2265625]"
0.9171717171717172,9.09090909090909,"[208.2578125, 271.1171875, 260.921875, 212.15625, 250.3671875, 201.6796875, 210.4453125, 260.703125, 242.6640625, 213.4609375]"
0.9393939393939394,4.646464646464646,"[223.9140625, 221.1953125, 297.53125, 223.1171875, 204.03125, 221.140625, 206.5078125, 224.1875, 244.359375, 222.40625]"
0.9252525252525252,9.8989898989899,"[230.9609375, 237.5, 263.15625, 223.421875, 308.078125, 228.59375, 222.8046875, 250.3203125, 250.7109375, 222.3046875]"
0.8767676767676768,5.252525252525253,"[225.1875, 219.90625, 289.703125, 234.6953125, 260.3203125, 533.6015625, 274.296875, 246.4140625, 397.1328125, 212.859375]"
