gae_lambda,angle_rew_weight,final_mean_return
0.9333333333333333,9.292929292929292,"[997.59375, 988.7265625, 989.7109375, 922.7734375, 913.9296875, 937.375, 961.6640625, 944.1953125, 761.3515625, 987.828125]"
0.901010101010101,7.6767676767676765,"[954.5390625, 985.8203125, 873.5546875, 904.3046875, 926.34375, 894.015625, 656.4453125, 873.9765625, 731.4453125, 932.46875]"
0.9797979797979798,7.575757575757575,"[741.7734375, 326.3515625, 603.625, 947.7265625, 925.7265625, 862.984375, 943.9375, 993.765625, 978.3046875, 984.6875]"
0.9595959595959596,2.4242424242424243,"[230.78125, 212.3046875, 274.9609375, 451.1953125, 496.3046875, 627.46875, 269.0546875, 288.6640625, 277.1015625, 341.7890625]"
0.8404040404040405,3.2323232323232323,"[959.7109375, 567.6484375, 639.1875, 954.6875, 882.59375, 760.046875, 475.1015625, 457.3984375, 940.84375, 979.9453125]"
0.9717171717171718,10.0,"[993.9140625, 738.953125, 962.328125, 1000.0, 966.234375, 957.3828125, 928.171875, 993.796875, 706.1640625, 919.171875]"
0.9676767676767677,5.656565656565657,"[921.984375, 909.359375, 474.40625, 755.3046875, 754.2578125, 787.484375, 692.453125, 793.765625, 974.2109375, 596.25]"
0.9252525252525252,8.787878787878787,"[953.703125, 931.7890625, 606.84375, 962.03125, 957.609375, 834.71875, 967.8046875, 1000.0, 521.3515625, 848.796875]"
0.8262626262626263,3.7373737373737375,"[917.734375, 616.3046875, 667.2421875, 931.7109375, 884.9140625, 935.6015625, 393.09375, 732.921875, 929.59375, 947.1640625]"
0.9919191919191919,6.767676767676767,"[590.6953125, 351.03125, 552.328125, 819.5234375, 974.015625, 858.390625, 967.375, 987.46875, 514.2890625, 950.234375]"
0.9131313131313131,6.8686868686868685,"[903.2578125, 877.6640625, 535.328125, 910.046875, 757.0625, 916.5703125, 643.296875, 844.828125, 881.0, 972.09375]"
0.9737373737373738,4.646464646464646,"[777.7578125, 264.015625, 301.3359375, 949.109375, 840.5, 851.046875, 850.09375, 345.4453125, 459.640625, 534.2890625]"
0.9393939393939394,7.171717171717171,"[880.1796875, 924.3671875, 661.9375, 928.5, 982.9609375, 854.921875, 381.4296875, 906.40625, 397.578125, 634.2734375]"
0.9191919191919192,2.0202020202020203,"[319.109375, 356.6875, 341.625, 481.5703125, 486.875, 633.7734375, 270.8671875, 470.0703125, 291.265625, 484.7421875]"
0.8404040404040405,5.959595959595959,"[882.0625, 868.1015625, 957.8671875, 901.0390625, 889.0078125, 948.6171875, 704.5234375, 840.6171875, 831.765625, 890.078125]"
0.8060606060606061,8.484848484848484,"[991.3984375, 955.4453125, 996.8359375, 992.2578125, 924.578125, 921.3359375, 814.4453125, 869.0078125, 967.890625, 975.875]"
0.8787878787878788,0.8080808080808081,"[470.046875, 433.703125, 408.8046875, 335.6796875, 409.6328125, 391.453125, 375.7890625, 384.671875, 405.53125, 396.90625]"
0.9858585858585859,5.454545454545454,"[325.6953125, 393.765625, 306.609375, 938.7578125, 855.7734375, 947.421875, 910.3671875, 769.8046875, 897.5859375, 464.7578125]"
0.8646464646464647,3.2323232323232323,"[457.7109375, 475.3515625, 613.53125, 902.9140625, 883.21875, 685.2578125, 396.1953125, 651.5, 477.2890625, 723.265625]"
0.8767676767676768,6.161616161616162,"[815.3515625, 979.0546875, 926.1953125, 918.6953125, 793.234375, 967.171875, 603.046875, 973.515625, 783.328125, 982.03125]"
0.9070707070707071,3.9393939393939394,"[428.8125, 436.234375, 403.6953125, 851.96875, 821.796875, 972.46875, 355.7890625, 490.6015625, 399.0703125, 374.515625]"
0.9515151515151515,6.363636363636363,"[436.109375, 842.375, 913.0859375, 935.0546875, 805.0078125, 856.015625, 956.234375, 936.4765625, 312.2265625, 384.3125]"
0.8525252525252526,6.767676767676767,"[985.234375, 904.03125, 980.875, 875.34375, 801.375, 946.3046875, 679.078125, 865.9921875, 950.5, 916.0625]"
0.9050505050505051,0.20202020202020202,"[280.2890625, 293.7734375, 356.8046875, 347.9375, 290.828125, 298.734375, 328.203125, 296.2265625, 278.984375, 285.3671875]"
0.9111111111111111,1.5151515151515151,"[386.65625, 308.3984375, 347.4296875, 378.6328125, 967.1875, 416.6953125, 421.1328125, 303.1328125, 363.03125, 406.1171875]"
0.8040404040404041,1.7171717171717171,"[971.796875, 755.8984375, 713.2421875, 847.9296875, 556.734375, 861.3046875, 552.71875, 831.8203125, 927.140625, 931.203125]"
0.8484848484848485,4.141414141414141,"[682.71875, 683.6484375, 792.9296875, 887.0546875, 897.1796875, 630.6015625, 627.859375, 800.9453125, 431.9296875, 810.6796875]"
0.9191919191919192,4.747474747474747,"[324.21875, 853.5390625, 663.8046875, 872.046875, 797.5390625, 910.8046875, 505.4375, 708.7421875, 317.2421875, 591.890625]"
0.997979797979798,4.646464646464646,"[294.5546875, 399.8046875, 308.5625, 375.6171875, 814.2265625, 697.2890625, 471.0859375, 505.1875, 261.8671875, 321.359375]"
0.9696969696969697,7.373737373737374,"[948.3515625, 865.2890625, 814.1015625, 914.3828125, 962.375, 960.5078125, 865.5859375, 887.7890625, 983.7890625, 721.3125]"
0.8646464646464647,5.959595959595959,"[681.1015625, 969.3984375, 903.296875, 983.8046875, 908.421875, 912.1875, 527.265625, 965.1953125, 761.375, 979.5234375]"
0.8828282828282829,0.7070707070707071,"[365.171875, 326.171875, 385.296875, 343.8359375, 404.453125, 366.5390625, 384.1328125, 411.828125, 372.7578125, 383.8984375]"
0.8363636363636364,8.686868686868687,"[997.0078125, 919.0078125, 989.453125, 910.5625, 846.3359375, 988.6015625, 786.828125, 947.296875, 943.109375, 969.4921875]"
0.9939393939393939,8.484848484848484,"[522.515625, 731.1015625, 988.484375, 989.3984375, 993.703125, 870.421875, 968.5, 1000.0, 524.15625, 313.1953125]"
0.8767676767676768,9.8989898989899,"[995.2421875, 842.5078125, 823.953125, 829.6640625, 836.90625, 948.859375, 787.5859375, 931.7109375, 840.640625, 964.2890625]"
0.9818181818181818,6.565656565656566,"[760.890625, 967.765625, 309.5390625, 580.3515625, 821.4296875, 837.609375, 808.4453125, 977.375, 435.984375, 965.9140625]"
0.9030303030303031,6.666666666666667,"[968.7890625, 970.9140625, 615.3359375, 902.2265625, 895.65625, 962.28125, 676.515625, 806.046875, 835.984375, 902.625]"
0.8606060606060606,9.797979797979798,"[939.4375, 949.6328125, 965.5390625, 952.0703125, 857.953125, 907.40625, 639.796875, 976.8203125, 945.3359375, 926.6015625]"
0.8282828282828283,5.252525252525253,"[837.1171875, 827.84375, 750.8046875, 885.2109375, 836.2421875, 924.6640625, 629.3046875, 686.328125, 957.6171875, 933.1640625]"
0.9272727272727272,7.777777777777778,"[605.109375, 865.9453125, 758.7265625, 909.5, 889.171875, 899.5703125, 639.5703125, 916.7109375, 382.1796875, 915.859375]"
0.8484848484848485,7.878787878787879,"[983.7890625, 996.640625, 967.625, 775.9140625, 882.4296875, 904.3671875, 696.3359375, 818.125, 949.671875, 953.828125]"
0.8747474747474748,8.181818181818182,"[993.2109375, 907.046875, 847.5703125, 897.40625, 835.203125, 978.296875, 705.3203125, 907.015625, 930.109375, 1000.0]"
0.8222222222222223,0.20202020202020202,"[663.703125, 330.65625, 402.1328125, 348.6171875, 300.078125, 360.1484375, 391.015625, 757.6171875, 337.3671875, 714.765625]"
0.8080808080808082,1.4141414141414141,"[940.6640625, 696.9140625, 937.2265625, 642.546875, 615.1328125, 889.265625, 528.640625, 846.6875, 937.875, 980.46875]"
0.9414141414141415,6.161616161616162,"[909.234375, 796.0703125, 680.7109375, 977.1875, 907.3984375, 911.5625, 821.1875, 912.03125, 766.9921875, 957.8984375]"
0.9212121212121213,6.4646464646464645,"[951.203125, 635.2265625, 776.9375, 955.34375, 901.7890625, 937.8828125, 662.9296875, 954.5390625, 351.4609375, 850.8203125]"
0.9090909090909092,1.9191919191919191,"[322.7109375, 278.9609375, 360.359375, 669.109375, 540.265625, 586.3984375, 303.8359375, 402.171875, 376.1875, 396.59375]"
0.8868686868686869,7.373737373737374,"[938.8984375, 830.140625, 445.703125, 824.75, 905.0234375, 894.0078125, 793.140625, 857.65625, 953.4765625, 1000.0]"
0.9878787878787879,4.444444444444445,"[299.125, 287.40625, 274.1953125, 776.5078125, 771.1484375, 715.296875, 913.765625, 857.9296875, 311.6796875, 306.0234375]"
0.8666666666666667,7.6767676767676765,"[988.546875, 999.6953125, 969.171875, 758.1015625, 861.9765625, 924.5703125, 994.3984375, 972.2578125, 669.296875, 961.8515625]"
0.9252525252525252,2.4242424242424243,"[358.5859375, 309.328125, 320.9921875, 604.875, 561.5390625, 968.0390625, 299.34375, 330.75, 343.0, 467.9921875]"
0.9373737373737374,10.0,"[913.4140625, 977.1015625, 476.2890625, 985.9375, 897.2734375, 896.1171875, 737.234375, 867.96875, 941.8125, 967.453125]"
0.8,0.7070707070707071,"[676.546875, 961.015625, 711.6328125, 602.5546875, 374.53125, 355.2265625, 482.59375, 797.6015625, 473.1875, 962.359375]"
0.8545454545454546,5.757575757575758,"[1000.0, 933.5703125, 873.1484375, 911.1875, 776.875, 976.0703125, 680.5703125, 703.453125, 805.2109375, 948.375]"
0.9333333333333333,5.656565656565657,"[969.046875, 946.453125, 847.0234375, 814.7578125, 740.3671875, 877.453125, 808.5546875, 954.2890625, 323.859375, 966.484375]"
0.9878787878787879,0.9090909090909091,"[251.4140625, 221.2265625, 259.1640625, 260.6171875, 247.234375, 267.9921875, 210.0703125, 234.9140625, 241.7421875, 250.7421875]"
0.9050505050505051,8.383838383838384,"[936.3828125, 935.6953125, 874.6015625, 863.359375, 912.28125, 982.421875, 498.7734375, 890.6484375, 912.28125, 833.8203125]"
0.8323232323232324,1.4141414141414141,"[800.3203125, 628.953125, 550.015625, 851.0859375, 421.328125, 510.9375, 986.7265625, 714.71875, 542.3984375, 890.3046875]"
0.8787878787878788,6.8686868686868685,"[862.59375, 958.671875, 972.0546875, 878.28125, 846.953125, 928.90625, 684.1171875, 901.7890625, 535.796875, 996.7265625]"
0.9797979797979798,3.9393939393939394,"[366.3359375, 269.46875, 280.125, 883.7265625, 510.5234375, 649.40625, 273.953125, 583.0546875, 283.1484375, 330.1015625]"
0.8,6.96969696969697,"[979.140625, 975.328125, 991.890625, 901.0390625, 890.5625, 913.71875, 679.609375, 902.2578125, 943.546875, 983.1875]"
0.8848484848484849,2.0202020202020203,"[427.515625, 330.515625, 352.59375, 451.8046875, 961.625, 745.3046875, 290.890625, 510.90625, 328.1796875, 711.0234375]"
0.9414141414141415,9.8989898989899,"[873.65625, 892.0078125, 852.0703125, 893.5625, 829.390625, 878.7578125, 964.109375, 981.90625, 951.71875, 966.4375]"
0.9454545454545454,4.848484848484849,"[360.59375, 781.8125, 645.609375, 695.9453125, 786.03125, 717.5390625, 414.4375, 994.125, 360.3984375, 334.4140625]"
0.8444444444444444,0.8080808080808081,"[626.9921875, 570.0703125, 355.9375, 359.109375, 327.90625, 383.5703125, 404.421875, 435.7421875, 550.53125, 414.7421875]"
0.8303030303030303,3.2323232323232323,"[902.671875, 684.8203125, 589.96875, 921.90625, 944.125, 889.0078125, 421.921875, 760.796875, 797.828125, 978.3125]"
0.9616161616161616,10.0,"[970.28125, 989.578125, 650.2421875, 974.1484375, 983.125, 1000.0, 985.1015625, 863.453125, 984.6328125, 989.640625]"
0.8040404040404041,0.6060606060606061,"[366.328125, 598.8984375, 756.53125, 350.5625, 389.96875, 411.8828125, 971.3203125, 861.9609375, 460.5234375, 438.984375]"
0.9171717171717172,6.363636363636363,"[664.734375, 693.921875, 427.4140625, 937.3359375, 879.3671875, 955.6484375, 787.53125, 715.7578125, 516.234375, 919.3671875]"
0.8181818181818182,6.767676767676767,"[953.9921875, 980.296875, 989.2265625, 930.1328125, 855.9609375, 985.34375, 790.109375, 936.4296875, 980.140625, 987.0390625]"
0.8767676767676768,1.5151515151515151,"[400.7109375, 348.3671875, 372.9375, 412.71875, 633.71875, 455.140625, 339.4375, 337.9765625, 571.1484375, 885.6484375]"
0.8141414141414142,4.141414141414141,"[952.5859375, 800.3828125, 912.34375, 954.3984375, 965.9609375, 954.078125, 521.90625, 845.8828125, 941.546875, 991.109375]"
0.9636363636363636,4.646464646464646,"[290.984375, 307.3203125, 352.5859375, 876.7265625, 791.3984375, 785.2421875, 901.53125, 416.1171875, 693.7890625, 498.6953125]"
0.8848484848484849,4.747474747474747,"[676.21875, 542.8359375, 550.2890625, 881.0546875, 916.109375, 984.75, 560.1875, 408.4140625, 401.9921875, 594.03125]"
0.9292929292929293,7.171717171717171,"[427.515625, 922.3671875, 449.28125, 971.2734375, 836.4609375, 878.7578125, 918.953125, 913.0859375, 893.2734375, 872.6484375]"
0.9434343434343435,9.595959595959595,"[929.9921875, 966.984375, 777.6640625, 977.9296875, 876.6015625, 906.4375, 989.140625, 994.03125, 988.5703125, 978.90625]"
0.9555555555555556,7.070707070707071,"[812.2578125, 601.0078125, 367.875, 925.6484375, 939.484375, 855.609375, 555.734375, 871.6015625, 410.5078125, 373.1640625]"
0.8808080808080808,2.121212121212121,"[430.390625, 348.8046875, 400.3203125, 687.8671875, 857.15625, 649.1171875, 332.875, 422.6171875, 466.53125, 863.546875]"
0.8565656565656566,7.474747474747475,"[982.59375, 980.765625, 930.5546875, 810.0546875, 855.5234375, 918.1015625, 799.1796875, 929.34375, 869.2734375, 983.6328125]"
0.8303030303030303,5.959595959595959,"[947.9296875, 929.375, 964.8046875, 938.359375, 799.2890625, 947.546875, 667.4296875, 882.015625, 868.0859375, 981.578125]"
1.0,8.585858585858587,"[897.9296875, 994.3828125, 894.0, 980.328125, 878.6796875, 904.765625, 885.046875, 993.953125, 892.546875, 597.953125]"
0.8222222222222223,8.383838383838384,"[991.921875, 969.5390625, 970.5, 996.59375, 848.3046875, 938.59375, 931.7890625, 925.609375, 981.4921875, 1000.0]"
0.8020202020202021,8.686868686868687,"[1000.0, 966.0234375, 965.078125, 936.7421875, 884.15625, 903.796875, 989.1171875, 935.203125, 992.8984375, 990.3125]"
0.896969696969697,3.9393939393939394,"[785.2265625, 657.703125, 375.9296875, 376.34375, 802.578125, 956.8359375, 468.765625, 321.9453125, 405.8515625, 996.859375]"
0.9555555555555556,8.787878787878787,"[1000.0, 947.2578125, 940.4375, 990.2421875, 836.796875, 888.7890625, 922.328125, 993.765625, 932.109375, 941.09375]"
0.9353535353535354,3.6363636363636362,"[464.8359375, 286.140625, 305.0546875, 581.03125, 570.078125, 716.3359375, 275.859375, 558.2734375, 318.1015625, 412.859375]"
0.9797979797979798,1.0101010101010102,"[229.328125, 230.234375, 235.421875, 260.0859375, 245.7109375, 342.5625, 231.7421875, 271.7734375, 246.9765625, 306.1015625]"
0.8686868686868687,6.666666666666667,"[896.7109375, 865.390625, 642.5546875, 886.3203125, 925.8671875, 937.3359375, 796.3125, 892.5078125, 812.6171875, 983.71875]"
0.9393939393939394,0.30303030303030304,"[289.3359375, 247.5390625, 341.90625, 246.21875, 294.6953125, 263.578125, 248.28125, 266.078125, 246.1953125, 227.15625]"
0.9474747474747475,6.565656565656566,"[342.640625, 962.5234375, 354.015625, 660.15625, 759.8984375, 841.375, 866.7578125, 981.4609375, 655.1484375, 931.234375]"
0.9818181818181818,1.9191919191919191,"[247.6328125, 233.75, 268.765625, 262.9921875, 253.765625, 401.328125, 234.71875, 270.90625, 232.125, 257.1015625]"
0.8141414141414142,7.878787878787879,"[989.40625, 1000.0, 958.9140625, 925.65625, 803.8125, 893.40625, 806.2890625, 955.625, 970.84375, 997.7265625]"
0.9151515151515152,4.94949494949495,"[750.8046875, 384.015625, 468.109375, 897.25, 731.1640625, 943.46875, 352.4921875, 577.2734375, 428.5390625, 797.421875]"
0.9939393939393939,4.848484848484849,"[518.8359375, 449.40625, 308.625, 853.0390625, 704.296875, 756.65625, 316.03125, 334.0859375, 278.6953125, 301.4921875]"
0.8868686868686869,0.0,"[318.390625, 282.4296875, 301.296875, 271.4296875, 283.328125, 321.390625, 341.703125, 364.140625, 334.5, 305.9296875]"
0.9676767676767677,7.979797979797979,"[876.109375, 897.6328125, 545.7578125, 997.9765625, 833.2109375, 993.9296875, 875.3828125, 648.34375, 677.8984375, 966.3125]"
0.8404040404040405,8.181818181818182,"[952.28125, 875.8125, 948.734375, 909.6640625, 800.421875, 908.2890625, 608.796875, 985.609375, 941.6875, 994.421875]"
0.9090909090909092,0.8080808080808081,"[418.875, 298.9765625, 397.0703125, 340.453125, 386.484375, 336.46875, 340.25, 323.6953125, 334.34375, 378.8046875]"
0.9070707070707071,6.161616161616162,"[642.0859375, 825.3046875, 839.109375, 787.8671875, 860.4453125, 866.6484375, 830.7734375, 912.015625, 404.890625, 960.0390625]"
0.9858585858585859,6.0606060606060606,"[416.6328125, 663.375, 263.4453125, 1000.0, 533.796875, 725.5703125, 960.859375, 928.7265625, 454.0546875, 948.203125]"
0.8747474747474748,1.9191919191919191,"[362.234375, 452.1328125, 397.328125, 430.2109375, 820.421875, 557.8359375, 303.1953125, 602.34375, 451.6953125, 741.0234375]"
0.9838383838383838,0.40404040404040403,"[235.015625, 224.9296875, 218.8203125, 233.4765625, 245.3125, 311.75, 244.828125, 246.9375, 213.6484375, 261.296875]"
0.8080808080808082,4.94949494949495,"[965.7734375, 840.0625, 824.5625, 936.6796875, 856.6484375, 961.234375, 747.3125, 884.3203125, 914.171875, 993.6171875]"
0.8525252525252526,7.373737373737374,"[957.3359375, 989.5625, 955.9921875, 860.5703125, 879.5546875, 928.7890625, 840.625, 896.515625, 888.484375, 991.65625]"
0.9535353535353536,4.444444444444445,"[447.8203125, 322.2734375, 251.359375, 796.4453125, 798.1640625, 838.4765625, 297.7265625, 286.9296875, 291.5234375, 339.8046875]"
0.9191919191919192,5.353535353535354,"[856.15625, 875.234375, 620.828125, 907.34375, 853.7890625, 893.234375, 434.546875, 824.84375, 333.7265625, 400.3671875]"
0.8868686868686869,2.727272727272727,"[361.2265625, 335.28125, 574.5859375, 723.8984375, 733.40625, 699.1484375, 352.4765625, 428.921875, 478.859375, 750.90625]"
0.898989898989899,5.656565656565657,"[952.6484375, 400.8828125, 802.4765625, 821.484375, 819.828125, 903.8828125, 693.9140625, 881.9921875, 537.203125, 460.2578125]"
0.8202020202020203,5.757575757575758,"[973.1484375, 898.0703125, 961.453125, 855.1796875, 810.0078125, 923.1875, 636.2265625, 875.0546875, 892.34375, 985.0546875]"
0.8646464646464647,8.181818181818182,"[930.578125, 938.875, 1000.0, 929.71875, 779.4765625, 927.2421875, 703.5546875, 957.5703125, 741.078125, 977.203125]"
0.9535353535353536,0.9090909090909091,"[327.875, 259.890625, 301.0625, 266.1953125, 292.4140625, 345.8046875, 308.859375, 258.640625, 287.0546875, 351.59375]"
0.8444444444444444,6.8686868686868685,"[969.8359375, 828.7109375, 997.9453125, 948.015625, 904.234375, 964.484375, 672.7734375, 871.65625, 676.609375, 993.484375]"
0.9898989898989898,6.363636363636363,"[281.3359375, 956.125, 1000.0, 994.4453125, 787.9296875, 662.953125, 946.296875, 940.4375, 302.6171875, 443.96875]"
0.8505050505050505,2.0202020202020203,"[661.7109375, 492.6484375, 446.5546875, 830.109375, 815.0859375, 638.8046875, 386.8515625, 663.5078125, 764.5078125, 962.25]"
0.9070707070707071,9.8989898989899,"[950.40625, 1000.0, 925.359375, 967.8203125, 914.53125, 895.828125, 743.4921875, 906.03125, 990.6796875, 964.4296875]"
0.8323232323232324,4.94949494949495,"[860.390625, 659.203125, 904.796875, 954.0625, 878.6328125, 875.609375, 555.34375, 896.4921875, 882.7578125, 943.21875]"
0.9111111111111111,4.848484848484849,"[802.28125, 746.578125, 529.4453125, 880.3671875, 787.1953125, 840.828125, 387.0, 789.4375, 300.8359375, 442.359375]"
1.0,0.10101010101010101,"[289.15625, 275.3984375, 278.6875, 302.4296875, 524.328125, 331.2734375, 639.25, 493.296875, 213.7734375, 718.171875]"
0.9272727272727272,10.0,"[954.8671875, 989.0390625, 900.25, 980.1015625, 953.578125, 851.703125, 976.5859375, 930.890625, 961.6875, 983.1796875]"
0.9838383838383838,3.4343434343434343,"[276.3203125, 239.96875, 563.6484375, 314.7109375, 262.65625, 618.640625, 248.734375, 294.28125, 246.6328125, 401.796875]"
0.9030303030303031,8.98989898989899,"[988.5078125, 951.453125, 923.796875, 982.921875, 922.9140625, 781.9765625, 912.1328125, 901.2890625, 810.28125, 919.4375]"
0.9616161616161616,3.7373737373737375,"[390.671875, 423.40625, 396.7421875, 521.359375, 655.5234375, 796.4765625, 268.28125, 776.8828125, 254.984375, 513.7265625]"
0.8505050505050505,4.747474747474747,"[732.4140625, 859.5859375, 847.0546875, 947.3125, 840.7265625, 939.28125, 462.84375, 708.578125, 909.9140625, 856.03125]"
0.9212121212121213,7.070707070707071,"[575.0703125, 559.4609375, 885.9609375, 966.296875, 907.34375, 852.8046875, 895.8984375, 812.4609375, 388.8125, 950.5]"
0.8464646464646465,2.121212121212121,"[414.7578125, 353.2890625, 678.9140625, 757.484375, 854.2421875, 695.2421875, 370.7109375, 746.1015625, 895.375, 976.921875]"
0.9959595959595959,2.6262626262626263,"[253.1640625, 287.875, 233.09375, 305.6875, 387.171875, 437.6796875, 246.96875, 447.75, 297.3046875, 263.3359375]"
1.0,2.929292929292929,"[308.0078125, 285.796875, 284.109375, 254.171875, 284.671875, 433.140625, 202.3359375, 336.140625, 265.9296875, 287.9375]"
0.9757575757575758,7.575757575757575,"[862.6875, 952.359375, 622.078125, 1000.0, 942.4140625, 946.015625, 868.7734375, 902.40625, 616.546875, 994.3828125]"
0.9555555555555556,2.4242424242424243,"[291.3125, 263.6015625, 318.3984375, 310.7109375, 534.6171875, 562.4453125, 274.8515625, 532.7265625, 268.65625, 318.7578125]"
0.8626262626262626,3.9393939393939394,"[585.765625, 518.3515625, 748.96875, 861.3515625, 881.6484375, 797.265625, 586.6171875, 761.2890625, 464.2734375, 876.296875]"
0.9414141414141415,8.484848484848484,"[980.4765625, 921.2890625, 635.0078125, 1000.0, 914.265625, 907.9140625, 941.5, 1000.0, 455.1015625, 985.15625]"
0.9212121212121213,8.787878787878787,"[952.46875, 938.8046875, 921.1875, 911.7890625, 905.4375, 928.9453125, 938.15625, 910.0703125, 636.6953125, 892.75]"
0.901010101010101,3.6363636363636362,"[529.78125, 698.015625, 372.8046875, 974.640625, 795.96875, 968.1640625, 470.1015625, 447.1015625, 361.6953125, 446.875]"
0.8222222222222223,3.7373737373737375,"[956.015625, 860.0546875, 764.78125, 924.453125, 934.7421875, 917.65625, 587.8046875, 530.75, 897.2734375, 978.359375]"
0.8606060606060606,0.20202020202020202,"[347.0234375, 318.875, 341.234375, 318.359375, 301.703125, 395.40625, 517.40625, 442.859375, 309.8984375, 329.671875]"
0.8343434343434344,6.666666666666667,"[916.9609375, 980.9140625, 924.71875, 906.765625, 879.6640625, 873.3671875, 711.328125, 912.1171875, 816.9609375, 976.71875]"
0.8383838383838385,6.262626262626262,"[912.21875, 952.671875, 955.8828125, 863.5, 891.9765625, 908.8515625, 975.3125, 675.8359375, 933.0859375, 996.8515625]"
0.8,9.191919191919192,"[1000.0, 988.8515625, 995.2421875, 906.8828125, 777.71875, 886.921875, 828.9140625, 923.8125, 917.078125, 997.7734375]"
0.9090909090909092,6.8686868686868685,"[983.125, 885.3828125, 903.4921875, 833.296875, 855.5703125, 872.8828125, 952.75, 892.0234375, 952.1640625, 984.2578125]"
0.9878787878787879,6.767676767676767,"[552.125, 558.953125, 538.9296875, 993.59375, 901.5, 850.25, 904.8046875, 964.78125, 301.25, 976.765625]"
0.9474747474747475,1.9191919191919191,"[286.640625, 284.53125, 308.1328125, 457.28125, 658.46875, 656.703125, 234.46875, 277.953125, 271.265625, 326.015625]"
0.9454545454545454,7.070707070707071,"[974.3671875, 942.4140625, 590.046875, 975.671875, 778.328125, 916.8125, 966.0234375, 898.3671875, 398.3828125, 895.65625]"
0.8525252525252526,0.0,"[320.578125, 388.5546875, 383.1328125, 347.59375, 252.6640625, 349.0546875, 1000.0, 399.2890625, 313.7265625, 410.0703125]"
0.9333333333333333,7.979797979797979,"[922.546875, 916.3359375, 478.9375, 951.46875, 911.5390625, 854.109375, 972.109375, 977.15625, 393.6640625, 995.078125]"
0.9252525252525252,7.373737373737374,"[982.796875, 897.734375, 481.515625, 883.5546875, 804.9375, 843.9140625, 512.171875, 752.8671875, 349.4921875, 837.796875]"
0.9131313131313131,2.8282828282828283,"[349.1875, 317.671875, 351.0625, 645.8828125, 819.40625, 587.265625, 293.515625, 296.6171875, 302.5078125, 695.734375]"
0.9393939393939394,3.131313131313131,"[312.3671875, 576.78125, 574.4453125, 814.0625, 673.1015625, 886.90625, 255.09375, 309.90625, 331.421875, 363.9765625]"
0.9919191919191919,5.353535353535354,"[276.1953125, 657.078125, 297.1796875, 738.6640625, 892.4375, 787.8515625, 788.6796875, 836.3515625, 315.0625, 302.0546875]"
0.8747474747474748,0.8080808080808081,"[408.15625, 389.703125, 423.9453125, 389.3203125, 413.078125, 357.015625, 448.2265625, 414.4296875, 397.125, 351.9453125]"
0.8727272727272728,6.161616161616162,"[919.0234375, 706.5703125, 935.5703125, 873.828125, 814.5703125, 933.0625, 617.4296875, 979.609375, 695.3828125, 889.171875]"
0.9454545454545454,8.787878787878787,"[961.46875, 981.046875, 908.4375, 977.25, 883.078125, 889.8203125, 988.0625, 994.0625, 869.3203125, 751.90625]"
0.9717171717171718,8.686868686868687,"[532.4609375, 686.75, 983.53125, 1000.0, 987.453125, 983.1953125, 993.7890625, 983.3046875, 982.046875, 975.4921875]"
0.8585858585858586,6.666666666666667,"[991.125, 1000.0, 881.953125, 934.9609375, 839.7109375, 929.4375, 670.2265625, 866.546875, 607.5, 993.90625]"
0.8181818181818182,7.373737373737374,"[957.0078125, 992.578125, 981.671875, 917.0859375, 783.59375, 883.8046875, 704.375, 929.109375, 937.5078125, 1000.0]"
0.9515151515151515,2.323232323232323,"[319.9453125, 260.8203125, 282.3828125, 553.125, 499.875, 891.0, 271.8671875, 314.3125, 283.5078125, 335.234375]"
0.8525252525252526,2.727272727272727,"[968.765625, 516.0625, 658.3671875, 785.0234375, 757.2578125, 731.625, 368.7734375, 496.1015625, 575.75, 859.8515625]"
0.8303030303030303,8.181818181818182,"[971.7109375, 973.84375, 913.4765625, 889.1875, 799.4453125, 851.1015625, 744.2734375, 903.0234375, 948.6640625, 999.9296875]"
0.9393939393939394,5.858585858585858,"[985.7578125, 910.828125, 372.546875, 833.8828125, 813.8203125, 848.296875, 797.71875, 937.0546875, 309.4609375, 984.1015625]"
0.8565656565656566,8.080808080808081,"[977.1953125, 897.578125, 959.15625, 835.03125, 910.7421875, 965.53125, 713.8828125, 831.6875, 860.78125, 959.3984375]"
0.896969696969697,6.161616161616162,"[994.859375, 618.2265625, 859.734375, 761.1015625, 885.3203125, 909.7421875, 405.3515625, 789.984375, 536.2421875, 785.40625]"
0.9696969696969697,3.3333333333333335,"[289.015625, 263.640625, 262.984375, 760.6796875, 414.328125, 548.734375, 287.2109375, 647.6875, 281.9765625, 313.5078125]"
0.8646464646464647,1.9191919191919191,"[521.8125, 405.421875, 628.671875, 745.328125, 587.59375, 731.8515625, 364.5859375, 503.5703125, 909.0234375, 948.84375]"
0.8727272727272728,9.8989898989899,"[995.859375, 906.2421875, 782.625, 994.75, 862.515625, 956.109375, 779.546875, 985.015625, 943.3046875, 987.5]"
0.8424242424242424,7.373737373737374,"[992.796875, 955.828125, 939.5546875, 906.6328125, 788.7734375, 909.96875, 700.2421875, 881.8359375, 781.4296875, 980.2578125]"
0.8565656565656566,9.797979797979798,"[990.2421875, 813.890625, 907.0546875, 962.9140625, 937.8828125, 910.1171875, 842.078125, 996.6953125, 901.7265625, 960.703125]"
